Team,Strength,StandardDeviation,PointsMargin,AverageOpponentStrength,RushingYardsMargin,HomeFieldCorrection,GamesPlayed
stanford,40.71313309681391,21.287779680441627,14.615384615384615,16.72637697588798,119.3076923076923,-0.15384615384615385,13
oregon,46.74769089919742,21.528045479017262,25.166666666666668,12.705219866823313,114.0,-0.16666666666666666,12
washington,35.460158079809666,18.25155452027394,15.083333333333334,14.408309716255769,83.25,-0.25,12
oregon-state,6.670656549353736,18.02418869700935,2.4166666666666665,13.224470692360388,-107.16666666666667,0.0,12
washington-state,7.3978689859407805,17.28541476975369,-1.4166666666666667,18.986291043510512,-125.5,0.08333333333333333,12
california,-8.132817971021845,14.852688523347958,-22.916666666666668,21.00998130734231,-66.41666666666667,-0.16666666666666666,12
arizona-state,35.36810031436868,22.959905944003157,15.153846153846153,17.92937616883815,42.0,-0.3076923076923077,13
ucla,30.76029298287897,16.53556866520208,12.416666666666666,16.250979159989917,25.0,0.0,12
southern-california,26.71415041462304,20.23724971430079,7.230769230769231,15.811824437560169,47.53846153846154,-0.07692307692307693,13
arizona,29.86072467803324,17.865092682404732,8.083333333333334,13.734650774285186,96.08333333333333,0.0,12
utah,24.087115723486637,18.532439326116585,1.1666666666666667,21.04106168341607,30.416666666666668,-0.16666666666666666,12
colorado,-6.392537283405768,17.133752747901287,-17.0,19.145463113981585,-102.0,0.0,11
missouri,38.17215690460144,22.49631105209046,16.53846153846154,15.166274222002576,84.61538461538461,-0.15384615384615385,13
south-carolina,33.76356027757438,18.904362694969087,14.083333333333334,15.07342277722729,63.0,-0.16666666666666666,12
georgia,32.1161434145276,17.053907398329134,8.75,21.39058938549557,27.583333333333332,-0.08333333333333333,12
vanderbilt,10.981834537984664,15.75606088979725,4.5,8.404089498384765,-15.0,-0.16666666666666666,12
florida,16.55202378646902,16.570272633149315,-2.25,18.8563374989727,3.3333333333333335,-0.08333333333333333,12
tennessee,13.73867848019256,14.12428335991861,-5.166666666666667,21.155448161734167,-18.916666666666668,-0.16666666666666666,12
kentucky,-1.107000931261978,16.234200776676566,-10.666666666666666,14.69613161420428,-49.416666666666664,-0.25,12
auburn,46.75782425095788,24.880137677611724,16.153846153846153,17.385823578456204,172.6153846153846,-0.3076923076923077,13
alabama,47.13881344188389,21.096173325316656,27.416666666666668,12.04463656741503,103.66666666666667,-0.25,12
louisiana-state,31.6363475936986,16.868644106217793,14.333333333333334,13.950308175422688,52.0,-0.25,12
texas-am,23.1043763364585,16.45275071741838,12.666666666666666,14.624018626108363,-34.083333333333336,-0.3333333333333333,12
mississippi,23.458849533436474,17.35614293136891,6.166666666666667,15.266310192430335,32.166666666666664,-0.16666666666666666,12
mississippi-state,22.88230011492077,16.347598252096507,2.0,18.97352056777165,34.75,-0.25,12
arkansas,7.019965447899285,12.635927469500048,-10.083333333333334,15.237862388870198,30.25,-0.16666666666666666,12
baylor,45.33540436774995,22.361937037855515,32.083333333333336,3.4609871988298337,128.91666666666666,-0.25,12
