Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
missouri,10,11,1,53.6,40.4,11.6
nebraska,34,41,7,34.0,24.0,9.9
kansas,50,45,-5,26.6,17.1,6.0
colorado,78,77,-1,16.3,2.4,6.9
kansas-state,88,78,-10,13.7,1.7,6.3
iowa-state,104,101,-3,8.4,-1.2,7.4
oklahoma,5,5,0,62.8,47.3,11.8
texas,4,4,0,65.5,49.3,15.3
texas-tech,7,6,-1,60.4,37.8,15.0
oklahoma-state,11,10,-1,53.0,39.7,12.9
baylor,69,75,6,20.4,18.4,13.8
texas-am,97,90,-7,11.9,-3.0,8.2
florida,1,3,2,69.5,55.8,14.3
georgia,16,18,2,43.8,27.0,9.4
south-carolina,47,42,-5,27.1,12.6,8.2
vanderbilt,44,53,9,28.6,17.5,6.6
tennessee,80,84,4,15.3,10.1,6.0
kentucky,58,50,-8,24.2,12.7,4.5
alabama,6,7,1,60.4,37.1,11.1
mississippi,32,44,12,34.3,27.4,12.1
louisiana-state,33,35,2,34.1,20.4,6.2
arkansas,82,83,1,15.1,2.7,10.8
auburn,68,65,-3,20.7,11.7,6.5
mississippi-state,98,93,-5,11.6,-0.1,6.4
florida-state,18,16,-2,39.9,29.4,11.2
boston-college,26,37,11,36.5,24.1,7.2
maryland,51,57,6,26.5,8.6,8.4
wake-forest,45,39,-6,28.1,16.5,7.2
clemson,55,63,8,24.9,17.2,9.0
north-carolina-state,90,95,5,13.7,-0.7,12.0
virginia-tech,41,33,-8,31.0,21.7,8.4
georgia-tech,22,23,1,38.1,26.6,9.2
north-carolina,29,22,-7,35.1,22.0,16.1
miami-fl,31,34,3,34.5,21.1,8.7
virginia,73,71,-2,18.7,4.7,13.2
duke,77,74,-3,16.4,5.5,12.0
penn-state,3,1,-2,66.3,50.2,14.1
ohio-state,13,14,1,50.8,36.7,11.3
michigan-state,20,20,0,39.2,20.9,7.7
iowa,21,25,4,38.6,31.8,13.4
northwestern,40,43,3,31.3,14.3,12.7
minnesota,46,48,2,27.3,12.8,14.3
wisconsin,37,38,1,32.9,29.0,9.2
illinois,53,47,-6,26.1,23.3,10.5
purdue,87,88,1,13.7,8.6,7.6
michigan,83,81,-2,14.7,11.5,7.1
indiana,96,94,-2,12.0,3.3,7.1
southern-california,2,2,0,68.1,54.0,14.0
oregon,15,17,2,44.7,34.4,9.9
oregon-state,17,24,7,40.7,30.6,11.5
california,35,27,-8,33.4,25.8,9.0
arizona,36,28,-8,33.4,25.8,8.8
arizona-state,75,80,5,17.5,8.1,5.9
stanford,57,51,-6,24.6,20.1,9.3
ucla,99,102,3,11.3,-6.3,9.1
washington-state,118,120,2,0.4,-30.9,11.3
washington,115,115,0,2.5,-15.3,6.1
