Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
missouri,15,10,-5,48.3,37.7,11.8
nebraska,30,31,1,34.2,22.2,11.6
kansas,44,48,4,28.2,17.5,6.4
colorado,83,78,-5,15.2,2.3,7.1
kansas-state,85,84,-1,14.4,0.4,5.9
iowa-state,108,107,-1,7.6,-2.2,7.7
oklahoma,3,3,0,68.6,52.0,12.7
texas,5,5,0,66.0,48.7,16.0
texas-tech,11,12,1,51.3,30.5,16.2
oklahoma-state,14,11,-3,48.6,38.1,13.2
baylor,68,68,0,19.8,20.3,14.9
texas-am,100,96,-4,10.4,-4.7,7.7
florida,1,1,0,71.9,56.0,15.7
georgia,22,16,-6,38.7,23.8,9.7
south-carolina,50,45,-5,25.1,12.0,8.8
vanderbilt,54,54,0,22.6,12.7,7.2
tennessee,66,70,4,20.6,14.5,6.0
kentucky,65,56,-9,21.3,10.0,4.3
alabama,6,6,0,61.6,37.9,11.5
mississippi,19,24,5,40.1,31.7,14.1
louisiana-state,45,38,-7,28.0,17.3,6.3
arkansas,82,86,4,15.3,2.4,11.3
auburn,73,67,-6,18.5,9.8,6.1
mississippi-state,93,88,-5,11.5,-1.9,6.8
florida-state,21,17,-4,39.2,30.2,11.0
boston-college,20,22,2,39.6,25.0,9.0
maryland,57,57,0,22.6,7.6,8.8
wake-forest,43,49,6,28.6,18.3,7.2
clemson,41,46,5,29.8,20.4,9.7
north-carolina-state,67,71,4,20.2,7.8,13.7
virginia-tech,35,34,-1,32.8,20.0,9.5
georgia-tech,16,21,5,44.3,31.9,10.0
north-carolina,37,44,7,31.0,17.1,16.6
miami-fl,46,41,-5,27.0,15.5,9.2
virginia,76,75,-1,16.7,5.6,13.6
duke,86,82,-4,14.4,5.9,12.2
penn-state,4,4,0,66.4,49.2,14.4
ohio-state,10,13,3,52.1,36.9,12.6
michigan-state,27,26,-1,35.7,19.4,8.0
iowa,17,20,3,41.9,34.5,14.9
northwestern,34,33,-1,32.9,15.2,13.4
minnesota,60,62,2,22.2,6.9,14.2
wisconsin,40,39,-1,30.5,21.7,9.8
illinois,56,60,4,22.6,19.1,10.6
purdue,78,81,3,16.3,11.0,8.7
michigan,89,89,0,12.6,7.7,7.9
indiana,103,103,0,9.7,-1.6,6.6
southern-california,2,2,0,69.4,54.2,14.2
oregon,13,15,2,49.4,39.3,9.6
oregon-state,24,19,-5,37.1,26.8,12.4
california,25,25,0,36.3,28.0,8.9
arizona,38,37,-1,31.0,25.5,9.3
arizona-state,72,73,1,18.9,7.9,6.6
stanford,61,64,3,22.1,18.0,10.2
ucla,98,97,-1,10.7,-5.9,8.6
washington-state,118,119,1,1.0,-28.4,10.5
washington,115,115,0,2.2,-15.9,5.9
cincinnati,23,23,0,38.0,18.1,7.4
pittsburgh,26,29,3,36.1,21.6,15.6
west-virginia,33,27,-6,33.2,22.7,9.0
rutgers,49,50,1,25.5,15.3,12.7
connecticut,32,32,0,33.4,23.2,10.2
south-florida,39,40,1,30.7,18.7,7.0
louisville,69,69,0,19.5,9.2,8.3
syracuse,105,104,-1,9.3,-2.9,15.4
utah,9,8,-1,54.3,29.6,10.3
texas-christian,7,7,0,56.3,42.6,11.9
brigham-young,28,28,0,35.0,14.1,7.0
air-force,31,30,-1,34.0,21.9,7.6
colorado-state,84,83,-1,14.8,-3.0,11.0
nevada-las-vegas,94,98,4,11.4,-6.5,8.4
new-mexico,75,74,-1,16.9,12.5,10.4
wyoming,102,102,0,9.8,-6.3,10.2
san-diego-state,117,117,0,1.1,-28.3,12.1
east-carolina,51,63,12,24.6,6.8,6.5
southern-mississippi,53,65,12,23.1,13.7,9.0
memphis,70,80,10,19.4,6.2,13.0
marshall,90,93,3,12.2,-0.0,9.5
alabama-birmingham,101,106,5,10.2,-5.2,13.4
central-florida,99,94,-5,10.5,-4.6,6.7
tulsa,18,18,0,41.9,23.3,15.2
rice,48,55,7,26.1,5.4,12.7
houston,52,47,-5,24.0,10.1,7.8
texas-el-paso,97,85,-12,11.2,-7.0,13.0
tulane,113,114,1,2.8,-21.2,6.7
southern-methodist,116,116,0,1.6,-24.1,13.8
boise-state,8,9,1,55.4,30.8,10.8
louisiana-tech,62,58,-4,21.7,6.0,9.8
nevada,36,36,0,31.9,24.1,11.9
hawaii,79,79,0,15.8,-4.5,8.9
fresno-state,74,66,-8,17.4,-1.5,5.9
san-jose-state,92,91,-1,11.6,-9.3,11.5
utah-state,106,111,5,8.0,-7.1,11.5
new-mexico-state,114,113,-1,2.4,-24.9,10.6
idaho,119,118,-1,0.6,-30.3,14.0
western-kentucky,110,109,-1,7.1,-5.8,4.5
navy,29,35,6,34.4,24.8,9.8
notre-dame,64,59,-5,21.6,10.6,14.2
army,91,92,1,12.1,3.8,23.4
buffalo,63,52,-11,21.6,5.9,11.6
bowling-green-state,71,77,6,19.2,6.0,12.8
temple,81,87,6,15.4,2.6,14.6
akron,80,72,-8,15.4,2.7,15.8
kent-state,88,100,12,12.6,1.1,13.9
ohio,96,105,9,11.3,-2.5,10.3
miami-oh,112,112,0,3.6,-18.1,11.1
ball-state,12,14,2,49.7,24.2,13.8
western-michigan,47,43,-4,26.2,5.6,13.9
central-michigan,59,51,-8,22.3,3.1,12.3
northern-illinois,58,53,-5,22.3,12.1,18.6
eastern-michigan,109,110,1,7.5,-8.7,10.8
toledo,107,101,-6,7.8,-7.5,9.4
troy,42,42,0,29.1,15.9,7.8
louisiana-lafayette,77,76,-1,16.7,3.1,17.5
florida-atlantic,87,90,3,13.3,-5.9,10.4
arkansas-state,55,61,6,22.6,9.8,8.4
florida-international,104,99,-5,9.6,-8.7,14.3
middle-tennessee-state,95,95,0,11.3,-8.3,8.1
louisiana-monroe,111,108,-3,6.8,-14.3,9.2
north-texas,121,121,0,0.0,-32.5,12.6
fcs,120,120,0,0.3,-25.5,12.1
