Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
missouri,10,10,0,54.3,39.3,11.8
nebraska,31,34,3,34.7,23.0,11.0
kansas,48,50,2,27.3,16.5,6.3
colorado,78,78,0,17.3,2.2,7.0
kansas-state,84,88,4,15.4,0.4,6.1
iowa-state,107,104,-3,8.1,-2.4,7.6
oklahoma,3,5,2,68.7,51.0,12.2
texas,5,4,-1,66.7,48.6,15.8
texas-tech,12,7,-5,54.0,32.7,16.0
oklahoma-state,11,11,0,54.2,39.1,13.1
baylor,68,69,1,21.2,18.1,14.5
texas-am,96,97,1,12.3,-4.1,8.0
florida,1,1,0,71.1,54.1,15.2
georgia,16,16,0,44.9,26.4,9.6
south-carolina,45,47,2,28.4,12.6,8.6
vanderbilt,54,44,-10,25.8,13.7,7.2
tennessee,70,80,10,19.2,13.1,5.9
kentucky,56,58,2,25.0,12.1,4.4
alabama,6,6,0,62.0,36.8,11.4
mississippi,24,32,8,37.9,28.4,13.3
louisiana-state,38,33,-5,31.8,18.3,6.4
arkansas,86,82,-4,14.7,1.9,11.1
auburn,67,68,1,21.7,11.7,6.3
mississippi-state,88,98,10,14.2,0.9,6.6
florida-state,17,18,1,44.3,31.7,11.0
boston-college,22,26,4,39.1,23.9,8.4
maryland,57,51,-6,24.9,6.8,8.8
wake-forest,49,45,-4,27.3,16.4,7.2
clemson,46,55,9,28.3,18.2,9.4
north-carolina-state,71,90,19,18.5,5.0,12.7
virginia-tech,34,41,7,33.1,20.5,9.2
georgia-tech,21,22,1,42.7,29.3,9.5
north-carolina,44,29,-15,30.0,15.3,16.7
miami-fl,41,31,-10,31.0,16.9,9.2
virginia,75,73,-2,17.8,3.3,13.5
duke,82,77,-5,16.2,5.7,12.1
penn-state,4,3,-1,68.3,49.2,14.3
ohio-state,13,13,0,53.5,36.5,12.1
michigan-state,26,20,-6,37.0,19.0,8.0
iowa,20,21,1,43.2,34.3,14.2
northwestern,33,40,7,34.1,14.8,13.1
minnesota,62,46,-16,23.3,6.6,14.5
wisconsin,39,37,-2,31.8,21.7,10.0
illinois,60,53,-7,23.6,19.2,10.7
purdue,81,87,6,17.0,10.5,8.2
michigan,89,83,-6,13.4,8.0,7.8
indiana,103,96,-7,10.4,-1.6,6.8
southern-california,2,2,0,69.3,53.5,14.2
oregon,15,15,0,45.9,34.1,9.8
oregon-state,19,17,-2,43.4,30.3,12.1
