Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
missouri,17,8,-9,47.6,22.1,8.2
nebraska,48,57,9,29.3,1.1,2.8
kansas,29,26,-3,37.1,5.5,3.5
colorado,66,66,0,24.1,-8.5,6.2
kansas-state,63,54,-9,24.4,-7.9,5.7
iowa-state,100,93,-7,12.1,-19.4,5.7
oklahoma,6,6,0,58.8,28.1,10.2
texas,1,2,1,71.1,34.2,9.2
texas-tech,10,11,1,52.7,11.8,7.0
oklahoma-state,4,3,-1,62.3,23.4,6.9
baylor,71,61,-10,20.6,-7.3,10.1
texas-am,96,95,-1,13.2,-16.5,8.0
florida,8,7,-1,56.8,28.5,9.7
georgia,13,15,2,49.3,15.1,4.8
south-carolina,51,42,-9,28.4,-4.0,3.6
vanderbilt,39,34,-5,33.5,-0.1,1.8
tennessee,57,67,10,25.5,3.5,4.3
kentucky,35,32,-3,35.4,2.9,4.1
alabama,5,4,-1,59.0,19.4,7.1
mississippi,58,56,-2,25.0,2.4,5.1
louisiana-state,21,30,9,41.5,6.5,5.0
arkansas,76,76,0,18.3,-12.4,7.7
auburn,50,53,3,28.6,-0.2,7.2
mississippi-state,90,86,-4,14.1,-13.9,5.1
florida-state,16,12,-4,48.2,16.1,10.9
boston-college,22,29,7,40.5,5.1,2.8
maryland,49,60,11,28.9,-7.3,6.6
wake-forest,42,24,-18,32.0,0.6,4.2
clemson,60,50,-10,24.8,2.0,6.9
north-carolina-state,104,105,1,10.8,-22.9,10.1
virginia-tech,32,27,-5,36.6,4.8,2.2
georgia-tech,14,16,2,49.1,14.9,5.7
north-carolina,43,36,-7,31.9,-2.6,9.6
miami-fl,47,55,8,29.4,1.2,2.0
virginia,70,74,4,20.9,-14.4,9.4
duke,72,63,-9,19.7,-13.3,7.1
penn-state,2,1,-1,70.1,31.4,9.7
ohio-state,11,17,6,51.4,15.8,5.5
michigan-state,34,22,-12,35.9,1.1,5.5
iowa,31,39,8,36.6,10.1,3.1
northwestern,38,41,3,34.0,-5.9,5.7
minnesota,33,35,2,35.9,-3.4,9.6
wisconsin,59,49,-10,24.9,2.2,4.4
illinois,37,47,10,34.1,9.9,3.8
purdue,83,78,-5,15.0,-11.6,4.4
michigan,81,82,1,15.9,-8.9,4.5
indiana,82,73,-9,15.1,-11.2,7.1
southern-california,3,5,2,64.8,39.8,12.1
oregon,19,18,-1,45.8,19.2,10.5
