Conference,Score
Big 12 Conference,34.3
Big Ten Conference,31.3
Southeastern Conference,31.0
Atlantic Coast Conference,28.5
Big East Conference,28.3
Pacific-10 Conference,28.2
Mountain West Conference,26.1
Independent,19.1
Western Athletic Conference,18.4
Mid-American Conference,17.9
Conference USA,17.1
Sun Belt Conference,13.9
FCS,0.3
