Conference,Score
Big 12 Conference,36.9
Southeastern Conference,33.3
Big Ten Conference,32.5
Atlantic Coast Conference,30.6
Pacific-10 Conference,28.3
Big East Conference,28.0
Mountain West Conference,27.1
Independent,21.8
Western Athletic Conference,18.5
Conference USA,16.6
Mid-American Conference,16.4
Sun Belt Conference,14.9
FCS,0.4
