Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
missouri,3,5,2,63.1,29.4,8.3
nebraska,51,42,-9,26.8,-3.4,3.2
kansas,33,33,0,36.1,2.5,3.8
colorado,63,56,-7,23.2,-9.9,7.2
kansas-state,64,49,-15,23.2,-9.9,4.8
iowa-state,82,81,-1,16.3,-15.0,6.5
oklahoma,2,2,0,64.7,31.4,11.4
texas,4,3,-1,60.8,26.5,8.3
texas-tech,9,14,5,49.2,11.6,5.7
oklahoma-state,6,6,0,55.6,19.7,6.9
baylor,70,65,-5,20.0,-6.8,11.2
texas-am,84,86,2,16.1,-15.5,7.8
florida,11,13,2,48.6,21.2,11.1
georgia,22,21,-1,42.5,12.0,4.6
south-carolina,49,64,15,26.9,-6.9,4.0
vanderbilt,24,22,-2,41.6,1.8,1.7
tennessee,61,75,14,23.6,1.3,4.7
kentucky,23,8,-15,42.3,11.7,4.6
alabama,5,4,-1,58.0,20.8,7.4
mississippi,55,43,-12,25.3,-1.1,5.3
louisiana-state,14,12,-2,45.2,8.6,5.2
arkansas,101,89,-12,11.5,-25.8,8.2
auburn,36,29,-7,33.7,4.5,6.6
mississippi-state,98,94,-4,12.3,-14.8,5.6
florida-state,12,15,3,48.5,21.1,12.1
boston-college,30,32,2,37.7,4.8,2.7
maryland,58,36,-22,24.0,-11.8,7.2
wake-forest,32,31,-1,36.3,6.4,4.6
clemson,43,39,-4,31.0,4.1,7.2
north-carolina-state,103,100,-3,9.6,-27.6,11.6
virginia-tech,28,34,6,38.6,3.4,1.7
georgia-tech,15,24,9,44.8,15.5,4.8
north-carolina,37,53,16,33.1,-2.0,9.2
miami-fl,62,58,-4,23.2,0.5,2.2
virginia,93,110,17,13.9,-20.5,10.7
duke,66,62,-4,21.6,-12.8,7.9
penn-state,1,1,0,65.0,29.5,10.3
ohio-state,17,25,8,43.9,10.9,6.4
michigan-state,25,23,-2,41.2,7.1,6.4
iowa,48,48,0,27.1,2.5,1.3
northwestern,38,38,0,32.9,-9.4,6.2
minnesota,42,46,4,31.9,-6.2,9.8
wisconsin,40,28,-12,32.7,7.2,4.7
illinois,35,54,19,34.0,9.5,2.8
purdue,77,77,0,17.6,-12.1,4.7
michigan,72,63,-9,18.9,-9.3,3.9
indiana,65,57,-8,22.5,-1.1,7.2
southern-california,7,16,9,54.6,35.6,13.5
oregon,19,7,-12,43.6,20.9,12.0
oregon-state,47,41,-6,28.1,11.5,4.8
california,20,19,-1,42.9,12.7,10.8
arizona,27,35,8,39.9,8.2,6.9
arizona-state,71,72,1,19.4,-8.1,3.9
stanford,57,52,-5,24.2,-3.3,4.2
ucla,87,96,9,15.0,-18.0,11.7
washington-state,116,113,-3,4.8,-35.6,13.8
washington,111,102,-9,7.4,-18.2,4.7
cincinnati,34,40,6,35.2,1.1,3.1
pittsburgh,44,59,15,30.9,-5.3,6.5
west-virginia,45,50,5,29.9,2.2,3.4
rutgers,96,90,-6,12.9,-13.2,8.3
connecticut,29,18,-11,37.9,2.4,3.7
south-florida,26,10,-16,40.8,6.5,6.7
louisville,50,51,1,26.9,2.0,5.2
syracuse,113,114,1,6.6,-31.9,14.3
utah,10,11,1,49.2,9.8,5.7
texas-christian,8,9,1,52.5,23.3,9.2
brigham-young,21,17,-4,42.7,3.1,6.4
air-force,39,30,-9,32.8,7.3,6.6
colorado-state,80,88,8,16.5,-22.1,11.6
nevada-las-vegas,90,82,-8,14.6,-22.5,7.5
new-mexico,59,78,19,23.8,-4.1,6.0
wyoming,107,99,-8,8.1,-31.5,9.3
san-diego-state,117,117,0,3.4,-41.5,16.9
east-carolina,60,60,0,23.7,-9.1,4.2
southern-mississippi,69,67,-2,20.1,-6.4,3.6
memphis,78,84,6,17.2,-17.3,10.3
marshall,86,76,-10,15.3,-21.1,7.3
alabama-birmingham,108,108,0,8.0,-25.0,14.4
central-florida,91,95,4,14.2,-19.7,6.2
tulsa,13,27,14,45.4,6.6,6.5
rice,85,71,-14,15.4,-20.9,8.1
houston,68,69,1,20.6,-5.3,5.9
texas-el-paso,79,92,13,16.5,-14.5,13.0
tulane,97,73,-24,12.5,-23.5,6.3
southern-methodist,118,116,-2,2.7,-42.8,17.2
boise-state,18,20,2,43.9,6.8,3.4
louisiana-tech,81,74,-7,16.5,-18.8,5.9
nevada,41,47,6,32.4,6.7,5.0
hawaii,94,98,4,13.5,-21.4,8.3
fresno-state,56,44,-12,24.5,-7.6,5.2
san-jose-state,83,85,2,16.2,-22.6,11.5
utah-state,112,112,0,6.6,-31.9,12.3
new-mexico-state,100,115,15,11.6,-28.6,14.1
idaho,121,121,0,0.0,-51.7,18.0
western-kentucky,73,70,-3,18.4,-5.8,5.8
navy,31,37,6,37.0,9.9,4.9
notre-dame,52,61,9,26.3,-12.2,9.0
army,109,118,9,7.8,-28.3,18.4
buffalo,74,83,9,18.0,-11.1,6.4
bowling-green-state,92,80,-12,14.0,-20.3,10.1
temple,95,104,9,13.2,-18.7,10.9
akron,88,93,5,14.9,-22.0,12.0
kent-state,106,107,1,8.5,-23.2,11.0
ohio,110,106,-4,7.8,-25.8,9.0
miami-oh,114,109,-5,6.1,-33.3,12.2
ball-state,16,26,10,44.2,3.6,4.3
western-michigan,54,66,12,25.7,-15.0,10.4
central-michigan,76,79,3,17.8,-19.7,9.3
northern-illinois,67,68,1,21.0,-4.5,14.3
eastern-michigan,104,111,7,9.6,-27.8,11.5
toledo,105,97,-8,9.1,-24.4,9.8
troy,53,55,2,26.1,0.5,7.3
louisiana-lafayette,75,91,16,18.0,-11.2,12.7
florida-atlantic,102,103,1,9.8,-22.3,10.5
arkansas-state,46,45,-1,28.6,-0.2,8.5
florida-international,99,101,2,11.9,-24.8,13.7
middle-tennessee-state,89,87,-2,14.7,-18.7,9.7
louisiana-monroe,115,105,-10,6.1,-33.4,9.5
north-texas,119,119,0,0.6,-49.0,15.8
fcs,120,120,0,0.4,-43.1,16.0
