Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
missouri,6,7,1,53.7,20.4,9.5
nebraska,31,31,0,37.0,0.6,3.4
kansas,37,33,-4,33.3,2.2,4.1
colorado,52,56,4,26.9,-13.5,8.3
kansas-state,49,25,-24,28.6,-1.0,4.0
iowa-state,80,71,-9,16.9,-17.4,7.4
oklahoma,2,1,-1,59.3,31.8,12.5
texas,9,18,9,50.7,19.8,7.7
texas-tech,19,36,17,42.5,5.5,2.8
oklahoma-state,12,12,0,47.3,15.1,6.8
baylor,56,60,4,23.6,-3.9,12.2
texas-am,76,47,-29,18.3,-8.6,4.7
florida,4,8,4,57.8,29.8,13.1
georgia,10,17,7,48.2,13.1,4.2
south-carolina,68,69,1,21.0,-9.1,1.7
vanderbilt,25,27,2,38.8,0.6,1.7
tennessee,63,55,-8,22.7,1.8,5.6
kentucky,18,20,2,43.2,9.3,4.4
alabama,7,13,6,53.5,20.2,7.4
mississippi,58,52,-6,23.4,-4.3,5.1
louisiana-state,11,21,10,47.7,15.6,5.7
arkansas,83,65,-18,15.6,-23.9,7.5
auburn,30,9,-21,37.4,8.7,7.4
mississippi-state,93,77,-16,12.6,-17.4,4.7
florida-state,20,6,-14,41.9,22.2,13.5
boston-college,39,50,11,31.8,4.4,1.0
maryland,41,44,3,31.1,-1.4,7.7
wake-forest,15,29,14,46.3,13.7,1.7
clemson,33,64,31,36.5,7.2,4.3
north-carolina-state,91,106,15,13.2,-24.8,14.1
virginia-tech,47,43,-4,30.3,-2.6,1.5
georgia-tech,24,39,15,39.1,11.3,1.6
north-carolina,64,53,-11,22.3,-12.2,10.6
miami-fl,38,45,7,32.9,6.4,0.9
virginia,101,97,-4,9.9,-28.0,9.9
duke,72,75,3,19.1,-17.8,9.6
penn-state,1,3,2,60.4,29.3,11.1
ohio-state,26,35,9,38.6,10.6,7.8
michigan-state,34,37,3,36.2,6.8,7.7
iowa,40,30,-10,31.5,-0.8,1.4
northwestern,50,54,4,28.0,-13.9,7.5
minnesota,46,66,20,30.4,-10.7,11.1
wisconsin,14,14,0,46.6,14.1,4.9
illinois,51,41,-10,27.9,-2.3,2.8
purdue,61,58,-3,23.2,-10.6,3.7
michigan,74,79,5,18.7,-7.4,4.4
indiana,43,19,-24,31.0,3.0,8.6
southern-california,3,2,-1,58.5,36.5,16.0
oregon,13,5,-8,46.8,23.7,14.6
oregon-state,60,62,2,23.3,3.3,3.9
california,22,26,4,40.6,20.0,13.0
arizona,35,32,-3,36.2,6.7,7.4
arizona-state,69,51,-18,20.8,-9.5,3.1
stanford,62,72,10,22.7,-5.7,4.9
ucla,90,90,0,13.2,-20.4,11.1
washington-state,107,117,10,8.3,-29.1,16.0
washington,97,93,-4,11.7,-10.1,3.9
cincinnati,45,42,-3,30.4,2.0,3.0
pittsburgh,65,85,20,21.9,-12.8,7.9
west-virginia,67,46,-21,21.3,-1.4,3.5
rutgers,104,100,-4,9.0,-19.7,9.1
connecticut,21,22,1,41.9,4.7,4.0
south-florida,17,11,-6,43.3,6.5,7.7
louisville,42,59,17,31.1,3.2,4.1
syracuse,113,114,1,6.1,-34.9,17.4
utah,8,15,7,52.0,18.1,4.2
texas-christian,5,4,-1,55.5,22.9,10.6
brigham-young,16,23,7,44.3,7.9,5.4
air-force,28,10,-18,38.0,9.7,7.8
colorado-state,88,103,15,13.4,-27.6,14.0
nevada-las-vegas,55,70,15,23.9,-12.9,8.4
new-mexico,81,57,-24,16.3,-7.8,6.6
wyoming,92,81,-11,13.0,-25.3,7.8
san-diego-state,118,119,1,1.0,-47.7,19.5
east-carolina,44,24,-20,30.7,-2.1,2.1
southern-mississippi,57,38,-19,23.5,-4.1,3.2
memphis,100,107,7,10.6,-22.9,12.3
marshall,59,84,25,23.4,-13.7,8.9
alabama-birmingham,105,116,11,8.7,-28.0,17.5
central-florida,79,61,-18,16.9,-11.8,2.0
tulsa,27,48,21,38.5,2.8,5.2
rice,87,83,-4,13.5,-24.1,9.1
houston,85,73,-12,14.7,-12.1,5.0
