Conference,Score
Southeastern Conference,39.0
Big Ten Conference,30.5
Big 12 Conference,30.3
Atlantic Coast Conference,29.1
Pac-12 Conference,22.8
American Athletic Conference,22.5
Independent,22.0
Mountain West Conference,21.0
Sun Belt Conference,19.0
Mid-American Conference,16.9
Conference USA,15.6
FCS,0.3
