Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,9,3,-6,49.4,14.3,12.8
florida,49,65,16,32.9,-13.2,6.8
kentucky,44,71,27,34.0,-11.2,8.1
missouri,45,48,3,34.0,-11.2,3.6
south-carolina,37,53,16,37.1,-6.2,4.4
vanderbilt,62,101,39,29.3,-19.1,14.6
tennessee,110,102,-8,14.0,-32.9,15.1
alabama,1,2,1,65.3,40.8,15.1
louisiana-state,12,28,16,48.3,12.5,2.3
texas-am,13,60,47,47.7,11.5,5.6
mississippi-state,14,12,-2,47.4,11.1,5.7
auburn,6,9,3,51.3,17.5,8.0
mississippi,47,93,46,33.5,-12.1,12.9
arkansas,70,76,6,26.9,-23.2,9.6
oklahoma,3,8,5,60.3,32.6,8.2
texas,84,39,-45,24.6,-6.5,0.1
west-virginia,43,64,21,34.5,-10.5,6.6
iowa-state,54,45,-9,32.0,-3.9,2.0
baylor,81,95,14,25.6,-25.3,13.4
texas-christian,24,13,-11,44.3,5.8,4.6
oklahoma-state,18,18,0,46.3,9.1,4.1
kansas-state,64,41,-23,27.9,-21.5,1.4
texas-tech,101,56,-45,17.9,-23.2,4.8
kansas,126,114,-12,4.9,-55.7,19.7
ohio-state,4,1,-3,56.4,26.1,15.8
michigan,55,14,-41,31.3,10.4,4.4
penn-state,7,6,-1,49.7,14.9,11.6
michigan-state,29,16,-13,42.6,3.1,4.3
maryland,39,66,27,36.2,-7.6,6.9
indiana,41,49,8,35.1,-9.5,3.7
rutgers,57,74,17,31.2,-15.9,9.3
northwestern,21,21,0,44.8,6.7,3.3
iowa,15,22,7,47.2,10.8,3.2
wisconsin,11,4,-7,49.0,13.7,12.4
purdue,63,33,-30,28.0,2.0,1.1
minnesota,33,54,21,38.5,-3.8,4.5
nebraska,86,78,-8,23.9,-20.2,10.1
illinois,95,107,12,20.7,-33.4,16.5
clemson,22,5,-17,44.5,6.3,12.1
syracuse,35,63,28,37.8,-5.0,6.2
north-carolina-state,76,24,-52,26.3,-24.1,2.8
boston-college,8,31,23,49.5,14.5,1.5
wake-forest,30,27,-3,41.8,1.7,2.3
florida-state,82,29,-53,25.4,-4.3,2.0
louisville,74,15,-59,26.4,-1.9,4.4
pittsburgh,50,58,8,32.6,-13.7,5.1
georgia-tech,16,17,1,47.2,10.7,4.1
virginia,53,82,29,32.3,-14.1,10.7
miami-fl,73,23,-50,26.5,-1.8,3.0
virginia-tech,10,25,15,49.1,13.8,2.7
duke,19,38,19,45.7,8.2,0.0
north-carolina,98,73,-25,19.2,-20.0,9.3
washington,56,10,-46,31.3,10.2,5.8
washington-state,36,69,33,37.5,-5.4,7.5
stanford,26,30,4,43.9,5.3,1.8
oregon,31,34,3,39.9,-1.4,0.5
california,61,77,16,29.6,-18.7,10.0
oregon-state,114,118,4,12.6,-36.6,21.0
utah,38,50,12,36.4,-7.2,4.0
arizona-state,27,59,32,43.9,5.1,5.5
arizona,96,42,-54,20.6,-16.4,1.7
southern-california,34,35,1,37.9,-4.8,0.3
ucla,113,97,-16,13.0,-35.4,13.8
colorado,40,92,52,35.1,-9.4,12.7
massachusetts,88,61,-27,23.4,-21.2,9.9
new-mexico-state,128,127,-1,4.5,-54.6,24.0
liberty,2,37,35,62.3,35.8,0.0
army,71,20,-51,26.8,-0.9,3.7
