Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,3,4,1,65.2,47.0,17.3
florida,19,22,3,43.5,30.8,21.0
kentucky,21,20,-1,42.1,28.6,20.6
missouri,20,24,4,42.2,35.8,20.1
south-carolina,42,42,0,32.0,21.5,16.2
vanderbilt,67,76,9,23.0,14.8,17.1
tennessee,71,59,-12,21.9,12.4,20.0
alabama,2,1,-1,77.5,54.9,19.6
louisiana-state,10,12,2,48.1,31.0,16.1
texas-am,17,19,2,44.0,38.9,18.7
mississippi-state,14,18,4,45.6,41.5,17.6
auburn,30,36,6,37.0,27.2,13.0
mississippi,73,62,-11,21.2,11.0,16.4
arkansas,104,103,-1,9.8,2.2,16.0
oklahoma,5,5,0,59.5,39.8,16.9
texas,27,29,2,38.5,23.2,14.4
west-virginia,15,11,-4,45.4,29.0,18.9
iowa-state,41,28,-13,32.2,21.8,17.1
baylor,87,84,-3,18.2,4.5,15.4
texas-christian,70,80,10,22.0,12.6,10.1
oklahoma-state,50,57,7,28.9,19.7,11.9
kansas-state,76,87,11,20.8,10.1,16.7
texas-tech,60,52,-8,25.1,19.3,17.4
kansas,101,101,0,12.2,2.1,20.3
ohio-state,8,10,2,50.9,29.2,12.6
michigan,4,3,-1,65.0,46.7,19.7
penn-state,16,15,-1,44.1,31.7,13.5
michigan-state,46,34,-12,31.3,24.2,14.6
maryland,55,54,-1,26.2,21.6,15.9
indiana,72,73,1,21.2,11.1,12.3
rutgers,117,117,0,4.6,-11.5,16.4
northwestern,47,49,2,30.7,16.7,13.6
iowa,26,30,4,39.7,31.6,16.3
wisconsin,29,33,4,38.0,28.9,12.5
purdue,58,50,-8,25.4,20.0,17.1
minnesota,79,67,-12,20.3,9.0,12.5
nebraska,81,88,7,19.3,13.8,17.7
illinois,102,96,-6,11.8,-5.0,15.5
clemson,1,2,1,78.2,55.8,22.0
syracuse,32,21,-11,36.4,20.2,15.0
north-carolina-state,40,43,3,32.2,15.6,18.4
boston-college,44,32,-12,31.8,18.5,14.1
wake-forest,88,82,-6,17.8,3.6,12.4
florida-state,93,97,4,16.2,0.2,12.8
louisville,122,116,-6,4.1,-19.1,13.7
pittsburgh,34,39,5,34.8,23.6,18.6
georgia-tech,24,25,1,40.9,33.7,16.9
virginia,49,41,-8,30.6,16.5,16.6
miami-fl,39,46,7,32.4,26.3,13.2
virginia-tech,92,89,-3,16.5,4.0,8.8
duke,45,38,-7,31.4,17.8,10.8
north-carolina,103,108,5,10.6,2.6,17.6
washington,31,31,0,36.8,20.7,12.3
washington-state,28,35,7,38.2,13.2,15.3
stanford,59,60,1,25.2,9.6,12.6
oregon,53,61,8,26.7,10.0,11.6
california,63,66,3,23.5,6.6,16.2
oregon-state,121,118,-3,4.2,-18.8,15.6
utah,23,26,3,41.2,27.3,18.6
arizona-state,56,53,-3,26.2,14.6,13.7
arizona,85,75,-10,18.6,5.4,16.5
southern-california,86,79,-7,18.2,4.6,13.2
ucla,100,104,4,12.6,3.3,16.2
colorado,90,86,-4,17.2,2.4,13.6
massachusetts,114,113,-1,5.5,-19.9,15.0
new-mexico-state,131,131,0,0.0,-34.5,19.7
liberty,112,107,-5,7.4,-17.3,19.3
army,12,13,1,46.6,29.1,15.7
brigham-young,64,72,8,23.3,9.1,16.5
notre-dame,6,6,0,59.2,33.8,13.8
central-florida,7,7,0,54.2,28.7,15.0
temple,52,55,3,27.5,11.4,21.6
cincinnati,11,8,-3,47.1,29.7,23.0
south-florida,83,85,2,19.2,-2.4,12.4
east-carolina,105,111,6,9.3,-8.5,18.6
connecticut,129,129,0,0.4,-32.4,17.1
houston,33,40,7,34.9,17.9,13.8
memphis,37,44,7,32.6,19.9,13.4
tulane,77,65,-12,20.4,9.3,16.5
southern-methodist,94,90,-4,15.6,-0.9,15.8
tulsa,111,109,-2,7.4,-6.7,13.8
navy,96,99,3,14.9,10.3,11.7
utah-state,9,9,0,48.3,25.9,20.7
boise-state,22,23,1,41.3,21.9,13.5
wyoming,91,95,4,16.9,1.7,17.8
air-force,66,58,-8,23.2,23.5,15.4
colorado-state,120,123,3,4.3,-21.7,16.3
new-mexico,109,106,-3,8.5,-8.9,14.0
fresno-state,18,17,-1,43.9,25.4,15.3
nevada,61,64,3,24.9,7.0,17.5
hawaii,98,102,4,12.8,-11.7,12.8
san-diego-state,57,56,-1,25.6,8.3,12.6
nevada-las-vegas,108,105,-3,8.9,-7.9,12.8
san-jose-state,127,127,0,1.8,-25.5,20.6
appalachian-state,13,14,1,45.7,29.5,16.5
troy,36,37,1,32.7,10.1,15.6
georgia-southern,38,48,10,32.5,14.3,18.7
coastal-carolina,97,93,-4,13.1,-6.4,18.6
georgia-state,116,115,-1,4.9,-16.1,18.8
arkansas-state,69,74,5,22.2,2.5,14.8
louisiana-lafayette,82,83,1,19.3,1.7,21.0
louisiana-monroe,95,92,-3,15.3,-5.9,18.1
south-alabama,119,119,0,4.4,-18.2,15.3
texas-state,113,114,1,5.8,-17.1,18.4
buffalo,43,27,-16,31.9,9.1,18.3
ohio,35,51,16,33.0,20.6,20.0
miami-oh,84,91,7,18.7,5.7,20.5
akron,107,100,-7,8.9,-13.8,14.3
bowling-green-state,124,128,4,3.5,-24.0,19.6
kent-state,115,112,-3,5.0,-15.7,16.7
northern-illinois,51,45,-6,28.0,12.2,17.4
eastern-michigan,80,81,1,19.7,2.5,15.8
toledo,62,68,6,24.4,11.3,14.1
western-michigan,78,77,-1,20.4,3.8,13.8
ball-state,106,110,4,9.0,-12.0,15.3
central-michigan,123,121,-2,3.7,-15.9,16.1
middle-tennessee-state,68,70,2,22.2,2.5,18.1
florida-international,65,78,13,23.3,0.4,14.7
marshall,54,63,9,26.5,6.7,17.4
charlotte,99,98,-1,12.7,-2.8,19.3
florida-atlantic,74,71,-3,21.1,10.7,14.3
old-dominion,110,120,10,7.9,-14.6,15.9
western-kentucky,118,124,6,4.4,-17.8,15.1
alabama-birmingham,25,16,-9,39.9,19.9,21.4
north-texas,48,47,-1,30.7,11.5,15.4
louisiana-tech,75,69,-6,20.9,0.4,14.2
southern-mississippi,89,94,5,17.4,0.3,14.0
texas-san-antonio,125,122,-3,3.2,-25.0,15.6
rice,126,126,0,2.1,-23.1,15.3
texas-el-paso,128,125,-3,1.6,-26.7,23.5
fcs,130,130,0,0.4,-29.9,19.5
