Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,4,4,0,61.4,21.8,9.9
florida,63,86,23,28.0,-15.2,7.9
kentucky,28,35,7,41.9,-5.5,5.9
missouri,21,29,8,43.7,-3.0,4.1
south-carolina,58,62,4,30.2,-3.9,3.5
vanderbilt,46,31,-15,33.8,-5.1,11.4
tennessee,77,83,6,25.1,-20.3,12.9
alabama,1,2,1,73.0,38.0,15.6
louisiana-state,9,18,9,54.3,11.9,4.5
texas-am,23,38,15,43.2,11.5,8.7
mississippi-state,6,9,3,59.4,19.0,5.6
auburn,17,6,-11,45.9,16.2,7.5
mississippi,67,39,-28,27.6,-15.8,9.1
arkansas,102,92,-10,15.6,-27.8,9.6
oklahoma,5,3,-2,60.9,21.1,11.8
texas,47,57,10,33.2,-6.2,3.1
west-virginia,34,32,-2,38.7,-6.2,5.0
iowa-state,90,75,-15,19.6,-5.3,1.6
baylor,81,66,-15,23.9,-22.5,11.0
texas-christian,22,15,-7,43.4,11.7,3.6
oklahoma-state,7,13,6,58.3,17.4,3.9
kansas-state,83,96,13,23.2,-23.5,11.1
texas-tech,43,56,13,34.3,-4.2,8.7
kansas,79,111,32,24.2,-21.8,20.6
ohio-state,3,1,-2,64.5,26.1,13.7
michigan,20,34,14,44.5,13.6,4.7
penn-state,2,5,3,65.4,27.4,9.1
michigan-state,42,40,-2,34.5,4.9,3.3
maryland,65,20,-45,27.9,-15.4,6.4
indiana,18,36,18,44.8,-1.5,4.0
rutgers,110,73,-37,12.8,-34.3,7.3
northwestern,80,45,-35,23.9,-8.4,2.8
iowa,15,11,-4,46.6,1.1,4.3
wisconsin,30,10,-20,39.8,5.5,8.8
purdue,104,91,-13,15.1,-11.3,1.5
minnesota,24,24,0,43.0,-4.0,3.4
nebraska,98,85,-13,17.6,-11.3,8.3
illinois,84,65,-19,22.7,-24.5,13.6
clemson,8,12,4,56.7,15.2,8.9
syracuse,13,28,15,49.0,4.4,4.6
north-carolina-state,64,61,-3,27.9,-22.3,13.2
boston-college,12,16,4,49.1,4.6,5.5
wake-forest,40,25,-15,35.4,-2.2,2.5
florida-state,95,82,-13,18.4,-21.2,8.6
louisville,75,71,-4,25.5,-19.5,8.2
pittsburgh,62,77,15,28.6,-14.2,6.5
georgia-tech,61,43,-18,29.0,3.5,4.0
virginia,56,70,14,30.4,-10.9,7.8
miami-fl,16,37,21,46.6,17.3,4.3
virginia-tech,14,17,3,47.4,6.9,4.9
duke,10,8,-2,52.8,9.7,7.3
north-carolina,117,118,1,9.5,-35.8,12.8
washington,31,47,16,39.1,4.2,4.9
washington-state,49,44,-5,32.2,-19.1,6.1
stanford,29,21,-8,40.3,-7.7,2.1
oregon,36,23,-13,36.6,-12.9,1.0
california,55,59,4,30.7,-21.2,8.8
oregon-state,108,99,-9,14.7,-29.9,16.2
utah,57,33,-24,30.2,-11.3,3.2
