Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,3,3,0,67.8,57.6,17.5
florida,14,19,5,45.4,40.2,21.4
kentucky,18,21,3,44.3,38.6,20.4
missouri,17,20,3,44.8,45.9,20.6
south-carolina,46,42,-4,29.5,29.6,16.1
vanderbilt,58,67,9,25.4,25.0,17.3
tennessee,79,71,-8,20.0,19.9,20.1
alabama,2,2,0,77.9,63.2,19.3
louisiana-state,15,10,-5,45.4,40.2,16.0
texas-am,16,17,1,45.0,46.2,18.9
mississippi-state,10,14,4,48.6,52.0,17.8
auburn,30,30,0,34.8,36.0,12.9
mississippi,84,73,-11,18.7,16.9,16.4
arkansas,105,104,-1,8.9,9.7,15.8
oklahoma,4,5,1,59.9,47.9,16.7
texas,27,27,0,38.4,30.1,14.6
west-virginia,23,15,-8,41.2,36.0,19.2
iowa-state,39,41,2,32.1,27.7,17.0
baylor,78,87,9,20.2,14.5,15.5
texas-christian,63,70,7,24.0,22.2,9.8
oklahoma-state,56,50,-6,25.9,26.0,11.7
kansas-state,80,76,-4,19.9,19.6,16.9
texas-tech,72,60,-12,21.7,23.9,17.1
kansas,100,101,1,11.3,10.5,20.4
ohio-state,8,8,0,53.9,40.5,12.2
michigan,6,4,-2,57.3,50.5,19.8
penn-state,12,16,4,46.7,42.1,13.0
michigan-state,40,46,6,30.8,28.9,14.5
maryland,67,55,-12,22.8,26.3,16.0
indiana,82,72,-10,19.5,18.7,12.3
rutgers,118,117,-1,4.6,-1.4,16.1
northwestern,44,47,3,30.2,22.6,13.6
iowa,24,26,2,40.1,38.4,16.5
wisconsin,38,29,-9,33.1,33.1,12.5
purdue,52,58,6,26.8,27.8,16.8
minnesota,65,79,14,23.2,20.7,12.3
nebraska,86,81,-5,17.9,22.0,17.8
illinois,102,102,0,11.0,3.4,15.3
clemson,1,1,0,78.6,64.0,22.3
syracuse,26,32,6,38.9,30.8,14.9
north-carolina-state,37,40,3,33.3,24.2,18.4
boston-college,49,44,-5,28.6,25.0,13.9
wake-forest,71,88,17,22.1,18.5,12.1
florida-state,94,93,-1,14.8,7.9,12.5
louisville,121,122,1,3.6,-11.3,13.3
pittsburgh,41,34,-7,30.7,28.7,19.2
georgia-tech,28,24,-4,36.4,38.9,17.2
virginia,51,49,-2,26.9,22.0,16.7
miami-fl,31,39,8,34.7,35.9,13.1
virginia-tech,87,92,5,17.6,11.9,8.5
duke,60,45,-15,24.7,18.1,10.6
north-carolina,104,103,-1,9.4,9.3,17.7
washington,25,31,6,38.9,30.8,12.2
washington-state,33,28,-5,34.5,20.2,15.7
stanford,54,59,5,26.5,18.4,12.5
oregon,45,53,8,29.6,21.6,11.6
california,62,63,1,24.4,14.8,16.3
oregon-state,124,121,-3,3.0,-13.6,15.2
utah,22,23,1,41.6,34.7,19.0
arizona-state,53,56,3,26.7,21.7,13.6
arizona,88,85,-3,17.5,14.3,16.3
southern-california,90,86,-4,17.2,13.6,13.0
ucla,99,100,1,11.5,11.1,16.2
colorado,92,90,-2,15.9,10.5,13.3
massachusetts,116,114,-2,5.4,-11.5,14.6
new-mexico-state,129,131,2,0.5,-24.3,19.2
liberty,107,112,5,8.1,-8.4,18.7
army,13,12,-1,45.6,36.3,15.4
brigham-young,70,64,-6,22.1,18.5,16.7
notre-dame,5,6,1,58.2,40.8,14.0
central-florida,7,7,0,55.1,37.7,15.2
temple,48,52,4,29.2,20.9,21.8
cincinnati,9,11,2,49.0,39.5,23.3
south-florida,91,83,-8,16.8,4.0,12.2
east-carolina,109,105,-4,7.7,-2.6,18.8
connecticut,131,129,-2,0.0,-25.8,16.6
houston,43,33,-10,30.5,22.9,13.7
memphis,29,37,8,35.4,30.9,13.5
tulane,73,77,4,21.7,17.7,16.5
southern-methodist,97,94,-3,13.8,5.8,15.6
tulsa,106,111,5,8.7,2.2,13.6
navy,96,96,0,13.9,18.7,11.5
utah-state,19,9,-10,44.0,32.8,20.8
boise-state,21,22,1,42.7,31.2,13.4
wyoming,81,91,10,19.9,13.9,17.7
air-force,61,66,5,24.5,30.2,15.6
colorado-state,120,120,0,4.2,-12.3,16.0
new-mexico,111,109,-2,6.6,-4.7,13.7
fresno-state,20,18,-2,43.4,32.1,15.3
nevada,69,61,-8,22.3,13.8,17.6
hawaii,95,98,3,13.9,-2.1,12.5
san-diego-state,66,57,-9,23.1,15.2,12.4
nevada-las-vegas,103,108,5,10.2,1.4,12.6
san-jose-state,127,127,0,2.0,-14.9,20.3
appalachian-state,11,13,2,47.2,38.5,16.3
troy,42,36,-6,30.6,18.7,15.5
georgia-southern,35,38,3,34.0,23.7,18.8
coastal-carolina,101,97,-4,11.0,-0.6,18.1
georgia-state,119,116,-3,4.4,-8.3,18.6
arkansas-state,64,69,5,23.5,11.8,14.9
louisiana-lafayette,75,82,7,20.7,11.0,20.9
louisiana-monroe,98,95,-3,13.8,1.9,18.1
south-alabama,114,119,5,5.7,-7.5,15.0
texas-state,115,113,-2,5.4,-8.6,18.3
buffalo,36,43,7,33.8,19.2,18.2
ohio,32,35,3,34.6,29.5,20.7
miami-oh,76,84,8,20.7,15.5,20.6
akron,110,107,-3,7.4,-7.3,13.8
bowling-green-state,126,124,-2,2.5,-17.9,19.4
kent-state,117,115,-2,4.6,-7.4,16.3
northern-illinois,59,51,-8,25.4,19.3,17.6
eastern-michigan,77,80,3,20.2,10.1,15.8
toledo,55,62,7,26.4,21.2,14.0
western-michigan,74,78,4,21.4,12.3,13.6
ball-state,108,106,-2,7.8,-5.1,14.9
central-michigan,125,123,-2,2.9,-10.4,15.7
middle-tennessee-state,57,68,11,25.6,15.2,18.4
florida-international,68,65,-3,22.3,9.9,14.6
marshall,50,54,4,27.7,15.8,17.6
charlotte,93,99,6,15.0,8.4,19.4
florida-atlantic,85,74,-11,18.5,16.5,14.4
old-dominion,112,110,-2,6.4,-8.7,16.1
western-kentucky,113,118,5,6.2,-6.1,14.9
alabama-birmingham,34,25,-9,34.4,24.2,21.5
north-texas,47,48,1,29.4,17.0,15.2
louisiana-tech,89,75,-14,17.3,4.9,14.0
southern-mississippi,83,89,6,19.3,10.3,13.9
texas-san-antonio,122,125,3,3.4,-15.0,15.1
rice,123,126,3,3.1,-12.4,14.9
texas-el-paso,128,128,0,1.1,-20.0,23.1
fcs,130,130,0,0.3,-21.9,19.1
