Conference,Score
Southeastern Conference,41.7
Big Ten Conference,30.9
Atlantic Coast Conference,30.2
Big 12 Conference,29.4
Independent,26.7
Pac-12 Conference,23.9
Mountain West Conference,22.6
American Athletic Conference,22.3
Sun Belt Conference,21.3
Conference USA,17.8
Mid-American Conference,17.4
FCS,0.5
