Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,3,3,0,64.8,40.9,18.0
florida,13,13,0,47.2,25.0,22.0
kentucky,18,18,0,45.1,21.9,20.3
missouri,17,17,0,45.5,29.1,21.4
south-carolina,40,40,0,31.6,12.3,16.0
vanderbilt,57,57,0,26.0,8.2,17.8
tennessee,77,77,0,20.5,3.2,20.1
alabama,2,2,0,79.9,46.8,19.0
louisiana-state,15,15,0,46.4,23.7,15.9
texas-am,16,16,0,45.9,29.8,19.0
mississippi-state,9,9,0,49.4,35.3,18.4
auburn,30,30,0,35.8,20.0,12.9
mississippi,85,85,0,19.2,0.1,16.1
arkansas,106,106,0,9.2,-6.9,15.6
oklahoma,5,5,0,58.9,27.8,16.4
texas,35,35,0,34.0,8.8,14.8
west-virginia,22,22,0,40.3,16.7,19.5
iowa-state,43,43,0,30.5,5.0,16.6
baylor,83,83,0,19.6,-4.6,15.8
texas-christian,65,65,0,23.3,3.0,9.8
oklahoma-state,59,59,0,25.2,6.7,11.6
kansas-state,84,84,0,19.4,0.5,17.3
texas-tech,75,75,0,21.2,4.7,16.5
kansas,103,103,0,11.0,-8.7,20.4
ohio-state,7,7,0,55.0,23.1,12.0
michigan,6,6,0,57.8,33.3,19.4
penn-state,14,14,0,47.2,24.9,12.7
michigan-state,41,41,0,31.2,11.7,14.1
maryland,68,68,0,22.9,8.7,15.9
indiana,82,82,0,19.9,1.7,12.5
rutgers,118,118,0,4.7,-18.7,16.0
northwestern,49,49,0,29.0,5.6,13.5
iowa,21,21,0,40.4,20.8,16.5
wisconsin,36,36,0,33.6,16.0,12.3
purdue,52,52,0,27.3,10.8,16.4
minnesota,63,63,0,23.7,3.6,12.7
nebraska,87,87,0,18.2,4.8,17.9
illinois,102,102,0,11.2,-13.8,15.1
clemson,1,1,0,81.3,48.4,22.6
syracuse,24,24,0,40.1,14.6,15.2
north-carolina-state,27,27,0,37.6,11.0,18.4
boston-college,46,46,0,29.7,9.0,13.6
wake-forest,66,66,0,23.0,2.4,12.4
florida-state,93,93,0,15.7,-7.9,12.3
louisville,121,121,0,4.1,-27.2,12.8
pittsburgh,47,47,0,29.4,11.8,19.7
georgia-tech,28,28,0,37.3,22.5,17.2
virginia,50,50,0,28.3,6.5,16.5
miami-fl,31,31,0,35.6,19.6,13.3
virginia-tech,79,79,0,20.2,-3.4,8.4
duke,58,58,0,25.6,1.8,10.3
north-carolina,105,105,0,9.8,-7.2,17.7
washington,23,23,0,40.2,13.1,12.4
washington-state,34,34,0,34.7,2.6,16.1
stanford,51,51,0,28.0,1.1,12.5
oregon,45,45,0,29.8,3.9,12.2
california,69,69,0,22.9,-3.1,16.5
oregon-state,124,124,0,3.1,-31.2,14.6
utah,26,26,0,37.9,14.9,19.2
arizona-state,55,55,0,26.8,3.9,13.5
arizona,89,89,0,17.6,-3.6,16.2
southern-california,90,90,0,17.2,-4.5,12.9
ucla,101,101,0,11.4,-7.1,16.2
colorado,92,92,0,16.0,-7.2,13.0
massachusetts,114,114,0,6.0,-27.7,14.1
new-mexico-state,128,128,0,1.5,-39.0,18.6
liberty,98,99,1,13.4,-17.0,17.5
army,11,12,1,48.7,21.1,15.2
brigham-young,71,71,0,22.5,1.3,17.0
notre-dame,4,4,0,59.3,24.0,14.2
central-florida,8,8,0,54.7,18.7,15.6
temple,48,48,0,29.3,3.1,22.0
cincinnati,10,10,0,49.0,21.6,23.6
south-florida,91,91,0,16.9,-13.7,11.9
east-carolina,113,113,0,6.4,-23.4,18.7
connecticut,131,131,0,0.0,-43.7,15.9
houston,44,44,0,30.4,4.9,13.4
memphis,38,38,0,32.5,11.6,14.1
tulane,73,73,0,21.8,-0.1,16.4
southern-methodist,97,98,1,13.9,-12.0,15.3
tulsa,107,107,0,8.8,-15.7,13.4
navy,99,97,-2,13.3,1.4,11.4
utah-state,19,19,0,44.8,16.0,20.7
boise-state,25,25,0,40.0,13.0,13.5
wyoming,78,78,0,20.4,-3.0,18.2
air-force,60,60,0,25.0,13.3,15.7
colorado-state,120,120,0,4.6,-29.1,15.8
new-mexico,110,110,0,7.1,-20.9,13.2
fresno-state,20,20,0,43.9,13.7,15.3
nevada,70,70,0,22.7,-3.4,17.6
hawaii,95,95,0,14.5,-19.1,12.3
san-diego-state,64,64,0,23.5,-2.0,12.2
nevada-las-vegas,104,104,0,10.5,-15.6,12.6
san-jose-state,127,127,0,2.2,-32.0,20.1
appalachian-state,12,11,-1,48.2,20.6,16.1
troy,39,39,0,31.7,2.4,15.5
georgia-southern,33,33,0,35.0,7.2,19.1
coastal-carolina,100,100,0,11.6,-17.3,17.4
georgia-state,119,119,0,4.7,-24.9,18.4
arkansas-state,61,61,0,24.1,-5.1,15.1
louisiana-lafayette,80,80,0,20.1,-5.7,20.9
louisiana-monroe,96,96,0,14.5,-14.8,18.1
south-alabama,115,115,0,6.0,-24.7,14.8
texas-state,116,116,0,5.8,-25.3,18.2
buffalo,37,37,0,32.7,2.6,18.2
ohio,32,32,0,35.3,12.8,21.6
miami-oh,74,74,0,21.2,-1.4,20.9
akron,109,109,0,7.5,-23.9,13.2
bowling-green-state,126,126,0,2.8,-34.8,19.0
kent-state,117,117,0,4.9,-24.2,15.7
northern-illinois,54,54,0,27.0,2.1,17.7
eastern-michigan,76,76,0,20.9,-6.6,15.7
toledo,53,53,0,27.0,4.3,14.1
western-michigan,72,72,0,22.1,-4.5,13.6
ball-state,108,108,0,8.2,-22.0,14.4
central-michigan,125,125,0,3.1,-27.4,15.1
middle-tennessee-state,62,62,0,24.1,-2.8,19.3
florida-international,67,67,0,23.0,-7.0,14.7
marshall,56,56,0,26.2,-1.8,18.0
charlotte,94,94,0,15.4,-8.5,19.8
florida-atlantic,86,86,0,18.8,-0.8,14.5
old-dominion,111,111,0,7.0,-25.1,16.0
western-kentucky,112,112,0,6.5,-23.0,15.1
alabama-birmingham,29,29,0,36.6,8.1,21.2
north-texas,42,42,0,30.7,0.9,14.9
louisiana-tech,88,88,0,18.0,-11.7,13.6
southern-mississippi,81,81,0,20.0,-6.3,14.2
texas-san-antonio,122,122,0,3.6,-32.2,14.6
rice,123,123,0,3.4,-29.1,14.7
texas-el-paso,129,129,0,1.3,-36.6,22.4
fcs,130,130,0,0.4,-38.3,18.5
