Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,3,3,0,44.4,25.6,0.0
florida,65,63,-2,24.8,-13.7,0.0
kentucky,71,69,-2,23.5,-16.3,0.0
missouri,48,47,-1,28.0,-7.2,0.0
south-carolina,53,52,-1,27.2,-8.9,0.0
vanderbilt,101,100,-1,17.0,-29.2,0.0
tennessee,102,101,-1,16.5,-30.1,0.0
alabama,2,2,0,46.7,30.2,0.0
louisiana-state,28,28,0,33.9,4.7,0.0
texas-am,60,59,-1,26.0,-11.2,0.0
mississippi-state,12,12,0,37.3,11.4,0.0
auburn,9,9,0,39.6,16.0,0.0
mississippi,93,92,-1,18.7,-25.8,0.0
arkansas,76,75,-1,22.0,-19.3,0.0
oklahoma,8,8,0,39.8,16.3,0.0
texas,39,38,-1,31.5,-0.3,0.0
west-virginia,64,62,-2,25.0,-13.3,0.0
iowa-state,45,44,-1,29.6,-3.9,0.0
baylor,95,94,-1,18.2,-26.8,0.0
texas-christian,13,13,0,36.2,9.1,0.0
oklahoma-state,18,18,0,35.7,8.1,0.0
kansas-state,41,40,-1,30.2,-2.8,0.0
texas-tech,56,55,-1,26.8,-9.6,0.0
kansas,114,114,0,11.9,-39.4,0.0
ohio-state,1,1,0,47.4,31.6,0.0
michigan,14,14,0,36.0,8.8,0.0
penn-state,6,6,0,43.2,23.3,0.0
michigan-state,16,16,0,35.9,8.7,0.0
maryland,66,64,-2,24.7,-13.8,0.0
indiana,49,48,-1,27.9,-7.4,0.0
rutgers,74,73,-1,22.3,-18.7,0.0
northwestern,21,21,0,34.9,6.5,0.0
iowa,22,22,0,34.8,6.4,0.0
wisconsin,4,4,0,44.0,24.9,0.0
purdue,33,32,-1,32.7,2.2,0.0
minnesota,54,53,-1,27.1,-9.0,0.0
nebraska,78,77,-1,21.5,-20.2,0.0
illinois,107,106,-1,15.1,-32.9,0.0
clemson,5,5,0,43.7,24.2,0.0
syracuse,63,61,-2,25.4,-12.4,0.0
north-carolina-state,24,24,0,34.4,5.6,0.0
boston-college,31,31,0,33.0,2.9,0.0
wake-forest,27,27,0,33.9,4.7,0.0
florida-state,29,29,0,33.6,4.0,0.0
louisville,15,15,0,36.0,8.8,0.0
pittsburgh,58,57,-1,26.5,-10.1,0.0
georgia-tech,17,17,0,35.7,8.1,0.0
virginia,82,80,-2,20.9,-21.5,0.0
miami-fl,23,23,0,34.6,6.1,0.0
virginia-tech,25,25,0,34.3,5.5,0.0
duke,38,37,-1,31.6,-0.1,0.0
north-carolina,73,72,-1,22.3,-18.6,0.0
washington,10,10,0,37.4,11.6,0.0
washington-state,69,67,-2,24.1,-15.0,0.0
stanford,30,30,0,33.4,3.6,0.0
oregon,34,33,-1,32.1,1.0,0.0
california,77,76,-1,21.6,-20.1,0.0
oregon-state,118,120,2,10.5,-42.1,0.0
utah,50,49,-1,27.6,-7.9,0.0
arizona-state,59,58,-1,26.1,-11.1,0.0
arizona,42,41,-1,29.9,-3.3,0.0
southern-california,35,34,-1,31.9,0.6,0.0
ucla,97,96,-1,17.8,-27.7,0.0
colorado,92,91,-1,18.9,-25.3,0.0
massachusetts,61,107,46,26.0,-19.9,0.0
new-mexico-state,127,110,-17,6.1,-47.9,0.0
liberty,37,36,-1,31.6,0.0,0.0
army,20,20,0,35.3,7.4,0.0
brigham-young,100,99,-1,17.0,-29.1,0.0
notre-dame,7,7,0,42.9,22.6,0.0
central-florida,19,19,0,35.6,8.0,0.0
temple,81,79,-2,21.1,-21.1,0.0
cincinnati,108,108,0,14.8,-33.5,0.0
south-florida,40,39,-1,30.7,-1.7,0.0
east-carolina,125,126,1,7.2,-48.8,0.0
connecticut,110,111,1,13.4,-36.3,0.0
houston,55,54,-1,26.9,-9.4,0.0
memphis,46,45,-1,28.9,-5.4,0.0
tulane,70,68,-2,23.7,-15.8,0.0
southern-methodist,72,70,-2,22.9,-17.4,0.0
tulsa,89,88,-1,19.6,-23.9,0.0
navy,11,11,0,37.4,11.6,0.0
utah-state,86,85,-1,20.2,-22.8,0.0
boise-state,44,43,-1,29.8,-3.6,0.0
wyoming,32,81,49,33.0,-8.3,0.0
air-force,51,50,-1,27.4,-8.4,0.0
colorado-state,113,71,-42,12.2,-32.7,0.0
new-mexico,88,87,-1,19.8,-23.6,0.0
fresno-state,47,46,-1,28.8,-5.6,0.0
nevada,105,104,-1,15.6,-32.0,0.0
hawaii,79,119,40,21.5,-27.4,0.0
san-diego-state,36,35,-1,31.6,0.1,0.0
nevada-las-vegas,94,93,-1,18.5,-26.2,0.0
san-jose-state,130,131,1,1.8,-59.7,0.0
appalachian-state,52,51,-1,27.3,-8.6,0.0
troy,67,65,-2,24.5,-14.1,0.0
georgia-southern,109,109,0,14.4,-34.3,0.0
coastal-carolina,119,121,2,10.5,-42.2,0.0
georgia-state,112,113,1,12.8,-37.7,0.0
arkansas-state,80,78,-2,21.3,-20.7,0.0
louisiana-lafayette,124,125,1,8.1,-47.1,0.0
louisiana-monroe,111,112,1,13.4,-36.5,0.0
south-alabama,115,115,0,11.3,-40.5,0.0
texas-state,123,124,1,8.1,-46.9,0.0
buffalo,90,89,-1,19.6,-24.0,0.0
ohio,43,42,-1,29.9,-3.4,0.0
miami-oh,99,98,-1,17.3,-28.6,0.0
akron,106,105,-1,15.2,-32.8,0.0
bowling-green-state,116,116,0,11.1,-41.0,0.0
kent-state,122,123,1,8.7,-45.8,0.0
northern-illinois,62,60,-2,25.8,-11.5,0.0
eastern-michigan,87,86,-1,20.1,-23.0,0.0
toledo,57,56,-1,26.6,-10.0,0.0
western-michigan,68,66,-2,24.2,-14.9,0.0
ball-state,128,128,0,5.3,-52.6,0.0
central-michigan,96,95,-1,18.0,-27.2,0.0
middle-tennessee-state,98,97,-1,17.6,-28.1,0.0
florida-international,104,103,-1,16.0,-31.2,0.0
marshall,75,74,-1,22.1,-18.9,0.0
charlotte,126,127,1,7.1,-49.0,0.0
florida-atlantic,26,26,0,34.0,4.8,0.0
old-dominion,117,118,1,10.6,-41.9,0.0
western-kentucky,121,122,1,9.1,-44.9,0.0
alabama-birmingham,103,102,-1,16.5,-30.2,0.0
north-texas,91,90,-1,19.5,-24.2,0.0
louisiana-tech,84,83,-1,20.7,-21.8,0.0
southern-mississippi,83,82,-1,20.7,-21.7,0.0
texas-san-antonio,85,84,-1,20.4,-22.5,0.0
rice,120,117,-3,10.4,-45.8,0.0
texas-el-paso,129,130,1,3.0,-57.2,0.0
fcs,131,129,-2,0.0,-63.2,0.0
