Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,3,3,0,65.2,40.5,17.3
florida,14,15,1,47.7,24.7,21.4
kentucky,20,20,0,45.5,21.4,19.3
missouri,18,18,0,45.9,28.6,20.7
south-carolina,38,40,2,31.9,12.0,15.1
vanderbilt,54,56,2,26.2,7.7,17.0
tennessee,76,77,1,20.8,2.9,19.2
alabama,2,2,0,80.3,46.3,17.9
louisiana-state,16,16,0,46.9,23.5,15.0
texas-am,17,17,0,46.4,29.5,18.1
mississippi-state,11,11,0,49.8,34.9,17.6
auburn,32,31,-1,36.2,19.7,12.2
mississippi,85,84,-1,19.4,-0.3,15.2
arkansas,106,106,0,9.3,-7.5,14.8
oklahoma,5,5,0,59.8,27.9,15.5
texas,35,35,0,34.4,8.4,14.0
west-virginia,23,23,0,40.7,16.3,18.5
iowa-state,40,43,3,30.8,4.6,15.7
baylor,82,81,-1,19.9,-4.8,14.9
texas-christian,67,65,-2,23.6,2.5,9.5
oklahoma-state,55,58,3,25.6,6.4,11.0
kansas-state,83,83,0,19.6,0.2,16.5
texas-tech,74,74,0,21.3,3.8,15.6
kansas,103,103,0,11.1,-9.1,19.4
ohio-state,7,7,0,55.6,22.8,11.4
michigan,6,6,0,58.1,32.8,18.4
penn-state,15,14,-1,47.7,24.6,12.1
michigan-state,39,41,2,31.6,11.5,13.3
maryland,69,67,-2,23.2,8.2,15.0
indiana,79,79,0,20.2,1.4,11.8
rutgers,120,118,-2,4.8,-19.1,15.2
northwestern,46,48,2,29.4,5.2,12.7
iowa,22,21,-1,40.7,20.4,15.7
wisconsin,36,36,0,34.1,15.8,11.6
purdue,52,51,-1,27.6,10.4,15.5
minnesota,66,63,-3,24.0,3.3,12.0
nebraska,87,86,-1,18.5,4.6,17.0
illinois,102,102,0,11.4,-14.3,14.2
clemson,1,1,0,82.1,48.3,21.8
syracuse,25,24,-1,40.5,14.2,14.4
north-carolina-state,28,27,-1,38.3,10.9,17.7
boston-college,44,45,1,30.1,8.8,12.8
wake-forest,59,66,7,25.3,3.0,11.7
florida-state,92,93,1,16.0,-8.2,11.6
louisville,121,121,0,4.3,-27.4,12.6
pittsburgh,45,46,1,29.9,11.7,18.9
georgia-tech,29,28,-1,37.6,22.1,16.3
virginia,49,49,0,28.8,6.5,15.7
miami-fl,33,32,-1,36.1,19.4,12.6
virginia-tech,77,78,1,20.7,-3.4,8.3
duke,53,57,4,26.3,2.1,10.2
north-carolina,105,105,0,9.9,-7.4,16.9
washington,24,25,1,40.7,12.9,11.7
washington-state,34,34,0,35.2,2.2,15.3
stanford,50,50,0,28.3,0.6,11.8
oregon,43,44,1,30.1,3.4,11.5
california,68,68,0,23.3,-3.3,15.7
oregon-state,124,124,0,3.3,-31.7,13.9
utah,27,26,-1,38.3,14.4,18.2
arizona-state,61,60,-1,25.1,2.7,12.7
arizona,89,89,0,17.7,-4.4,15.3
southern-california,90,90,0,17.4,-5.0,12.2
ucla,101,101,0,11.6,-7.6,15.3
colorado,91,92,1,16.2,-7.7,12.3
massachusetts,113,114,1,6.4,-27.7,13.3
new-mexico-state,128,128,0,1.8,-38.8,17.6
liberty,96,99,3,14.0,-16.8,16.6
army,9,12,3,54.2,26.2,14.3
brigham-young,60,71,11,25.2,2.8,16.2
notre-dame,4,4,0,59.9,23.7,13.4
central-florida,8,8,0,54.7,17.8,14.8
temple,47,47,0,29.0,1.7,21.1
cincinnati,12,10,-2,49.2,20.9,22.7
south-florida,94,91,-3,14.9,-16.6,11.3
east-carolina,114,112,-2,6.3,-24.6,17.7
connecticut,131,131,0,0.0,-44.7,15.1
houston,57,42,-15,25.5,-1.4,12.7
memphis,42,37,-5,30.3,9.9,13.3
tulane,65,61,-4,24.3,1.1,15.6
southern-methodist,98,97,-1,13.8,-13.2,14.4
tulsa,107,107,0,8.7,-17.0,12.7
navy,99,98,-1,13.4,0.7,10.8
utah-state,13,13,0,48.2,18.3,19.7
boise-state,21,22,1,40.9,13.1,12.8
wyoming,75,76,1,20.9,-2.8,17.4
air-force,56,59,3,25.6,13.7,14.9
colorado-state,118,120,2,4.9,-29.1,14.9
new-mexico,110,110,0,7.5,-20.8,12.5
fresno-state,19,19,0,45.6,13.9,14.4
nevada,70,69,-1,23.0,-3.9,16.7
hawaii,97,95,-2,13.8,-19.9,11.6
san-diego-state,72,64,-8,21.8,-3.5,11.5
nevada-las-vegas,104,104,0,10.9,-15.7,11.8
san-jose-state,127,127,0,2.5,-31.7,19.1
appalachian-state,10,9,-1,51.1,22.1,15.2
troy,37,39,2,33.7,3.1,14.7
georgia-southern,31,29,-2,37.0,7.7,18.3
coastal-carolina,100,100,0,12.0,-17.3,16.4
georgia-state,119,119,0,4.9,-25.3,17.4
arkansas-state,64,62,-2,24.6,-5.4,14.4
louisiana-lafayette,88,87,-1,18.4,-8.0,19.8
louisiana-monroe,95,96,1,14.9,-15.0,17.1
south-alabama,115,115,0,6.2,-24.8,14.0
texas-state,116,116,0,6.0,-25.4,17.3
buffalo,41,38,-3,30.8,1.4,17.3
ohio,30,33,3,37.5,13.2,21.0
miami-oh,73,75,2,21.6,-1.5,20.1
akron,109,109,0,7.6,-24.5,12.7
bowling-green-state,126,126,0,2.9,-35.6,18.0
kent-state,117,117,0,5.0,-24.9,14.8
northern-illinois,62,54,-8,25.0,0.2,16.9
eastern-michigan,84,82,-2,19.5,-7.8,14.8
toledo,63,53,-10,24.6,1.7,13.3
western-michigan,81,72,-9,20.0,-7.0,12.8
ball-state,108,108,0,8.2,-22.8,13.6
central-michigan,125,125,0,3.0,-28.5,14.3
middle-tennessee-state,71,73,2,22.6,-4.1,18.6
florida-international,58,70,12,25.5,-5.4,13.9
marshall,48,55,7,28.9,-0.0,17.2
charlotte,93,94,1,16.0,-8.2,18.9
florida-atlantic,86,85,-1,19.3,-0.7,13.7
old-dominion,111,111,0,7.3,-25.2,15.2
western-kentucky,112,113,1,6.8,-22.8,14.3
alabama-birmingham,26,30,4,38.9,9.1,20.2
north-texas,51,52,1,28.1,-1.3,14.0
louisiana-tech,80,88,8,20.1,-10.5,12.8
southern-mississippi,78,80,2,20.5,-6.2,13.4
texas-san-antonio,122,122,0,3.9,-32.1,13.8
rice,123,123,0,3.6,-29.5,13.8
texas-el-paso,129,129,0,1.5,-36.8,21.2
fcs,130,130,0,0.5,-38.6,17.5
