Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,4,5,1,57.5,54.4,6.9
florida,19,11,-8,43.1,42.4,8.9
kentucky,6,7,1,53.6,49.2,9.4
missouri,39,30,-9,32.9,43.6,4.7
south-carolina,43,45,2,32.1,36.6,4.1
vanderbilt,74,81,7,21.0,23.3,8.0
tennessee,78,75,-3,19.0,23.3,8.5
alabama,1,1,0,75.2,68.0,10.7
louisiana-state,7,6,-1,53.5,49.1,3.9
texas-am,21,13,-8,41.8,49.3,7.5
mississippi-state,17,24,7,43.4,52.2,4.9
auburn,34,32,-2,34.7,37.2,7.2
mississippi,52,55,3,26.3,22.9,6.0
arkansas,102,99,-3,11.4,14.7,7.1
oklahoma,5,4,-1,57.4,54.3,7.6
texas,28,22,-6,35.7,31.4,3.1
west-virginia,18,27,9,43.4,37.4,4.0
iowa-state,36,47,11,33.8,39.8,2.4
baylor,86,70,-16,17.1,11.9,7.1
texas-christian,71,61,-10,21.8,30.0,4.9
oklahoma-state,45,50,5,30.8,30.6,7.0
kansas-state,91,82,-9,15.8,15.8,8.9
texas-tech,32,26,-6,34.9,37.5,8.5
kansas,99,104,5,13.4,10.0,13.6
ohio-state,11,14,3,47.5,41.1,10.7
michigan,3,3,0,60.2,58.0,6.7
penn-state,10,15,5,48.2,50.0,8.6
michigan-state,38,44,6,33.6,35.4,3.9
maryland,42,49,7,32.2,33.0,5.6
indiana,75,66,-9,20.3,21.7,4.5
rutgers,122,122,0,3.3,-9.2,15.1
northwestern,51,63,12,26.9,23.8,7.1
iowa,15,10,-5,44.5,44.5,4.4
wisconsin,33,19,-14,34.8,37.4,6.3
purdue,46,35,-11,30.6,38.9,4.4
minnesota,70,76,6,22.0,21.7,5.5
nebraska,92,100,8,15.8,25.1,6.5
illinois,104,101,-3,10.7,3.4,9.1
clemson,2,2,0,73.7,66.2,9.5
syracuse,26,36,10,36.2,32.1,4.7
north-carolina-state,44,33,-11,32.1,28.2,9.5
boston-college,27,41,14,35.9,31.6,6.6
wake-forest,82,93,11,18.2,14.1,9.6
florida-state,84,71,-13,17.4,12.6,9.0
louisville,112,111,-1,5.6,-5.4,14.7
pittsburgh,60,77,17,23.8,25.4,5.4
georgia-tech,41,53,12,32.5,42.7,4.6
virginia,31,34,3,35.3,30.7,5.5
miami-fl,29,20,-9,35.7,39.0,6.0
virginia-tech,67,48,-19,22.6,19.1,6.9
duke,48,31,-17,29.6,28.6,5.9
north-carolina,107,107,0,9.1,11.0,10.1
washington,37,28,-9,33.7,32.5,4.0
washington-state,47,51,4,29.9,17.6,6.7
stanford,63,57,-6,23.1,17.4,8.1
oregon,69,52,-17,22.2,15.8,6.0
california,72,80,8,21.7,14.9,7.2
oregon-state,115,124,9,5.2,-6.5,12.8
utah,23,29,6,41.1,39.5,4.3
arizona-state,65,74,9,22.8,23.3,6.0
arizona,81,98,17,18.2,17.2,8.7
southern-california,80,69,-11,18.5,14.7,7.3
ucla,101,94,-7,12.1,14.2,8.6
colorado,57,43,-14,24.3,19.4,6.2
massachusetts,118,119,1,5.2,-8.8,13.5
new-mexico-state,129,129,0,0.3,-21.1,17.6
liberty,105,105,0,10.0,-3.8,21.4
army,12,17,5,45.7,46.3,4.8
brigham-young,77,68,-9,19.3,16.4,7.6
notre-dame,8,9,1,51.2,39.3,6.8
central-florida,9,12,3,48.2,36.7,3.7
temple,55,59,4,24.6,19.9,12.5
cincinnati,13,16,3,45.4,38.3,11.6
south-florida,62,56,-6,23.7,9.4,8.5
east-carolina,111,113,2,6.4,-4.7,14.1
connecticut,128,128,0,0.9,-18.6,15.8
houston,22,23,1,41.7,33.3,4.9
memphis,56,60,4,24.5,26.8,5.2
tulane,85,96,11,17.1,18.9,6.1
southern-methodist,97,95,-2,13.5,10.1,8.3
tulsa,110,110,0,6.5,3.7,8.2
navy,94,87,-7,14.5,21.3,7.1
utah-state,16,21,5,43.9,36.3,7.3
boise-state,30,40,10,35.5,31.0,7.4
wyoming,100,108,8,12.4,9.9,11.4
air-force,66,58,-8,22.6,32.0,2.9
colorado-state,120,114,-6,3.8,-12.2,14.1
