Conference,Score
Southeastern Conference,40.6
Big Ten Conference,30.7
Atlantic Coast Conference,30.4
Big 12 Conference,30.1
Independent,26.7
Pac-12 Conference,23.8
Mountain West Conference,22.6
American Athletic Conference,22.0
Sun Belt Conference,21.2
Conference USA,17.8
Mid-American Conference,17.4
FCS,0.5
