Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,3,3,0,64.2,20.5,8.7
florida,32,46,14,39.2,-3.3,6.6
kentucky,10,11,1,54.6,8.3,7.0
missouri,35,32,-3,38.2,-0.8,3.9
south-carolina,48,33,-15,31.0,0.0,4.9
vanderbilt,68,70,2,25.1,-16.8,9.8
tennessee,90,88,-2,18.2,-21.1,10.7
alabama,1,1,0,71.0,29.2,13.8
louisiana-state,8,9,1,56.8,11.0,4.3
texas-am,31,34,3,39.4,8.9,8.9
mississippi-state,36,17,-19,38.0,6.3,5.9
auburn,14,15,1,47.7,9.5,6.3
mississippi,69,50,-19,25.0,-17.0,7.6
arkansas,103,101,-2,13.6,-21.3,9.0
oklahoma,5,6,1,61.2,16.7,9.8
texas,28,28,0,40.1,-1.8,3.2
west-virginia,16,26,10,45.7,-1.1,4.1
iowa-state,76,78,2,21.8,-3.7,2.2
baylor,75,63,-12,23.2,-20.2,9.1
texas-christian,37,43,6,37.6,5.6,3.6
oklahoma-state,17,21,4,45.5,6.3,5.1
kansas-state,96,92,-4,16.7,-24.5,11.0
texas-tech,38,20,-18,36.6,3.8,9.5
kansas,99,93,-6,16.0,-26.1,17.5
ohio-state,2,4,2,66.3,23.2,11.3
michigan,9,10,1,54.9,20.3,6.2
penn-state,6,2,-4,59.2,26.8,9.7
michigan-state,27,25,-2,40.3,2.5,3.2
maryland,39,36,-3,36.1,-4.2,6.6
indiana,41,37,-4,35.3,-9.0,3.8
rutgers,120,121,1,7.8,-38.5,13.4
northwestern,83,74,-9,20.8,-6.4,6.0
iowa,34,35,1,38.2,-0.8,5.1
wisconsin,20,16,-4,44.4,9.0,7.8
purdue,70,82,12,24.7,-6.4,4.7
minnesota,50,55,5,30.7,-12.9,4.9
nebraska,109,111,2,10.6,-19.5,7.6
illinois,94,90,-4,17.4,-27.3,11.2
clemson,4,5,1,64.2,20.5,8.3
syracuse,21,12,-9,42.7,2.1,5.5
north-carolina-state,33,48,15,38.7,-10.4,11.8
boston-college,30,31,1,39.8,-2.3,5.1
wake-forest,51,61,10,30.7,-6.8,3.7
florida-state,72,83,11,24.4,-18.2,10.3
louisville,95,86,-9,16.8,-24.1,11.2
pittsburgh,89,80,-9,18.5,-20.5,6.0
georgia-tech,62,81,19,26.7,-1.9,4.6
virginia,56,42,-14,29.1,-9.6,6.8
miami-fl,11,13,2,50.5,13.7,7.1
virginia-tech,25,44,19,40.7,3.2,5.6
duke,18,8,-10,44.7,5.1,6.1
north-carolina,106,102,-4,12.2,-29.5,12.6
washington,19,27,8,44.5,4.7,4.3
washington-state,57,60,3,29.0,-18.5,7.0
stanford,43,24,-19,34.6,-10.1,5.2
oregon,42,49,7,34.7,-9.9,5.8
