Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,3,3,0,65.8,40.2,16.6
florida,11,10,-1,51.8,27.7,20.8
kentucky,19,20,1,46.1,21.3,18.4
missouri,20,19,-1,42.7,26.8,20.0
south-carolina,49,49,0,28.8,8.7,14.4
vanderbilt,66,66,0,24.4,6.0,16.3
tennessee,78,77,-1,21.3,2.8,18.3
alabama,2,2,0,82.1,46.6,17.0
louisiana-state,17,16,-1,48.1,24.2,14.3
texas-am,13,17,4,50.9,32.9,17.3
mississippi-state,12,12,0,51.1,36.0,17.0
auburn,25,25,0,40.9,23.8,11.6
mississippi,84,84,0,20.1,0.1,14.4
arkansas,106,106,0,9.7,-7.0,14.0
oklahoma,4,4,0,58.0,28.8,14.7
texas,33,34,1,35.4,9.0,13.2
west-virginia,27,29,2,38.5,15.9,17.6
iowa-state,43,44,1,30.4,5.9,14.9
baylor,71,71,0,22.8,-2.7,14.2
texas-christian,54,54,0,26.2,3.8,9.3
oklahoma-state,51,53,2,28.7,8.4,10.6
kansas-state,81,82,1,20.5,1.0,15.7
texas-tech,73,74,1,22.0,4.6,14.8
kansas,102,103,1,11.7,-8.4,18.5
ohio-state,5,5,0,56.2,22.5,10.8
michigan,9,9,0,52.9,29.2,17.4
penn-state,16,15,-1,48.3,24.5,11.5
michigan-state,44,39,-5,30.0,10.9,12.7
maryland,69,69,0,23.5,7.9,14.2
indiana,80,81,1,20.6,1.2,11.1
rutgers,120,120,0,5.0,-19.0,14.4
northwestern,39,46,7,31.9,6.5,12.1
iowa,22,22,0,41.6,20.8,14.9
wisconsin,28,30,2,38.4,19.5,11.0
purdue,63,63,0,24.9,7.2,14.7
minnesota,53,52,-1,27.8,6.8,11.5
nebraska,88,88,0,18.9,4.6,16.2
illinois,101,102,1,11.9,-14.1,13.5
clemson,1,1,0,83.8,48.5,21.0
syracuse,21,21,0,42.5,14.5,13.7
north-carolina-state,34,27,-7,34.6,7.6,17.0
boston-college,45,45,0,30.0,7.5,12.2
wake-forest,60,57,-3,25.5,2.5,11.1
florida-state,93,93,0,16.1,-8.9,11.0
louisville,121,121,0,4.5,-28.0,12.3
pittsburgh,52,43,-9,28.3,10.9,18.1
georgia-tech,36,36,0,34.0,18.5,15.5
virginia,38,37,-1,32.2,9.0,15.0
miami-fl,37,38,1,32.4,15.3,11.9
