Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,3,4,1,65.9,22.6,9.2
florida,46,63,17,34.7,-9.6,7.1
kentucky,11,28,17,52.2,4.4,5.5
missouri,32,21,-11,40.5,-0.4,3.8
south-carolina,33,58,25,40.2,5.1,3.2
vanderbilt,70,46,-24,26.7,-11.8,10.7
tennessee,88,77,-11,20.1,-25.0,11.6
alabama,1,1,0,76.2,36.4,14.7
louisiana-state,9,9,0,55.9,9.3,4.7
texas-am,34,23,-11,40.0,14.9,8.6
mississippi-state,17,6,-11,46.2,8.8,6.3
auburn,15,17,2,48.0,11.7,6.9
mississippi,50,67,17,33.0,-12.3,8.3
arkansas,101,102,1,15.7,-23.4,9.7
oklahoma,6,5,-1,60.7,15.7,10.7
texas,28,47,19,41.3,0.9,3.0
west-virginia,26,34,8,42.3,-6.0,4.5
iowa-state,78,90,12,24.8,-7.4,1.8
baylor,63,81,18,28.9,-18.9,9.9
texas-christian,43,22,-21,36.3,7.5,4.0
oklahoma-state,21,7,-14,45.4,7.4,5.5
kansas-state,92,83,-9,19.1,-27.0,10.9
texas-tech,20,43,23,45.6,7.8,8.0
kansas,93,79,-14,19.1,-27.0,19.0
ohio-state,4,3,-1,64.7,21.1,12.3
michigan,10,20,10,53.7,20.7,4.8
penn-state,2,2,0,70.2,28.5,9.6
michigan-state,25,42,17,42.6,9.4,2.9
maryland,36,65,29,38.3,-3.9,7.2
indiana,37,18,-19,37.8,-4.7,4.1
rutgers,121,110,-11,9.1,-40.9,10.9
northwestern,74,80,6,25.0,-6.9,5.6
iowa,35,15,-20,39.0,-2.8,4.5
wisconsin,16,30,14,46.8,9.6,8.5
purdue,82,104,22,22.6,-4.8,5.0
minnesota,55,24,-31,31.8,-14.3,3.1
nebraska,111,98,-13,12.6,-21.2,7.5
illinois,90,84,-6,19.5,-26.2,12.2
clemson,5,8,3,64.5,20.8,8.2
syracuse,12,13,1,50.8,2.5,5.6
north-carolina-state,48,64,16,33.5,-18.3,12.7
boston-college,31,12,-19,40.7,-0.1,5.0
wake-forest,61,40,-21,29.0,-7.2,2.6
florida-state,83,95,12,22.3,-20.5,10.1
louisville,86,75,-11,21.5,-22.1,10.2
pittsburgh,80,62,-18,23.9,-17.4,6.0
georgia-tech,81,61,-20,23.4,-2.9,3.7
virginia,42,56,14,37.1,-5.9,7.0
miami-fl,13,16,3,50.5,15.5,6.8
virginia-tech,44,14,-30,35.2,-3.5,4.4
duke,8,10,2,56.0,9.4,6.6
north-carolina,102,117,15,14.8,-30.6,13.3
washington,27,31,4,41.9,1.8,4.5
washington-state,60,49,-11,29.1,-18.6,6.9
stanford,24,29,5,42.8,-8.2,4.5
oregon,49,36,-13,33.1,-12.3,5.1
california,52,55,3,32.6,-19.5,8.3
oregon-state,119,108,-11,9.9,-38.8,14.5
utah,59,57,-2,29.7,-13.3,3.7
arizona-state,58,48,-10,30.2,-4.8,6.2
arizona,73,97,24,26.0,-13.2,10.6
southern-california,79,89,10,24.4,-16.3,6.9
ucla,113,112,-1,11.7,-24.2,11.8
colorado,47,38,-9,33.7,-18.1,8.3
massachusetts,108,116,8,13.4,-35.1,12.8
new-mexico-state,130,129,-1,1.0,-62.2,22.7
liberty,100,72,-28,15.7,-28.6,17.7
army,41,27,-14,37.2,9.2,5.8
brigham-young,54,66,12,32.0,-14.1,10.2
notre-dame,7,11,4,56.5,10.2,8.5
central-florida,19,25,6,45.7,-1.2,4.3
temple,87,103,16,21.4,-22.5,16.4
cincinnati,23,19,-4,42.8,-8.2,13.1
south-florida,53,45,-8,32.1,-22.3,8.7
east-carolina,110,115,5,12.7,-35.6,19.7
connecticut,124,122,-2,6.6,-47.6,17.7
houston,22,41,19,44.3,5.7,3.9
memphis,29,35,6,41.1,0.6,3.7
tulane,98,94,-4,16.1,-22.2,7.3
southern-methodist,97,114,17,16.5,-21.1,11.0
tulsa,103,101,-2,14.7,-26.0,10.1
navy,57,37,-20,31.7,-1.8,5.2
utah-state,39,44,5,37.5,-5.2,8.2
boise-state,30,26,-4,40.7,6.0,7.7
wyoming,99,105,6,15.7,-33.8,12.0
air-force,67,54,-13,27.6,-0.7,2.8
colorado-state,126,121,-5,4.6,-51.3,16.4
new-mexico,89,91,2,19.6,-30.9,11.1
fresno-state,40,33,-7,37.2,-0.0,4.2
nevada,94,85,-9,19.1,-27.1,11.2
hawaii,65,74,9,28.0,-23.2,9.9
san-diego-state,45,50,5,34.8,-9.6,5.6
nevada-las-vegas,85,82,-3,22.0,-21.2,9.7
san-jose-state,127,127,0,3.7,-52.3,23.4
appalachian-state,18,39,21,45.9,15.1,5.4
troy,56,52,-4,31.8,-14.4,7.8
georgia-southern,68,73,5,27.4,-17.2,11.3
coastal-carolina,62,76,14,29.0,-18.8,16.5
georgia-state,125,124,-1,5.5,-50.4,19.0
arkansas-state,64,70,6,28.1,-20.2,8.6
louisiana-lafayette,112,107,-5,12.4,-36.4,15.5
louisiana-monroe,96,92,-4,18.2,-28.7,14.3
south-alabama,115,111,-4,11.2,-35.3,14.9
texas-state,123,118,-5,6.9,-46.8,18.3
buffalo,38,53,15,37.7,-14.9,9.6
ohio,91,96,5,19.1,-20.5,13.1
miami-oh,117,119,2,10.6,-36.8,14.4
akron,66,51,-15,27.7,-16.8,12.3
bowling-green-state,128,128,0,1.3,-61.7,20.7
kent-state,109,106,-3,12.9,-30.7,16.8
northern-illinois,107,99,-8,13.4,-29.4,7.8
eastern-michigan,84,86,2,22.2,-20.8,9.6
toledo,51,60,9,32.6,-8.1,5.6
western-michigan,72,87,15,26.5,-12.2,9.7
ball-state,106,93,-13,14.1,-27.7,17.3
central-michigan,118,120,2,10.0,-38.6,15.7
middle-tennessee-state,105,109,4,14.1,-32.2,13.4
florida-international,75,69,-6,24.9,-15.4,11.9
marshall,95,78,-17,18.8,-32.3,10.5
charlotte,104,100,-4,14.2,-36.8,16.2
florida-atlantic,76,68,-8,24.8,-15.5,8.5
old-dominion,120,125,5,9.3,-40.3,18.1
western-kentucky,114,123,9,11.3,-34.9,17.1
alabama-birmingham,71,71,0,26.5,-18.8,10.6
north-texas,14,32,18,49.3,0.6,7.9
louisiana-tech,69,59,-10,26.7,-18.5,8.8
southern-mississippi,77,88,11,24.8,-21.7,8.8
texas-san-antonio,122,126,4,8.5,-42.5,16.5
rice,116,113,-3,11.1,-35.5,16.5
texas-el-paso,131,131,0,0.0,-65.2,25.8
fcs,129,130,1,1.0,-54.0,22.8
