Team,Strength,StandardDeviation,PointsMargin,AverageOpponentStrength,RushingYardsMargin,HomeFieldCorrection,GamesPlayed
georgia,15.016587735688843,8.498297328883151,10.636363636363637,1.048314785638357,57.18181818181818,-0.36363636363636365,11
tennessee,5.804473500534036,8.43468119549382,6.7272727272727275,0.9595109705235938,-9.454545454545455,-0.2727272727272727,11
florida,23.661204734238808,13.050592339691534,17.636363636363637,-0.8575121974789788,90.9090909090909,-0.18181818181818182,11
kentucky,3.493834963067087,9.72742712032848,7.7272727272727275,0.0002468740483485554,-37.54545454545455,-0.2727272727272727,11
south-carolina,-3.320690270624045,9.277405884746754,3.0,1.7591068799559708,-92.18181818181819,-0.09090909090909091,11
vanderbilt,-0.9927591394598764,4.155707645243053,0.2727272727272727,-3.203208478283554,36.18181818181818,-0.2727272727272727,11
louisiana-state,32.6178152304252,15.988892999918304,22.09090909090909,-1.048960726349082,142.63636363636363,-0.09090909090909091,11
auburn,12.527673031494537,9.179186123190222,7.7272727272727275,3.1137958968720896,33.18181818181818,-0.2727272727272727,11
arkansas,15.963862517557146,11.378541719015493,15.363636363636363,-9.90918618455294,147.27272727272728,-0.45454545454545453,11
mississippi-state,-1.9837299118209246,5.81848457289046,-2.909090909090909,1.7868744232765468,-14.636363636363637,0.09090909090909091,11
alabama,7.051514068363435,9.336860932478112,6.090909090909091,-0.035149147286051896,29.272727272727273,-0.36363636363636365,11
mississippi,-12.500298588300648,6.2355604781181535,-8.909090909090908,4.607092116832851,-84.9090909090909,-0.2727272727272727,11
southern-california,23.7360072601078,12.333883517821114,14.7,1.2178774844609523,93.4,0.0,10
arizona-state,23.725780738606847,9.340376575798476,16.2,3.2029805001744376,61.2,-0.2,10
oregon-state,18.924495090145395,8.695550351245915,4.909090909090909,6.1530348142312,98.27272727272727,-0.09090909090909091,11
oregon,34.253250659817404,12.348917993203969,17.7,5.525608932848451,141.3,-0.2,10
ucla,10.283136187154518,10.789880034691272,0.3,5.613688924962165,52.2,0.0,10
arizona,2.355343247069826,6.239087970364465,1.5454545454545454,6.363290012683173,-62.0,-0.09090909090909091,11
california,12.81816268159407,11.094892666637735,3.090909090909091,9.040761563198833,12.545454545454545,-0.09090909090909091,11
washington-state,-4.493793197506876,6.049497249864622,-8.0,7.256126746198447,-40.45454545454545,-0.09090909090909091,11
stanford,-7.661671288700131,7.708066812336104,-10.4,9.966940775215058,-76.8,-0.2,10
washington,9.686641797702281,10.98615269466658,-1.5454545454545454,11.9381658778114,-4.090909090909091,-0.09090909090909091,11
west-virginia,35.39983929119465,13.921749637635573,21.9,-3.7399967680884583,196.4,0.2,10
connecticut,6.0881298972763735,6.9834282361649604,14.181818181818182,-10.008581472570333,35.90909090909091,-0.2727272727272727,11
cincinnati,19.72273679280352,11.325478033437772,17.90909090909091,-1.277487966923637,41.27272727272727,-0.09090909090909091,11
south-florida,20.8412846560803,9.234213620381915,15.545454545454545,-0.9989562955364053,79.54545454545455,-0.09090909090909091,11
rutgers,7.74755736078233,13.383257740423382,10.454545454545455,-4.678400034849483,45.27272727272727,-0.45454545454545453,11
louisville,0.9261335956754121,13.894315393631356,3.8181818181818183,-0.8358235109474124,-28.90909090909091,0.09090909090909091,11
pittsburgh,-5.728617443167991,7.311803706922177,-1.0,-5.401841041148554,17.6,-0.2,10
syracuse,-27.98287256611587,9.089808981385074,-18.181818181818183,2.836908753835818,-146.63636363636363,-0.09090909090909091,11
kansas,28.21273058015732,10.237983246957565,31.636363636363637,-12.765521242318659,124.63636363636364,-0.2727272727272727,11
missouri,19.56248686361146,7.631110017515306,19.454545454545453,-3.4109571842870623,50.72727272727273,-0.18181818181818182,11
colorado,-0.4539945925425908,7.886092675314562,-3.272727272727273,1.9284064355373365,10.636363636363637,0.0,11
kansas-state,4.53253331240066,8.238586265194252,6.181818181818182,-1.3160870098716642,0.36363636363636365,-0.09090909090909091,11
nebraska,-5.169095227296463,18.704788543161605,-3.6363636363636362,6.422060172385701,-82.0,-0.2727272727272727,11
iowa-state,-15.495828329766793,6.29012234273301,-13.583333333333334,-0.20648024217634564,-12.416666666666666,-0.16666666666666666,12
oklahoma,24.85615837111564,15.455752479634551,25.0,-7.924130794908468,101.63636363636364,-0.18181818181818182,11
texas,17.08479654442574,9.625092781211686,13.181818181818182,-4.8741718123806805,113.54545454545455,-0.18181818181818182,11
texas-tech,-0.01399866289392599,9.043479645635271,16.0,-6.841228628119116,-109.58333333333333,0.0,12
oklahoma-state,14.251519260695941,7.774929779949819,7.454545454545454,-2.092695073727433,110.54545454545455,-0.09090909090909091,11
texas-am,6.628484058699399,8.457702139735433,2.272727272727273,-0.7747568387281101,65.63636363636364,-0.09090909090909091,11
baylor,-27.232413517089437,8.955648020450507,-18.833333333333332,0.34818492925349265,-104.5,0.0,12
boston-college,3.37543716976309,11.053545913428215,9.818181818181818,-9.944798304276816,46.18181818181818,-0.09090909090909091,11
clemson,10.270730959459804,7.324101730738554,17.09090909090909,-8.95575047413399,38.54545454545455,-0.2727272727272727,11
wake-forest,-2.0610053549302174,9.156857791276316,4.090909090909091,-7.896144490470591,25.181818181818183,-0.09090909090909091,11
florida-state,0.03953554661324118,8.415049377442797,4.090909090909091,-6.029876310178835,23.636363636363637,0.0,11
maryland,-2.7709178597548303,7.220914154887325,0.2727272727272727,-1.835340280334154,-10.090909090909092,-0.09090909090909091,11
north-carolina-state,-16.6512018777516,6.0074792890885815,-4.818181818181818,-4.415260372958303,-84.27272727272727,-0.09090909090909091,11
virginia-tech,11.37453368721372,6.133532570899443,14.0,-5.872044054774506,51.81818181818182,-0.2727272727272727,11
virginia,0.23492408092267905,7.676396598048434,6.909090909090909,-8.498851388148953,17.454545454545453,0.09090909090909091,11
georgia-tech,7.775010899895314,13.298844035266477,8.727272727272727,-10.557235553382249,119.0909090909091,-0.09090909090909091,11
north-carolina,-11.45203513659878,6.034570731674191,-4.181818181818182,-3.4561686319948097,-49.90909090909091,0.09090909090909091,11
miami-fl,-10.523805366415482,10.137622619794577,-4.636363636363637,-5.953195794582042,13.818181818181818,-0.2727272727272727,11
duke,-27.85994911169985,8.363423752648394,-16.09090909090909,-1.7379272375188102,-124.18181818181819,0.09090909090909091,11
ohio-state,24.561763374541037,11.11967441374094,21.333333333333332,-6.498384168030178,124.16666666666667,-0.16666666666666666,12
illinois,16.037434225202134,8.320375859275444,9.25,-5.574625189213716,151.66666666666666,-0.08333333333333333,12
michigan,3.3612516141345945,7.331469584295754,5.833333333333333,-2.422238641681802,15.333333333333334,-0.3333333333333333,12
wisconsin,5.9748668867310855,9.09171543074418,7.166666666666667,-5.6939715891382185,61.75,-0.16666666666666666,12
penn-state,14.035244181842069,9.982018803503168,13.25,-6.8768248332563795,99.5,-0.16666666666666666,12
iowa,-9.336229762669417,10.55667633627083,-0.25,-9.44197977922722,4.25,0.0,12
purdue,-2.8480416106292585,7.552353811231816,8.166666666666666,-9.231963127310646,-13.333333333333334,-0.16666666666666666,12
indiana,-5.292129610880064,10.744032026823009,4.833333333333333,-9.47274725858821,0.16666666666666666,-0.16666666666666666,12
michigan-state,5.385669205801977,8.024776720389559,7.25,-6.743179091520693,66.25,-0.16666666666666666,12
northwestern,-17.60151772941489,7.401403247989678,-5.166666666666667,-7.806105780300494,-47.333333333333336,-0.16666666666666666,12
minnesota,-24.690980294033665,12.732230395298188,-10.416666666666666,-7.950524148379128,-67.58333333333333,-0.16666666666666666,12
brigham-young,10.775063720512662,9.88022852324983,12.1,-5.133554103812086,45.5,0.0,10
air-force,13.833316677018722,7.950607588581879,10.083333333333334,-10.270752603004622,167.5,0.0,12
new-mexico,-4.455475021458475,8.422509547486328,2.727272727272727,-7.340924209756642,-2.4545454545454546,0.09090909090909091,11
utah,11.380666487565081,6.0877261387303525,11.454545454545455,-3.088916557390348,40.36363636363637,-0.09090909090909091,11
texas-christian,5.093749941477623,9.93347011960177,7.0,-4.700608494276161,37.72727272727273,-0.09090909090909091,11
san-diego-state,-17.43121836349543,4.8418466797239645,-7.9,-1.0649767557426832,-110.7,0.2,10
wyoming,-8.414742844972064,9.053715361038725,-6.363636363636363,-2.737598508821847,12.545454545454545,-0.09090909090909091,11
colorado-state,-12.80567424893518,7.286674850554887,-6.636363636363637,-2.060112560353032,-49.09090909090909,0.0,11
nevada-las-vegas,-15.272955190694658,6.8038925801750905,-9.454545454545455,-2.1445860526701535,-39.54545454545455,-0.09090909090909091,11
hawaii,2.853677938636905,8.887135984009857,24.5,-17.929780711912123,-44.4,0.0,10
boise-state,16.306429271704513,11.660196075460796,25.90909090909091,-15.398464096954632,82.27272727272727,-0.2727272727272727,11
fresno-state,-3.1927067705172885,5.273241693546059,4.1,-7.175518529768828,-1.4,0.0,10
nevada,-10.191304820701406,5.2716654487999115,0.4,-13.680052023285658,36.9,0.0,10
louisiana-tech,-12.021283839508904,4.900067362566929,-7.2727272727272725,-8.156043339468745,36.36363636363637,0.09090909090909091,11
san-jose-state,-23.895203972424266,8.201112910417129,-10.0,-8.19832665115019,-81.0909090909091,0.2727272727272727,11
utah-state,-24.65884795320969,7.871723324000327,-14.909090909090908,-4.238762118287203,-70.18181818181819,0.09090909090909091,11
new-mexico-state,-29.035117931362777,8.3416973753865,-12.666666666666666,-10.599720604043066,-68.91666666666667,0.0,12
idaho,-27.160758890848477,8.183517377966634,-16.363636363636363,-10.232384516088004,-11.090909090909092,0.09090909090909091,11
navy,-3.339936205959953,10.616837856937646,0.5454545454545454,-18.429011766104185,178.0909090909091,-0.09090909090909091,11
western-kentucky,16.56295362235248,17.763374259478745,13.545454545454545,-7.352795506492763,119.54545454545455,0.09090909090909091,11
army,-33.535081732873834,10.104941880002526,-11.454545454545455,-10.52749829053107,-142.36363636363637,0.09090909090909091,11
notre-dame,-21.3738000273675,10.187170440896118,-14.090909090909092,4.339740569766274,-125.81818181818181,-0.2727272727272727,11
central-florida,3.538207949547669,5.662669977739552,9.272727272727273,-13.63929507523919,90.0909090909091,0.09090909090909091,11
east-carolina,-9.046359796725,6.780798438271443,-1.6363636363636365,-9.257509598409971,17.727272727272727,0.09090909090909091,11
memphis,-28.839460167395533,10.70872413415127,-2.272727272727273,-19.742524037821685,-77.18181818181819,-0.09090909090909091,11
southern-mississippi,-6.630152090804614,9.179395662144922,4.636363636363637,-17.672195152770353,72.18181818181819,0.09090909090909091,11
marshall,-22.781504107888168,8.95508159676934,-10.909090909090908,-7.206086761477252,-60.09090909090909,0.09090909090909091,11
alabama-birmingham,-38.07998113367265,11.930982290232267,-16.272727272727273,-9.318231872364962,-153.54545454545453,0.09090909090909091,11
tulsa,-8.082612034927418,11.66998614310564,6.090909090909091,-13.201114680389995,-7.2727272727272725,-0.09090909090909091,11
houston,-5.078926754006611,7.342593079055994,2.1818181818181817,-14.077344166648746,77.0909090909091,0.09090909090909091,11
tulane,-17.933094792443626,7.430054879111686,-5.363636363636363,-18.570720790986414,84.72727272727273,-0.2727272727272727,11
rice,-35.856794449667206,9.663491352937784,-12.090909090909092,-16.07853739045525,-96.18181818181819,0.09090909090909091,11
texas-el-paso,-22.631925242347773,8.371670528407002,-2.3636363636363638,-16.267251276259405,-43.45454545454545,-0.09090909090909091,11
southern-methodist,-28.937604754710026,9.739305365462238,-12.181818181818182,-13.972289134060137,-28.90909090909091,-0.09090909090909091,11
troy,-4.575381168133602,5.346076891200992,8.1,-11.303822206297802,-35.5,0.4,10
florida-atlantic,-23.634261717106547,9.652791319854346,-8.2,-9.47440261618518,-71.2,0.0,10
louisiana-monroe,-15.40357300752323,8.085167828408384,-5.090909090909091,-15.62255719495797,59.09090909090909,0.09090909090909091,11
middle-tennessee-state,-21.888231071519343,7.364292918556962,0.6363636363636364,-18.238749571694324,-55.54545454545455,0.09090909090909091,11
arkansas-state,-22.119928584711193,11.81269702697917,-3.090909090909091,-19.175228073681737,6.090909090909091,-0.09090909090909091,11
louisiana-lafayette,-28.909451064262115,13.275321560439375,-12.636363636363637,-18.873953842187145,26.727272727272727,0.09090909090909091,11
north-texas,-43.97970575388441,12.36162640936578,-22.5,-10.798834668525323,-127.6,0.0,10
florida-international,-37.64911015092405,9.952751207610213,-27.5,-4.797945084276326,-92.6,0.6,10
bowling-green-state,-28.590957837695328,11.810923183856723,0.36363636363636365,-22.146711480754085,-94.36363636363636,0.2727272727272727,11
miami-oh,-24.168839862909138,8.291396161188601,-4.454545454545454,-17.581973436578437,-29.818181818181817,0.09090909090909091,11
buffalo,-26.28733746297294,9.285636744054393,-4.2727272727272725,-19.57790417755534,-33.45454545454545,0.09090909090909091,11
ohio,-25.919237247383347,11.095430362239435,-0.18181818181818182,-23.23983604469382,-34.18181818181818,0.09090909090909091,11
temple,-35.056234680044156,10.797507205324157,-9.545454545454545,-19.44753388000571,-68.0909090909091,-0.09090909090909091,11
akron,-29.069731133656283,10.800076189258315,-8.454545454545455,-17.695821856095563,-47.90909090909091,0.2727272727272727,11
kent-state,-24.381819410188434,9.461214666665374,-7.636363636363637,-20.484514720608043,31.636363636363637,0.2727272727272727,11
central-michigan,-22.461497557445778,9.022447547159436,-5.0,-16.820663286095396,-12.0,0.09090909090909091,11
ball-state,-15.617757478457179,8.558568320048202,5.181818181818182,-16.27783211738527,-58.36363636363637,0.09090909090909091,11
western-michigan,-22.072295843921346,9.830023566064698,-3.3636363636363638,-13.806434636263546,-62.90909090909091,0.09090909090909091,11
eastern-michigan,-28.931124822818262,8.200703725975691,-7.0,-19.312335454215773,-39.25,0.16666666666666666,12
toledo,-23.501703172382385,6.773280803476033,-4.363636363636363,-18.549393035330304,6.0,-0.2727272727272727,11
northern-illinois,-38.75330586554201,14.296216202846443,-12.272727272727273,-20.37603283721826,-77.27272727272727,0.09090909090909091,11
fcs,-33.86962774985375,8.9762932888537,-25.86904761904762,-5.105090327366557,-78.96428571428571,0.9285714285714286,84
