Team,Strength,StandardDeviation,PointsMargin,AverageOpponentStrength,RushingYardsMargin,HomeFieldCorrection,GamesPlayed
georgia,11.816806990802185,7.818661347933555,10.916666666666666,-3.0594334361115427,59.25,-0.25,12
tennessee,2.1986108157077164,8.449706027659891,5.3076923076923075,-0.9934298384466933,-17.923076923076923,-0.15384615384615385,13
florida,20.98607442522235,12.301223995184237,18.916666666666668,-5.161671055919056,98.33333333333333,-0.25,12
kentucky,-0.9817904356855536,10.501401092143478,6.916666666666667,-3.760976579680885,-33.5,-0.3333333333333333,12
south-carolina,-8.167415009312647,10.43505458023168,2.5833333333333335,-2.0762185581683013,-95.66666666666667,-0.16666666666666666,12
vanderbilt,-7.837351420204164,4.803643118647039,-0.9166666666666666,-7.428880917679868,22.0,-0.3333333333333333,12
louisiana-state,24.15029993945446,15.621569520545648,19.076923076923077,-4.008243498302209,115.84615384615384,-0.15384615384615385,13
auburn,7.670858026705228,9.124875964813787,7.666666666666667,-1.5782303442979693,34.833333333333336,-0.3333333333333333,12
arkansas,14.280338777192696,11.046847338947506,14.25,-11.19918631732905,150.08333333333334,-0.3333333333333333,12
mississippi-state,-8.441439331309429,6.536008712739257,-2.4166666666666665,-4.043733356752233,-23.666666666666668,0.0,12
alabama,2.40333229102541,10.173581534776044,5.0,-3.4730746590540003,22.416666666666668,-0.25,12
mississippi,-16.014746337243917,6.745906328482123,-8.416666666666666,-1.2742901915893858,-67.58333333333333,-0.16666666666666666,12
southern-california,22.32299240558844,11.255866393084386,15.333333333333334,-1.8692138890863426,105.83333333333333,0.0,12
arizona-state,13.989558737422016,9.021773302559549,12.083333333333334,-0.5830100679442156,45.666666666666664,-0.3333333333333333,12
oregon-state,15.269448744363213,7.915390082665703,5.083333333333333,2.5130758382144522,91.66666666666667,0.0,12
oregon,23.598276836822958,11.48445674388592,12.833333333333334,2.4960068130866864,106.75,-0.16666666666666666,12
ucla,7.283398669377883,10.517467983546535,0.07692307692307693,3.7037061986548685,41.84615384615385,0.0,13
arizona,-1.444715990244752,6.0849603836242805,1.1666666666666667,2.5156028758334354,-61.25,0.0,12
california,5.313603900271139,11.924766723218791,2.25,2.184692094657733,10.5,0.0,12
washington-state,-8.999272806644788,6.862844844298732,-6.75,1.6570018849703372,-46.666666666666664,0.0,12
stanford,-12.502163718101498,7.222012211563005,-8.666666666666666,2.366728665375935,-58.166666666666664,-0.3333333333333333,12
washington,3.1707557447767227,10.555395947391322,-2.3846153846153846,4.349918570277452,18.076923076923077,-0.07692307692307693,13
west-virginia,29.783591461856485,12.754318353802407,21.666666666666668,-7.396566122938832,185.33333333333334,0.0,12
connecticut,-1.9531437583825584,7.740929566734098,9.25,-11.10149182389594,6.75,-0.16666666666666666,12
cincinnati,11.514455705713269,10.928902941221834,17.53846153846154,-8.8313724792497,33.53846153846154,0.0,13
south-florida,16.26267180160601,8.300883684128296,15.166666666666666,-5.691147141741934,81.08333333333333,0.0,12
rutgers,2.069434929192099,13.702265158801586,9.333333333333334,-8.797491674832575,34.25,-0.3333333333333333,12
louisville,-3.5772601011172545,14.25601022070582,3.75,-5.715921790826018,-19.25,0.0,12
pittsburgh,-6.04931122485115,7.454149622033514,-1.4166666666666667,-4.886742640255665,11.0,-0.16666666666666666,12
syracuse,-32.55804505276691,9.424686340546774,-18.416666666666668,-1.3303827228229532,-145.08333333333334,-0.16666666666666666,12
kansas,20.446017970005165,9.501267770124354,28.333333333333332,-15.69038440050369,105.16666666666667,-0.25,12
missouri,13.165220673071689,6.972395439122647,15.461538461538462,-5.537842854858191,46.07692307692308,-0.15384615384615385,13
colorado,-5.231375425247918,8.437091520620715,-1.8333333333333333,-4.934140218139921,22.333333333333332,-0.08333333333333333,12
kansas-state,-3.671971730378299,9.446077654881522,4.333333333333333,-7.2659030685130555,-8.833333333333334,0.0,12
nebraska,-11.941226896133308,18.4623701669694,-4.5,0.5706312888739444,-87.75,-0.16666666666666666,12
iowa-state,-21.29515069034148,6.036247065791876,-13.583333333333334,-6.0058026027510305,-12.416666666666666,-0.16666666666666666,12
oklahoma,22.08495214684864,15.067375652111528,25.23076923076923,-10.58045095707956,99.84615384615384,-0.23076923076923078,13
texas,11.106930706237966,9.20017916873872,11.416666666666666,-8.388844195109371,100.5,-0.08333333333333333,12
texas-tech,-4.6899713487003725,9.547071111960955,16.0,-11.517201313925563,-109.58333333333333,0.0,12
oklahoma-state,7.396279910687822,7.56969131831341,4.166666666666667,-4.471328290877247,92.0,0.0,12
texas-am,2.784253536228113,8.645666503844389,2.75,-4.635330045472312,63.75,-0.16666666666666666,12
baylor,-32.38345835971177,10.333447736810207,-18.833333333333332,-4.802859913368847,-104.5,0.0,12
boston-college,-2.083482703422982,11.581380030081739,8.307692307692308,-13.02100321645709,38.76923076923077,-0.15384615384615385,13
clemson,6.432451069041778,6.855384102663811,15.833333333333334,-12.62653930819854,46.5,-0.16666666666666666,12
wake-forest,-4.365615306534454,9.52614299336011,4.916666666666667,-12.149208577225798,34.25,0.0,12
florida-state,-5.5670527355266906,9.385737100895975,1.0,-7.458425310519331,6.666666666666667,0.08333333333333333,12
maryland,-3.9856730834114593,7.201290282219399,3.3333333333333335,-8.211869203399681,10.666666666666666,0.0,12
north-carolina-state,-24.133521551939438,7.115522942387238,-7.5,-7.833432938088411,-97.16666666666667,-0.16666666666666666,12
virginia-tech,7.957311636488167,5.586753381081263,13.846153846153847,-9.252706648267022,47.53846153846154,-0.15384615384615385,13
virginia,-4.914675620146952,7.198800927566917,5.333333333333333,-11.350136455757415,13.166666666666666,0.0,12
georgia-tech,2.29043482767553,13.991456571084747,6.833333333333333,-12.442134198461458,102.33333333333333,-0.16666666666666666,12
north-carolina,-16.321716713994917,6.619609916620031,-3.3333333333333335,-9.361128309876108,-43.333333333333336,0.0,12
miami-fl,-15.002895919499949,12.479028899249535,-5.416666666666667,-9.910082240111878,11.833333333333334,-0.16666666666666666,12
duke,-31.138461498938643,9.504796814731383,-15.25,-6.8243188891712006,-116.25,0.16666666666666666,12
ohio-state,19.692152282394215,10.261144698815793,21.333333333333332,-11.367995260177006,124.16666666666667,-0.16666666666666666,12
illinois,11.137565567129215,7.5370597076103705,9.25,-10.474493847286627,151.66666666666666,-0.08333333333333333,12
michigan,-1.49849309263226,7.466795388800308,5.833333333333333,-7.281983348448655,15.333333333333334,-0.3333333333333333,12
wisconsin,1.2993454778415854,9.05261538797648,7.166666666666667,-10.369492998027718,61.75,-0.16666666666666666,12
penn-state,9.416472205617918,9.769108973646903,13.25,-11.495596809480523,99.5,-0.16666666666666666,12
iowa,-13.905698397373834,11.653484687851488,-0.25,-14.011448413931642,4.25,0.0,12
purdue,-7.258179736102227,8.575488145881343,8.166666666666666,-13.64210125278362,-13.333333333333334,-0.16666666666666666,12
indiana,-10.063194339124472,11.487035349436784,4.833333333333333,-14.243811986832617,0.16666666666666666,-0.16666666666666666,12
michigan-state,1.607970934106281,7.987913311569288,7.25,-10.520877363216396,66.25,-0.16666666666666666,12
northwestern,-22.052199059045236,8.205740011805819,-5.166666666666667,-12.25678710993085,-47.333333333333336,-0.16666666666666666,12
minnesota,-29.02608058809808,14.013889713523644,-10.416666666666666,-12.285624442443552,-67.58333333333333,-0.16666666666666666,12
brigham-young,6.336374111693463,9.580416997100942,11.538461538461538,-9.129825166139328,46.92307692307692,0.0,13
air-force,9.091532909035518,7.384658642637581,10.083333333333334,-15.012536370987815,167.5,0.0,12
new-mexico,-6.7534674680684095,9.41112586111796,5.6923076923076925,-13.258453945553624,13.384615384615385,-0.07692307692307693,13
utah,4.752291221091952,5.516202571318931,9.384615384615385,-6.5704373759017045,23.153846153846153,0.0,13
texas-christian,1.4255186215424271,9.426321259215316,7.416666666666667,-10.985599257975007,59.666666666666664,0.0,12
san-diego-state,-25.907216902053538,6.980313772012677,-9.333333333333334,-5.057348718976323,-137.58333333333334,0.0,12
wyoming,-15.043620937453573,11.643370091575811,-6.5,-9.136537631716582,7.083333333333333,0.0,12
colorado-state,-16.794069408914847,8.589264680867396,-5.416666666666667,-7.647005525313834,-40.583333333333336,-0.08333333333333333,12
nevada-las-vegas,-21.365214665632994,8.176114004488555,-10.416666666666666,-7.356170380784562,-42.916666666666664,0.0,12
hawaii,-1.5465082672333779,9.653090746279963,22.0,-18.478307081978947,-52.583333333333336,-0.16666666666666666,12
boise-state,6.13021567235832,11.490051933492222,20.76923076923077,-18.55018725325503,54.07692307692308,-0.15384615384615385,13
fresno-state,-7.412809815691703,5.6736519485169685,5.333333333333333,-14.58069715598,21.916666666666668,0.0,12
nevada,-14.488870953005467,5.186083044844672,1.3076923076923077,-19.439613189692228,39.84615384615385,0.07692307692307693,13
louisiana-tech,-21.87651489426027,6.6118575683126615,-9.916666666666666,-14.147171827781877,18.166666666666668,0.16666666666666666,12
san-jose-state,-29.869852274238454,8.25800406044291,-8.916666666666666,-14.783871563911983,-81.66666666666667,0.16666666666666666,12
utah-state,-30.645352973890482,8.29697166126023,-13.25,-12.09797524532334,-71.25,0.16666666666666666,12
new-mexico-state,-34.03050889024302,11.561845657376834,-12.23076923076923,-15.091766510904387,-76.46153846153847,-0.07692307692307693,13
idaho,-32.50926128642012,9.315008912977243,-15.416666666666666,-16.82055048944455,-3.25,0.0,12
navy,-4.735756485603554,11.411904099498747,2.923076923076923,-21.52456711435479,173.0,-0.15384615384615385,13
western-kentucky,9.560541101549255,15.941574787056606,12.333333333333334,-12.828469139368538,112.16666666666667,0.16666666666666666,12
army,-39.564035286429245,11.597428441199211,-13.416666666666666,-14.586000403569747,-146.08333333333334,0.16666666666666666,12
notre-dame,-23.65896860452558,10.26550288451864,-12.333333333333334,-0.600311273616633,-120.16666666666667,-0.16666666666666666,12
central-florida,2.5204258520514125,5.184838878772374,10.538461538461538,-17.05964698128678,111.6923076923077,-0.07692307692307693,13
east-carolina,-8.293429346999563,7.571418999384648,0.6153846153846154,-12.32143855560838,40.76923076923077,0.0,13
memphis,-32.76683712927287,11.480873805098758,-3.0,-23.74276447934424,-64.61538461538461,-0.15384615384615385,13
southern-mississippi,-9.76418975015614,9.488075170441777,3.6153846153846154,-19.013624401524115,67.3076923076923,0.0,13
