Division,Score
Big 12 Conference - North,44.9
Big 12 Conference - South,41.6
Southeastern Conference - East,40.2
Big Ten Conference,39.1
Big East Conference,37.1
Southeastern Conference - West,34.2
Pacific-10 Conference,33.9
Atlantic Coast Conference,31.7
Independent,31.6
Mountain West Conference,30.9
Mid-American Conference - West,26.0
Conference USA,24.5
Western Athletic Conference,19.2
Mid-American Conference - East,18.8
Sun Belt Conference,18.5
FCS,4.2
