Division,Score
Big Ten Conference,35.6
Big 12 Conference - North,35.3
Southeastern Conference - West,34.0
Big 12 Conference - South,33.8
Southeastern Conference - East,32.7
Big East Conference,32.5
Pacific-10 Conference,30.9
Atlantic Coast Conference,30.1
Mountain West Conference,27.6
Independent,22.3
Mid-American Conference - West,21.8
Conference USA,20.7
Mid-American Conference - East,16.5
Western Athletic Conference,15.5
Sun Belt Conference,10.7
FCS,1.8
