Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,17,17,0,40.7,36.3,12.3
tennessee,16,16,0,40.8,33.1,9.6
florida,26,26,0,35.6,35.6,11.3
south-carolina,66,66,0,17.8,19.4,9.1
kentucky,79,79,0,12.4,11.8,7.2
vanderbilt,93,93,0,7.4,8.2,6.0
louisiana-state,3,3,0,57.9,49.1,14.7
mississippi,20,19,-1,39.5,36.2,15.2
auburn,29,29,0,34.0,39.2,12.6
arkansas,18,18,0,40.1,42.9,12.9
alabama,67,68,1,17.4,28.0,10.3
mississippi-state,101,101,0,4.8,-2.0,3.5
florida-state,8,8,0,48.5,43.4,11.8
maryland,19,20,1,39.6,36.3,9.7
clemson,34,36,2,30.2,27.0,11.2
north-carolina-state,44,50,6,27.2,25.0,7.1
virginia,47,47,0,26.6,25.9,8.3
georgia-tech,55,56,1,22.7,24.1,9.5
wake-forest,59,60,1,19.5,23.4,8.4
duke,81,81,0,12.3,11.4,7.0
north-carolina,95,95,0,6.5,4.8,6.5
michigan,6,6,0,52.1,48.1,13.1
ohio-state,12,12,0,43.7,37.0,10.6
purdue,15,15,0,40.9,38.2,11.8
iowa,13,13,0,42.6,40.7,11.1
minnesota,9,9,0,48.3,49.0,15.5
michigan-state,33,34,1,30.3,27.2,13.4
wisconsin,32,32,0,30.8,33.6,10.2
northwestern,56,55,-1,22.7,24.1,12.7
penn-state,82,82,0,11.8,16.3,9.0
indiana,97,97,0,5.7,1.6,7.5
illinois,103,104,1,4.2,1.0,5.7
kansas-state,5,5,0,52.1,50.9,13.1
nebraska,14,14,0,41.1,38.6,12.0
missouri,30,30,0,32.8,31.2,9.8
kansas,72,67,-5,15.8,12.2,13.5
colorado,73,73,0,15.6,14.4,7.6
iowa-state,104,103,-1,4.1,-4.8,6.5
oklahoma,1,1,0,61.9,53.8,15.5
texas,4,4,0,53.3,49.8,13.0
oklahoma-state,23,23,0,37.0,32.5,12.1
texas-tech,52,52,0,24.6,22.4,7.6
texas-am,83,83,0,10.8,7.6,7.5
baylor,108,107,-1,3.6,-9.9,6.6
southern-california,2,2,0,58.6,50.8,13.7
washington-state,24,24,0,36.3,31.5,9.7
oregon,43,42,-1,27.3,22.4,7.3
california,37,38,1,28.9,33.4,9.7
oregon-state,41,41,0,27.5,27.7,8.4
washington,65,65,0,18.0,14.7,6.7
ucla,63,63,0,18.4,15.5,6.3
arizona-state,76,76,0,14.9,12.8,6.1
stanford,85,85,0,10.6,5.2,7.0
arizona,100,100,0,5.2,-0.5,7.5
miami-fl,11,11,0,45.2,39.0,11.0
west-virginia,28,28,0,34.4,33.8,10.0
pittsburgh,51,51,0,25.0,18.8,7.6
virginia-tech,27,27,0,34.7,34.3,11.5
boston-college,45,45,0,27.1,26.9,7.8
syracuse,57,57,0,22.4,23.5,9.3
rutgers,75,75,0,15.2,13.6,14.1
temple,106,106,0,3.8,-1.1,5.0
utah,22,22,0,37.3,29.5,10.8
new-mexico,21,21,0,37.6,38.9,12.5
colorado-state,40,39,-1,27.8,28.1,9.7
air-force,36,37,1,29.4,30.9,9.7
san-diego-state,62,62,0,18.6,16.0,9.2
brigham-young,78,78,0,12.9,13.2,8.1
nevada-las-vegas,60,59,-1,19.4,17.5,7.1
wyoming,89,89,0,8.5,1.5,11.0
connecticut,42,43,1,27.3,18.5,6.1
navy,35,35,0,30.2,27.0,10.4
troy,70,71,1,16.5,11.8,6.7
notre-dame,58,58,0,20.7,26.0,8.6
southern-mississippi,49,48,-1,26.0,16.6,10.2
texas-christian,25,25,0,36.0,23.1,7.6
louisville,48,40,-8,26.1,19.0,7.1
memphis,38,44,6,28.5,22.7,11.6
south-florida,61,61,0,19.1,10.6,7.6
houston,71,72,1,15.9,6.9,4.1
alabama-birmingham,84,84,0,10.8,3.3,11.0
tulane,96,96,0,6.3,-6.8,4.8
cincinnati,77,77,0,13.7,10.1,8.5
east-carolina,113,113,0,2.0,-10.4,5.8
army,118,118,0,0.0,-21.3,8.8
boise-state,10,10,0,46.2,34.9,10.1
fresno-state,64,64,0,18.1,9.5,5.2
tulsa,53,53,0,23.8,16.8,16.4
hawaii,68,69,1,17.2,7.9,4.7
rice,74,74,0,15.5,14.1,8.8
nevada,80,80,0,12.4,3.4,7.0
louisiana-tech,88,88,0,8.9,-0.9,7.0
san-jose-state,109,109,0,3.6,-10.6,4.2
texas-el-paso,112,112,0,2.1,-12.5,13.6
southern-methodist,116,116,0,1.0,-13.7,5.2
miami-oh,7,7,0,49.8,38.5,15.0
marshall,50,49,-1,25.4,19.4,6.8
akron,69,70,1,16.8,8.5,9.3
kent-state,90,90,0,8.3,-2.2,4.9
central-florida,110,110,0,3.1,-11.3,7.3
ohio,98,98,0,5.5,0.9,5.0
buffalo,115,115,0,1.1,-15.3,9.1
bowling-green-state,31,31,0,32.4,24.6,10.2
northern-illinois,46,46,0,26.7,14.3,6.2
toledo,54,54,0,23.1,15.7,5.8
western-michigan,91,91,0,7.8,-3.4,3.9
ball-state,99,99,0,5.3,-7.2,4.3
eastern-michigan,111,111,0,2.2,-14.3,9.2
central-michigan,107,108,1,3.6,-9.8,2.8
north-texas,39,33,-6,28.3,22.4,7.5
louisiana-lafayette,105,105,0,3.9,-10.8,4.9
arkansas-state,94,94,0,7.2,-4.9,7.9
middle-tennessee-state,87,87,0,8.9,2.6,5.2
utah-state,92,92,0,7.7,3.3,9.2
idaho,102,102,0,4.5,-6.9,4.9
new-mexico-state,86,86,0,9.8,10.1,5.6
louisiana-monroe,114,114,0,1.3,-14.4,6.9
fcs,117,117,0,0.5,-18.1,6.2
