Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,5,5,0,52.1,56.2,13.8
tennessee,35,35,0,31.3,36.8,11.7
florida,28,36,8,36.0,46.4,12.9
south-carolina,48,38,-10,26.0,32.3,8.7
kentucky,72,78,6,18.0,24.1,5.2
vanderbilt,92,96,4,8.7,19.2,4.9
louisiana-state,8,13,5,49.1,52.1,11.2
mississippi,23,34,11,39.6,46.8,7.3
auburn,15,22,7,42.0,50.6,11.4
arkansas,19,8,-11,41.6,53.9,15.4
alabama,54,42,-12,23.8,41.7,13.4
mississippi-state,91,90,-1,9.3,10.1,2.5
florida-state,7,9,2,49.2,52.2,14.2
maryland,31,30,-1,33.8,37.7,10.8
clemson,50,41,-9,25.6,31.6,8.4
north-carolina-state,42,45,3,27.0,30.8,8.9
virginia,46,39,-7,26.2,32.6,8.3
georgia-tech,41,40,-1,29.0,37.7,9.4
wake-forest,44,50,6,26.5,33.2,10.4
duke,97,93,-4,6.8,3.4,4.2
north-carolina,96,101,5,7.0,10.4,3.5
michigan,14,18,4,42.9,49.0,15.3
ohio-state,17,20,3,41.8,42.0,12.8
purdue,9,7,-2,48.5,51.4,13.3
iowa,20,10,-10,40.5,48.2,13.3
minnesota,11,4,-7,47.2,55.4,14.3
michigan-state,18,26,8,41.6,40.1,7.8
wisconsin,25,17,-8,37.2,40.5,10.5
northwestern,69,71,2,19.0,26.5,9.1
penn-state,77,75,-2,14.9,25.5,12.1
indiana,94,102,8,7.9,13.8,4.4
illinois,100,98,-2,6.4,10.3,6.8
kansas-state,30,29,-1,33.8,42.5,17.1
nebraska,6,11,5,50.6,54.3,12.5
missouri,39,33,-6,30.5,32.6,8.9
kansas,47,53,6,26.2,25.8,12.9
colorado,80,74,-6,14.0,15.4,10.2
iowa-state,90,86,-4,10.0,12.1,6.4
oklahoma,1,1,0,62.6,61.1,15.4
texas,27,27,0,36.1,41.3,14.6
oklahoma-state,12,16,4,45.5,47.2,9.7
texas-tech,33,28,-5,32.1,35.1,8.4
texas-am,61,49,-12,21.4,31.6,7.6
baylor,104,108,4,5.1,-4.2,6.6
southern-california,4,6,2,52.3,56.6,16.0
washington-state,13,14,1,44.2,45.4,10.9
oregon,52,52,0,24.4,29.4,8.5
california,68,59,-9,19.3,31.0,8.7
oregon-state,37,21,-16,31.0,33.4,9.5
washington,58,69,11,23.0,26.8,6.7
ucla,51,51,0,24.5,23.0,7.8
arizona-state,60,61,1,21.7,24.5,5.9
stanford,66,64,-2,19.8,29.2,6.2
arizona,101,104,3,6.1,6.9,6.7
miami-fl,3,3,0,53.8,50.4,13.6
