Conference,Score
Big Ten Conference,31.8
Southeastern Conference,31.2
Big 12 Conference,30.8
Big East Conference,28.7
Atlantic Coast Conference,26.4
Pacific-10 Conference,26.3
Mountain West Conference,25.0
Independent,21.1
Conference USA,18.4
Mid-American Conference,16.4
Western Athletic Conference,14.0
Sun Belt Conference,9.1
FCS,0.5
