Division,Score
Big 12 Conference - South,33.2
Southeastern Conference - West,32.8
Big Ten Conference,30.5
Southeastern Conference - East,27.7
Big 12 Conference - North,26.4
Atlantic Coast Conference,25.8
Big East Conference,25.3
Pacific-10 Conference,24.9
Mountain West Conference,23.9
Independent,23.9
Conference USA,16.7
Mid-American Conference - East,15.6
Mid-American Conference - West,15.1
Western Athletic Conference,14.9
Sun Belt Conference,9.2
FCS,0.3
