Division,Score
Big 12 Conference - North,31.9
Big Ten Conference,31.0
Southeastern Conference - West,30.7
Pacific-10 Conference,30.4
Big 12 Conference - South,30.1
Southeastern Conference - East,29.7
Big East Conference,26.1
Independent,25.9
Mountain West Conference,25.3
Atlantic Coast Conference,25.1
Conference USA,20.0
Mid-American Conference - West,18.0
Mid-American Conference - East,15.3
Western Athletic Conference,11.1
Sun Belt Conference,10.0
FCS,1.0
