Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,11,12,1,45.2,50.9,13.6
tennessee,24,30,6,36.7,38.6,10.5
florida,22,25,3,38.2,45.0,12.7
south-carolina,53,45,-8,23.6,32.7,9.7
kentucky,67,68,1,17.6,23.7,7.4
vanderbilt,97,96,-1,6.9,17.8,6.1
louisiana-state,3,4,1,53.5,55.2,14.0
mississippi,14,17,3,43.5,46.5,14.4
auburn,25,20,-5,36.4,49.2,13.2
arkansas,17,22,5,41.7,53.3,14.5
alabama,46,62,16,24.6,43.1,11.8
mississippi-state,99,92,-7,6.7,7.4,3.5
florida-state,10,3,-7,45.4,49.1,13.7
maryland,29,31,2,33.2,39.5,10.2
clemson,51,64,13,24.2,28.0,10.3
north-carolina-state,39,40,1,28.3,29.6,8.1
virginia,44,49,5,24.9,31.9,9.0
georgia-tech,49,37,-12,24.5,31.1,10.9
wake-forest,47,39,-8,24.6,34.7,9.7
duke,86,93,7,10.8,16.0,4.8
north-carolina,93,99,6,7.8,12.8,5.9
michigan,7,7,0,47.4,52.0,14.3
ohio-state,8,11,3,46.7,45.1,11.9
purdue,12,16,4,45.0,48.5,13.2
iowa,20,15,-5,39.0,46.3,12.6
minnesota,4,5,1,52.5,57.1,16.1
michigan-state,31,26,-5,32.3,35.9,13.7
wisconsin,36,33,-3,29.7,37.6,10.7
northwestern,58,63,5,22.7,31.1,12.1
penn-state,87,85,-2,10.7,23.1,10.5
indiana,101,100,-1,6.6,8.5,7.8
illinois,103,101,-2,4.8,9.7,5.9
kansas-state,16,21,5,42.4,49.2,14.9
nebraska,9,13,4,45.7,49.6,13.7
missouri,32,29,-3,32.0,37.6,10.1
kansas,69,66,-3,17.0,19.7,14.8
colorado,77,84,7,14.5,19.3,8.8
iowa-state,96,90,-6,7.0,8.3,5.6
oklahoma,1,1,0,72.9,70.6,15.7
texas,5,10,5,51.3,57.4,13.2
oklahoma-state,27,18,-9,35.3,40.5,13.4
texas-tech,41,47,6,26.6,27.0,8.5
texas-am,76,67,-9,14.8,20.0,7.9
baylor,110,107,-3,2.3,-7.9,6.8
southern-california,2,2,0,55.8,58.1,15.1
washington-state,19,24,5,39.1,40.3,11.0
oregon,55,57,2,23.3,26.4,8.2
california,56,48,-8,23.3,35.5,8.9
oregon-state,35,38,3,30.3,34.8,9.0
washington,62,55,-7,20.4,26.4,7.5
ucla,57,53,-4,22.9,25.6,7.1
arizona-state,78,73,-5,14.5,19.3,6.9
stanford,64,69,5,19.3,24.3,7.2
arizona,98,103,5,6.8,9.3,7.4
miami-fl,18,9,-9,41.1,44.9,12.9
west-virginia,38,42,4,28.5,38.6,10.4
pittsburgh,34,36,2,30.8,30.0,8.7
virginia-tech,15,6,-9,43.5,48.4,13.2
boston-college,59,46,-13,22.5,30.5,9.1
syracuse,42,51,9,25.9,30.0,9.9
rutgers,75,70,-5,15.0,18.1,13.0
temple,106,105,-1,3.6,1.2,5.5
utah,28,27,-1,34.7,35.8,11.1
new-mexico,30,35,5,32.9,43.1,12.5
colorado-state,45,43,-2,24.7,35.0,10.3
air-force,26,28,2,36.0,41.6,11.2
san-diego-state,68,76,8,17.4,20.3,8.6
brigham-young,72,72,0,15.6,22.0,9.3
nevada-las-vegas,66,60,-6,18.0,21.6,8.0
wyoming,81,80,-1,13.1,14.1,11.4
connecticut,54,54,0,23.4,20.7,5.9
navy,43,44,1,25.3,29.9,9.8
troy,79,71,-8,14.2,18.8,7.3
notre-dame,70,78,8,16.8,29.3,9.7
southern-mississippi,52,56,4,23.9,24.4,8.9
texas-christian,21,23,2,38.4,31.0,7.8
louisville,37,32,-5,29.5,28.3,8.1
memphis,48,50,2,24.6,25.5,9.5
south-florida,63,59,-4,20.4,18.7,8.8
houston,82,81,-1,12.8,9.3,3.6
alabama-birmingham,83,75,-8,12.1,13.8,11.2
tulane,102,106,4,6.2,0.1,4.9
cincinnati,65,61,-4,19.0,20.8,8.7
east-carolina,111,110,-1,2.3,-3.7,6.2
army,116,116,0,0.5,-10.6,9.5
boise-state,13,14,1,43.9,42.6,11.3
fresno-state,71,82,11,16.3,14.1,4.8
tulsa,61,65,4,20.7,21.8,16.8
hawaii,73,74,1,15.5,10.8,4.5
rice,100,98,-2,6.6,7.1,4.7
nevada,84,79,-5,11.8,9.3,7.5
louisiana-tech,80,83,3,14.1,13.8,7.1
san-jose-state,104,108,4,4.6,-2.3,4.5
texas-el-paso,109,109,0,2.5,-5.6,14.9
southern-methodist,114,115,1,0.9,-7.8,5.8
miami-oh,6,8,2,47.5,47.4,15.3
