Division,Score
Southeastern Conference - West,32.2
Big 12 Conference - South,31.6
Big Ten Conference,30.2
Big 12 Conference - North,26.8
Atlantic Coast Conference,26.0
Southeastern Conference - East,25.7
Pacific-10 Conference,25.4
Big East Conference,25.4
Independent,23.6
Mountain West Conference,22.8
Conference USA,16.6
Mid-American Conference - East,15.6
Western Athletic Conference,14.7
Mid-American Conference - West,14.2
Sun Belt Conference,8.8
FCS,0.4
