Division,Score
Big 12 Conference - South,31.5
Southeastern Conference - West,31.0
Big Ten Conference,30.5
Southeastern Conference - East,27.7
Big 12 Conference - North,27.6
Big East Conference,27.6
Pacific-10 Conference,25.2
Mountain West Conference,24.8
Atlantic Coast Conference,24.6
Independent,20.3
Conference USA,16.5
Mid-American Conference - West,15.3
Mid-American Conference - East,14.8
Western Athletic Conference,12.3
Sun Belt Conference,8.2
FCS,0.1
