Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,14,17,3,43.2,33.8,11.6
tennessee,22,16,-6,37.2,26.7,8.8
florida,30,24,-6,32.2,28.7,10.5
south-carolina,65,66,1,18.1,15.3,8.5
kentucky,80,79,-1,12.5,7.4,6.7
vanderbilt,93,93,0,7.6,4.5,5.7
louisiana-state,2,3,1,60.5,46.7,13.8
mississippi,17,20,3,41.3,32.5,14.2
auburn,23,27,4,37.1,37.1,11.7
arkansas,16,18,2,41.7,38.5,11.9
alabama,66,68,2,17.6,23.8,10.0
mississippi-state,101,101,0,5.0,-6.0,4.0
florida-state,12,8,-4,43.6,35.7,10.9
maryland,18,19,1,41.0,32.1,9.0
clemson,26,35,9,33.2,25.3,10.7
north-carolina-state,42,44,2,27.8,21.3,6.6
virginia,38,40,2,28.3,22.2,7.6
georgia-tech,45,55,10,27.1,25.2,8.8
wake-forest,58,59,1,19.9,19.4,8.0
duke,79,80,1,12.6,7.5,6.8
north-carolina,95,95,0,6.7,0.7,6.0
michigan,5,6,1,48.9,43.4,12.1
ohio-state,9,12,3,46.2,34.4,9.8
purdue,20,15,-5,38.3,33.2,10.9
iowa,11,14,3,45.3,38.2,10.2
minnesota,6,9,3,48.9,43.2,14.4
michigan-state,43,42,-1,27.6,21.0,12.4
wisconsin,41,34,-7,28.2,27.3,9.4
northwestern,55,57,2,22.0,20.8,12.0
penn-state,82,82,0,11.8,11.7,8.7
indiana,97,97,0,5.8,-2.8,6.9
illinois,103,103,0,4.2,-3.7,6.2
kansas-state,8,5,-3,48.3,44.7,12.3
nebraska,15,13,-2,42.9,34.8,11.0
missouri,33,28,-5,30.6,26.0,9.1
kansas,71,71,0,15.7,7.3,12.5
colorado,73,72,-1,15.4,9.2,7.2
iowa-state,104,104,0,4.1,-9.7,7.6
oklahoma,3,1,-2,57.1,47.4,14.3
texas,7,4,-3,48.5,42.8,12.1
oklahoma-state,25,21,-4,34.2,26.9,11.2
texas-tech,49,51,2,25.6,17.6,7.1
texas-am,85,85,0,10.6,2.3,8.0
baylor,108,107,-1,3.4,-15.1,6.1
southern-california,1,2,1,61.0,48.1,12.6
washington-state,19,23,4,39.3,29.7,9.0
oregon,46,41,-5,26.9,19.8,6.8
california,32,33,1,30.9,29.7,9.1
oregon-state,29,32,3,32.2,28.8,7.8
washington,63,63,0,18.8,11.6,6.4
ucla,68,62,-6,17.0,10.2,6.1
arizona-state,72,75,3,15.6,9.7,5.7
stanford,83,84,1,11.2,1.9,7.5
arizona,98,99,1,5.6,-3.6,6.9
