Division,Score
Southeastern Conference - West,32.3
Big 12 Conference - South,32.0
Big Ten Conference,30.3
Big 12 Conference - North,27.4
Big East Conference,26.0
Southeastern Conference - East,25.8
Atlantic Coast Conference,25.6
Pacific-10 Conference,24.6
Mountain West Conference,24.0
Independent,23.7
Conference USA,16.8
Mid-American Conference - East,15.7
Western Athletic Conference,14.9
Mid-American Conference - West,14.5
Sun Belt Conference,9.3
FCS,0.5
