Division,Score
Southeastern Conference - West,32.3
Big 12 Conference - South,31.9
Big Ten Conference,30.3
Big 12 Conference - North,26.9
Big East Conference,26.0
Atlantic Coast Conference,25.9
Southeastern Conference - East,25.8
Pacific-10 Conference,24.6
Mountain West Conference,23.9
Independent,23.7
Conference USA,16.8
Mid-American Conference - East,15.7
Western Athletic Conference,14.9
Mid-American Conference - West,14.4
Sun Belt Conference,9.0
FCS,0.5
