Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,17,11,-6,47.1,41.6,16.6
tennessee,8,19,11,56.8,45.7,12.7
florida,33,21,-12,36.5,39.1,16.9
south-carolina,37,48,11,34.4,21.3,7.4
kentucky,77,84,7,20.5,7.1,6.1
vanderbilt,87,80,-7,15.6,7.8,6.4
louisiana-state,14,20,6,49.9,32.7,13.3
mississippi,52,52,0,28.4,16.0,6.1
auburn,58,53,-5,26.9,28.9,13.9
arkansas,2,9,7,59.9,50.0,16.2
alabama,39,24,-15,34.1,34.3,18.0
mississippi-state,98,95,-3,10.9,4.4,2.1
florida-state,3,4,1,59.6,45.7,17.7
maryland,36,58,22,35.8,37.9,12.9
clemson,41,69,28,32.4,18.0,6.0
north-carolina-state,43,62,19,31.6,29.5,11.1
virginia,45,41,-4,31.6,21.4,9.3
georgia-tech,79,51,-28,20.0,19.6,12.1
wake-forest,26,29,3,39.7,29.7,13.8
duke,90,70,-20,15.1,-3.7,3.1
north-carolina,101,101,0,9.5,-0.5,2.4
michigan,13,1,-12,50.4,46.8,20.0
ohio-state,9,16,7,55.4,40.0,16.4
purdue,21,32,11,43.5,42.3,13.9
iowa,6,7,1,57.5,42.8,17.4
minnesota,7,12,5,57.1,42.3,13.6
michigan-state,50,63,13,28.4,11.7,3.0
wisconsin,38,46,8,34.2,20.9,13.4
northwestern,64,86,22,24.6,15.4,7.7
penn-state,56,67,11,27.9,22.1,16.0
indiana,99,93,-6,10.5,-5.8,4.0
illinois,83,68,-15,18.2,14.9,7.5
kansas-state,16,2,-14,49.5,40.4,22.8
nebraska,10,10,0,53.5,41.1,14.4
missouri,19,15,-4,45.3,26.7,11.7
kansas,60,79,19,26.2,8.1,9.5
colorado,65,44,-21,24.5,15.3,11.6
iowa-state,57,57,0,27.2,13.7,8.3
oklahoma,1,6,5,60.4,46.7,19.0
texas,20,33,13,44.6,44.2,18.8
oklahoma-state,31,38,7,37.8,26.7,8.6
texas-tech,51,25,-26,28.4,16.0,10.7
texas-am,48,26,-22,29.7,18.2,9.6
baylor,108,109,1,7.5,-18.8,7.8
southern-california,5,3,-2,57.5,46.7,21.4
washington-state,25,28,3,40.7,31.4,13.1
oregon,12,22,10,50.4,33.4,9.1
california,67,77,10,24.3,21.0,11.6
oregon-state,28,37,9,39.4,29.3,11.1
washington,46,60,14,31.3,20.9,7.7
ucla,68,55,-13,22.4,18.4,10.2
arizona-state,59,45,-14,26.4,12.4,7.4
stanford,32,47,15,37.6,22.5,5.9
arizona,105,105,0,8.1,-12.3,7.6
miami-fl,4,8,4,58.1,43.6,17.7
west-virginia,73,59,-14,21.5,23.6,13.5
pittsburgh,35,23,-12,36.2,29.5,13.1
virginia-tech,15,17,2,49.5,35.5,14.9
boston-college,42,30,-12,32.0,30.2,12.9
syracuse,54,65,11,28.2,15.6,4.8
rutgers,96,96,0,11.6,-13.5,6.4
temple,97,100,3,11.0,4.6,8.3
utah,44,39,-5,31.6,21.5,8.1
new-mexico,70,56,-14,22.2,25.5,14.5
colorado-state,61,36,-25,25.8,17.7,11.0
air-force,11,13,2,51.8,35.3,14.4
san-diego-state,55,73,18,28.2,11.2,4.4
brigham-young,62,35,-27,25.7,17.5,11.5
nevada-las-vegas,40,50,10,33.4,19.6,6.6
wyoming,102,104,2,9.5,-8.5,6.3
connecticut,47,54,7,30.4,14.9,6.2
navy,49,64,15,28.8,16.6,5.2
troy,76,88,12,21.1,8.3,6.1
notre-dame,71,43,-28,21.9,17.4,13.5
southern-mississippi,82,74,-8,19.5,0.2,4.5
texas-christian,24,31,7,40.9,23.5,9.6
louisville,34,27,-7,36.4,17.2,10.2
memphis,75,66,-9,21.4,3.6,4.2
south-florida,81,76,-5,19.5,5.3,10.8
