Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,7,5,-2,48.0,50.4,14.2
tennessee,31,35,4,31.7,36.2,11.3
florida,29,28,-1,34.3,45.2,13.0
south-carolina,42,48,6,26.7,32.2,9.2
kentucky,66,72,6,18.3,23.0,6.5
vanderbilt,96,92,-4,7.0,16.7,5.8
louisiana-state,5,8,3,50.3,53.4,12.5
mississippi,17,23,6,39.7,46.0,11.5
auburn,26,15,-11,34.6,45.7,12.7
arkansas,28,19,-9,34.3,49.3,15.3
alabama,60,54,-6,19.9,38.2,12.9
mississippi-state,92,91,-1,7.5,8.8,3.2
florida-state,6,7,1,49.4,52.3,14.0
maryland,34,31,-3,29.6,37.1,10.6
clemson,50,50,0,23.9,27.4,10.1
north-carolina-state,45,42,-3,24.9,26.8,8.7
virginia,39,46,7,27.7,33.8,8.7
georgia-tech,36,41,5,29.0,36.1,10.3
wake-forest,51,44,-7,23.7,33.9,10.1
duke,95,97,2,7.0,7.5,4.0
north-carolina,98,96,-2,6.3,11.8,4.8
michigan,11,14,3,45.1,51.6,14.8
ohio-state,13,17,4,43.3,44.2,12.4
purdue,16,9,-7,40.5,47.2,13.7
iowa,15,20,5,41.6,48.8,13.0
minnesota,8,11,3,47.8,55.4,15.2
michigan-state,18,18,0,39.7,39.3,11.3
wisconsin,32,25,-7,31.7,37.9,10.9
northwestern,56,69,13,21.5,29.4,10.3
penn-state,81,77,-4,12.9,25.3,11.5
indiana,99,94,-5,6.1,11.0,6.8
illinois,100,100,0,5.5,10.3,6.4
kansas-state,23,30,7,37.0,46.6,16.2
nebraska,3,6,3,51.7,55.3,13.3
missouri,25,39,14,35.4,39.5,9.0
kansas,57,47,-10,21.2,22.8,14.3
colorado,82,80,-2,12.6,16.6,9.7
iowa-state,90,90,0,8.0,10.4,6.1
oklahoma,1,1,0,60.8,59.3,15.6
texas,21,27,6,38.7,44.5,13.8
oklahoma-state,10,12,2,46.8,48.8,11.7
texas-tech,49,33,-16,24.0,27.6,9.1
texas-am,73,61,-12,16.3,25.6,8.2
baylor,109,104,-5,2.4,-7.8,6.9
southern-california,4,4,0,51.2,54.7,15.8
washington-state,14,13,-1,43.0,43.7,11.3
oregon,43,52,9,26.6,32.0,8.4
california,58,68,10,21.2,32.3,8.7
oregon-state,38,37,-1,27.9,34.3,9.3
washington,63,58,-5,19.1,24.6,7.1
ucla,44,51,7,25.3,24.4,7.5
arizona-state,64,60,-4,18.8,24.0,6.6
stanford,78,66,-12,14.0,21.4,7.4
arizona,101,101,0,4.9,5.9,7.2
miami-fl,2,3,1,53.2,51.5,13.5
west-virginia,47,65,18,24.8,40.9,9.9
pittsburgh,41,49,8,26.8,28.5,9.4
virginia-tech,12,2,-10,44.4,47.5,13.4
boston-college,37,43,6,28.1,34.5,9.7
syracuse,52,40,-12,23.6,29.8,9.3
rutgers,75,78,3,15.4,17.3,10.1
temple,102,102,0,4.5,4.3,6.0
utah,30,16,-14,33.8,37.1,10.3
new-mexico,27,38,11,34.5,45.6,11.5
colorado-state,35,36,1,29.4,36.8,9.7
air-force,22,21,-1,38.0,43.4,11.5
san-diego-state,76,84,8,15.0,18.8,7.9
brigham-young,69,74,5,17.9,25.1,9.4
nevada-las-vegas,65,55,-10,18.5,23.5,7.9
wyoming,85,81,-4,11.6,14.2,9.3
connecticut,55,59,4,21.8,21.8,5.5
navy,46,34,-12,24.8,29.0,8.7
troy,67,64,-3,18.0,22.4,6.5
notre-dame,71,67,-4,16.5,31.9,10.4
southern-mississippi,61,75,14,19.3,21.9,6.0
texas-christian,24,26,2,35.8,29.4,7.6
louisville,33,32,-1,31.5,28.4,8.3
memphis,54,62,8,22.5,25.0,6.8
south-florida,68,57,-11,17.9,19.2,8.9
houston,83,79,-4,12.4,7.7,3.6
alabama-birmingham,80,82,2,13.7,19.3,8.0
tulane,106,106,0,3.2,-5.8,5.4
cincinnati,53,56,3,23.3,29.1,9.4
east-carolina,112,112,0,2.0,-5.4,6.4
army,116,118,2,0.2,-12.4,9.1
boise-state,19,24,5,39.4,39.0,11.7
fresno-state,84,83,-1,11.7,9.9,5.2
tulsa,72,73,1,16.3,19.1,16.1
hawaii,79,76,-3,14.0,10.4,4.2
rice,105,109,4,3.5,-0.6,4.2
nevada,74,63,-11,16.1,14.1,6.5
louisiana-tech,77,85,8,14.1,14.5,6.0
san-jose-state,108,103,-5,2.5,-6.8,4.7
texas-el-paso,103,107,4,4.1,-1.3,14.2
southern-methodist,114,114,0,1.1,-6.7,5.7
miami-oh,9,10,1,46.9,48.9,13.8
marshall,59,71,12,20.7,22.0,5.7
akron,70,70,0,17.0,18.0,7.9
kent-state,97,99,2,6.8,4.0,3.5
central-florida,104,108,4,3.6,-5.0,8.6
ohio,91,87,-4,7.5,8.8,5.2
buffalo,115,117,2,1.1,-8.9,8.9
bowling-green-state,20,22,2,39.2,38.6,12.4
northern-illinois,40,29,-11,27.6,23.3,7.3
toledo,62,45,-17,19.1,19.2,7.2
western-michigan,93,88,-5,7.1,3.5,4.4
ball-state,86,95,9,10.8,8.1,2.4
eastern-michigan,118,115,-3,0.0,-13.6,9.4
central-michigan,107,105,-2,3.1,-4.2,2.7
north-texas,48,53,5,24.0,27.6,7.1
louisiana-lafayette,110,113,3,2.4,-5.9,5.1
arkansas-state,94,86,-8,7.1,3.5,9.6
middle-tennessee-state,89,89,0,8.8,12.9,5.0
utah-state,88,98,10,9.0,13.5,6.2
idaho,113,111,-2,1.5,-7.0,4.4
new-mexico-state,87,93,6,10.6,18.3,5.7
louisiana-monroe,111,110,-1,2.1,-5.0,7.5
fcs,117,116,-1,0.1,-12.7,7.3
