Division,Score
Big 12 Conference - North,30.2
Southeastern Conference - West,30.0
Big Ten Conference,27.3
Pacific-10 Conference,27.3
Big East Conference,27.1
Big 12 Conference - South,27.0
Southeastern Conference - East,26.7
Atlantic Coast Conference,26.6
Independent,23.5
Mountain West Conference,20.2
Conference USA,18.7
Mid-American Conference - West,17.9
Mid-American Conference - East,16.0
Western Athletic Conference,14.3
Sun Belt Conference,13.3
FCS,0.3
