Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,17,17,0,40.6,36.6,11.8
tennessee,16,16,0,40.7,33.4,9.1
florida,24,24,0,35.4,35.9,10.7
south-carolina,66,66,0,17.7,19.7,8.7
kentucky,79,79,0,12.4,12.1,6.8
vanderbilt,93,93,0,7.4,8.6,5.8
louisiana-state,3,3,0,57.8,49.4,14.1
mississippi,20,20,0,39.4,36.4,14.5
auburn,27,27,0,34.0,39.5,11.9
arkansas,18,18,0,40.0,43.2,12.2
alabama,68,68,0,17.4,28.3,10.1
mississippi-state,101,101,0,4.8,-1.6,3.9
florida-state,8,8,0,48.4,43.7,11.2
maryland,19,19,0,39.4,36.5,9.2
clemson,35,36,1,30.1,27.3,10.9
north-carolina-state,44,45,1,27.1,25.2,6.8
virginia,40,41,1,27.8,26.4,7.8
georgia-tech,55,55,0,22.6,24.4,9.1
wake-forest,59,59,0,19.5,23.6,8.2
duke,80,80,0,12.2,11.8,6.8
north-carolina,95,95,0,6.5,5.1,6.2
michigan,6,5,-1,51.9,48.4,12.4
ohio-state,12,12,0,43.4,37.1,10.1
purdue,15,14,-1,40.8,38.5,11.2
iowa,14,13,-1,42.4,40.8,10.5
minnesota,9,9,0,48.1,49.1,14.7
michigan-state,42,35,-7,27.5,25.9,12.7
wisconsin,34,33,-1,30.7,33.6,9.6
northwestern,57,57,0,21.8,25.6,12.2
penn-state,82,82,0,11.7,16.6,8.8
indiana,97,97,0,5.7,1.9,7.0
illinois,103,103,0,4.1,1.2,6.1
kansas-state,5,6,1,52.1,51.3,12.5
nebraska,13,15,2,43.2,40.3,11.3
missouri,28,28,0,32.8,31.6,9.3
kansas,71,71,0,15.7,12.6,12.8
colorado,72,72,0,15.6,14.8,7.3
iowa-state,104,104,0,4.1,-4.5,7.4
oklahoma,1,1,0,61.8,54.1,14.7
texas,4,4,0,53.3,50.2,12.4
oklahoma-state,21,21,0,36.9,32.8,11.5
texas-tech,51,51,0,24.2,22.2,7.3
texas-am,85,85,0,10.8,7.8,7.9
baylor,107,107,0,3.5,-9.6,6.2
southern-california,2,2,0,59.0,51.8,13.0
washington-state,23,23,0,36.5,32.2,9.2
oregon,41,42,1,27.7,23.4,7.0
california,33,34,1,30.7,34.4,9.3
oregon-state,32,32,0,31.6,32.9,8.0
washington,63,63,0,18.3,15.8,6.5
ucla,62,62,0,18.5,16.2,6.2
arizona-state,75,75,0,15.1,13.8,5.9
stanford,84,83,-1,10.8,6.2,7.4
arizona,99,99,0,5.4,0.6,7.1
miami-fl,11,11,0,45.0,39.1,10.4
west-virginia,26,26,0,34.2,33.9,9.4
pittsburgh,53,53,0,23.2,18.5,7.6
virginia-tech,29,29,0,32.4,34.2,11.0
boston-college,46,46,0,26.9,26.9,7.5
syracuse,56,56,0,22.2,23.5,8.8
rutgers,76,76,0,15.0,13.5,13.7
temple,106,106,0,3.7,-1.0,5.0
utah,22,22,0,36.5,28.9,10.2
new-mexico,30,30,0,32.3,34.1,11.9
colorado-state,43,43,0,27.2,27.5,9.2
air-force,37,38,1,28.8,30.4,9.3
