Division,Score
Big 12 Conference - South,34.3
Southeastern Conference - West,34.2
Big Ten Conference,31.8
Big East Conference,28.7
Southeastern Conference - East,28.2
Big 12 Conference - North,27.3
Atlantic Coast Conference,26.4
Pacific-10 Conference,26.3
Mountain West Conference,25.0
Independent,21.1
Conference USA,18.4
Mid-American Conference - West,16.9
Mid-American Conference - East,15.9
Western Athletic Conference,14.0
Sun Belt Conference,9.1
FCS,0.5
