Division,Score
Big 12 Conference - North,45.7
Big 12 Conference - South,40.9
Southeastern Conference - West,40.2
Big Ten Conference,40.2
Southeastern Conference - East,40.0
Pacific-10 Conference,37.2
Big East Conference,36.7
Mountain West Conference,34.9
Atlantic Coast Conference,34.1
Independent,29.7
Mid-American Conference - West,29.3
Conference USA,26.4
Western Athletic Conference,20.5
Mid-American Conference - East,19.1
Sun Belt Conference,16.7
FCS,3.6
