Division,Score
Southeastern Conference - West,34.2
Big 12 Conference - South,33.8
Big Ten Conference,31.6
Big East Conference,29.1
Southeastern Conference - East,28.7
Big 12 Conference - North,27.5
Pacific-10 Conference,26.6
Mountain West Conference,26.5
Atlantic Coast Conference,25.7
Independent,23.6
Mid-American Conference - West,17.9
Conference USA,17.2
Mid-American Conference - East,15.1
Western Athletic Conference,13.4
Sun Belt Conference,8.6
FCS,0.5
