Division,Score
Big 12 Conference - North,37.7
Big Ten Conference,37.1
Southeastern Conference - East,35.1
Southeastern Conference - West,35.0
Big 12 Conference - South,34.7
Pacific-10 Conference,33.8
Big East Conference,31.0
Atlantic Coast Conference,30.6
Mountain West Conference,28.5
Independent,25.5
Mid-American Conference - West,24.3
Conference USA,21.4
Mid-American Conference - East,18.1
Western Athletic Conference,16.3
Sun Belt Conference,11.7
FCS,2.1
