Division,Score
Southeastern Conference - West,33.0
Big 12 Conference - South,32.4
Big Ten Conference,29.5
Southeastern Conference - East,27.8
Big 12 Conference - North,25.5
Big East Conference,25.0
Pacific-10 Conference,24.8
Atlantic Coast Conference,23.4
Mountain West Conference,23.0
Independent,21.2
Conference USA,16.7
Mid-American Conference - East,14.6
Mid-American Conference - West,14.4
Western Athletic Conference,13.1
Sun Belt Conference,8.6
FCS,0.1
