Division,Score
Southeastern Conference - West,34.4
Big 12 Conference - South,33.9
Big Ten Conference,30.7
Southeastern Conference - East,28.0
Big 12 Conference - North,26.4
Big East Conference,26.4
Pacific-10 Conference,25.6
Atlantic Coast Conference,24.9
Mountain West Conference,24.1
Independent,19.9
Conference USA,17.2
Mid-American Conference - West,15.7
Mid-American Conference - East,15.1
Western Athletic Conference,13.7
Sun Belt Conference,9.3
FCS,0.3
