Division,Score
Southeastern Conference - West,32.2
Big 12 Conference - South,31.7
Big Ten Conference,29.8
Big 12 Conference - North,27.2
Atlantic Coast Conference,26.0
Southeastern Conference - East,25.7
Pacific-10 Conference,25.4
Big East Conference,25.3
Independent,23.5
Mountain West Conference,22.8
Conference USA,16.7
Mid-American Conference - East,15.5
Western Athletic Conference,14.7
Mid-American Conference - West,14.1
Sun Belt Conference,8.8
FCS,0.5
