Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,8,8,0,48.6,51.4,13.1
tennessee,17,23,6,40.8,40.8,10.1
florida,20,22,2,39.1,43.9,12.2
south-carolina,63,54,-9,18.8,28.1,9.8
kentucky,74,75,1,14.3,21.0,7.6
vanderbilt,92,88,-4,7.8,16.5,6.3
louisiana-state,3,3,0,57.2,56.6,14.7
mississippi,19,14,-5,39.6,44.6,15.5
auburn,29,32,3,35.2,47.7,13.3
arkansas,11,13,2,45.3,53.1,13.9
alabama,59,58,-1,20.1,38.8,11.1
mississippi-state,101,98,-3,5.5,5.6,3.4
florida-state,10,11,1,47.1,49.4,12.8
maryland,21,27,6,37.9,42.0,10.0
clemson,34,46,12,30.5,34.0,10.6
north-carolina-state,49,43,-6,25.3,30.2,7.6
virginia,52,55,3,24.4,31.0,8.7
georgia-tech,51,47,-4,24.5,31.1,10.3
wake-forest,58,59,1,21.0,30.1,9.1
duke,84,87,3,12.0,17.1,6.1
north-carolina,96,95,-1,6.4,10.9,6.6
michigan,4,5,1,52.2,54.7,13.8
ohio-state,13,9,-4,44.3,44.2,11.5
purdue,16,16,0,41.5,45.5,12.8
iowa,15,18,3,43.1,47.8,11.9
minnesota,7,7,0,48.6,55.9,16.2
michigan-state,33,38,5,30.6,34.1,13.9
wisconsin,32,31,-1,31.0,40.3,10.6
northwestern,56,60,4,22.9,31.0,12.7
penn-state,85,80,-5,11.8,23.0,9.7
indiana,99,102,3,5.9,8.6,7.7
illinois,104,103,-1,4.3,7.8,5.5
kansas-state,9,10,1,48.0,53.1,14.1
nebraska,18,21,3,39.8,44.8,13.1
missouri,31,30,-1,31.1,36.9,10.2
kansas,68,73,5,17.3,19.8,14.3
colorado,69,66,-3,17.1,21.7,8.3
iowa-state,102,101,-1,4.9,3.4,5.4
oklahoma,1,1,0,70.3,65.5,16.3
texas,5,4,-1,51.1,54.9,13.5
oklahoma-state,28,25,-3,37.2,39.2,13.0
texas-tech,50,42,-8,24.9,29.5,8.1
texas-am,82,83,1,12.5,16.4,7.4
baylor,106,107,1,3.8,-2.8,6.6
southern-california,2,2,0,58.6,58.4,14.6
washington-state,26,20,-6,37.3,39.4,10.5
oregon,40,48,8,28.4,30.5,7.7
california,38,37,-1,29.6,41.0,9.5
oregon-state,36,29,-7,30.3,35.6,9.0
washington,62,67,5,18.9,22.9,7.2
ucla,61,61,0,19.4,23.9,6.7
arizona-state,76,76,0,13.8,19.6,6.6
stanford,75,74,-1,14.3,18.5,6.9
arizona,98,97,-1,6.1,8.0,7.8
miami-fl,14,15,1,43.2,44.1,12.0
west-virginia,30,34,4,33.9,41.7,10.4
pittsburgh,43,45,2,27.7,26.7,8.1
