Division,Score
Southeastern Conference - West,33.9
Big 12 Conference - South,29.9
Big Ten Conference,29.7
Atlantic Coast Conference,26.7
Big 12 Conference - North,26.2
Pacific-10 Conference,25.9
Southeastern Conference - East,25.1
Big East Conference,24.4
Independent,23.3
Mountain West Conference,23.0
Conference USA,16.5
Mid-American Conference - East,15.8
Mid-American Conference - West,14.6
Western Athletic Conference,14.4
Sun Belt Conference,9.1
FCS,0.6
