Division,Score
Big 12 Conference - South,35.0
Southeastern Conference - West,34.7
Big Ten Conference,33.9
Big 12 Conference - North,31.7
Big East Conference,30.5
Southeastern Conference - East,28.9
Pacific-10 Conference,28.8
Atlantic Coast Conference,28.7
Mountain West Conference,26.4
Independent,21.6
Mid-American Conference - West,20.8
Conference USA,19.1
Mid-American Conference - East,15.0
Western Athletic Conference,14.0
Sun Belt Conference,9.4
FCS,1.3
