Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,5,11,6,51.4,47.7,14.1
tennessee,35,24,-11,32.1,27.6,12.4
florida,36,46,10,31.8,32.4,13.7
south-carolina,38,42,4,31.3,26.4,8.7
kentucky,78,75,-3,16.0,14.0,5.3
vanderbilt,96,97,1,8.7,6.1,5.2
louisiana-state,13,6,-7,43.4,36.2,11.7
mississippi,34,45,11,33.2,29.4,5.9
auburn,22,29,7,38.5,38.4,11.6
arkansas,8,2,-6,47.8,45.8,16.1
alabama,42,54,12,27.8,35.4,14.2
mississippi-state,90,98,8,11.1,2.0,2.6
florida-state,9,4,-5,47.6,42.1,15.0
maryland,30,28,-2,35.5,30.0,11.4
clemson,41,52,11,28.3,21.3,8.0
north-carolina-state,45,49,4,27.1,23.8,9.4
virginia,39,26,-13,30.8,25.5,8.6
georgia-tech,40,51,11,28.5,26.4,9.7
wake-forest,50,36,-14,25.1,24.4,11.0
duke,93,93,0,10.2,-0.4,4.4
north-carolina,101,107,6,7.5,-0.7,3.7
michigan,18,20,2,41.4,39.1,16.2
ohio-state,20,8,-12,41.0,32.8,13.6
purdue,7,10,3,49.0,44.2,13.5
iowa,10,14,4,46.0,39.9,14.0
minnesota,4,3,-1,52.7,46.6,14.2
michigan-state,26,34,8,36.7,24.7,6.6
wisconsin,17,23,6,41.5,31.2,10.9
northwestern,71,76,5,17.7,13.1,9.4
penn-state,75,68,-7,17.1,21.3,12.8
indiana,102,103,1,7.4,1.3,4.2
illinois,98,96,-2,8.5,5.3,6.7
kansas-state,29,18,-11,35.5,39.3,18.1
nebraska,11,5,-6,45.2,38.7,13.2
missouri,33,38,5,34.6,23.6,9.5
kansas,53,44,-9,24.4,14.8,12.7
colorado,74,80,6,17.2,8.5,10.2
iowa-state,86,77,-9,13.6,8.0,6.7
oklahoma,1,1,0,63.7,53.8,15.8
texas,27,13,-14,36.6,35.2,15.4
oklahoma-state,16,21,5,42.0,34.1,9.4
texas-tech,28,37,9,36.0,25.6,8.7
texas-am,49,70,21,25.2,24.6,7.7
baylor,108,91,-17,4.7,-16.4,6.9
southern-california,6,12,6,49.3,44.5,17.0
washington-state,14,15,1,43.1,35.8,11.4
oregon,52,40,-12,24.6,19.3,9.0
california,59,61,2,22.5,23.6,9.2
oregon-state,21,19,-2,40.4,31.9,9.8
washington,69,55,-14,18.8,11.7,6.9
ucla,51,48,-3,24.7,15.4,8.2
arizona-state,61,78,17,21.4,17.0,6.0
stanford,64,50,-14,20.7,15.5,6.6
arizona,104,106,2,6.4,-2.3,7.1
miami-fl,3,7,4,53.3,40.8,14.4
west-virginia,62,71,9,20.9,26.4,10.7
pittsburgh,47,32,-15,26.7,22.3,10.5
virginia-tech,2,9,7,56.4,44.6,12.4
boston-college,32,39,7,34.8,32.1,10.5
syracuse,56,35,-21,23.4,16.3,8.2
rutgers,85,84,-1,13.6,1.4,6.3
temple,99,90,-9,8.3,1.7,6.6
utah,25,31,6,36.9,26.9,7.8
new-mexico,48,47,-1,25.8,25.7,11.5
colorado-state,43,59,16,27.7,25.0,8.9
air-force,12,16,4,44.3,35.1,12.0
san-diego-state,80,67,-13,15.8,8.8,7.6
brigham-young,72,58,-14,17.6,12.8,9.7
nevada-las-vegas,46,41,-5,26.9,19.0,7.2
wyoming,91,102,11,11.0,1.6,6.0
connecticut,60,60,0,22.4,15.2,5.0
navy,44,56,12,27.3,19.7,5.2
troy,66,65,-1,19.7,13.6,5.6
notre-dame,55,73,18,24.2,28.6,11.2
southern-mississippi,76,66,-10,16.3,6.8,4.3
texas-christian,24,27,3,37.6,21.1,7.8
louisville,37,33,-4,31.7,19.4,8.6
memphis,79,72,-7,15.9,5.9,4.2
south-florida,67,57,-10,19.6,9.5,9.1
houston,63,64,1,20.7,3.8,4.0
alabama-birmingham,83,89,6,13.8,1.8,4.7
tulane,100,99,-1,7.6,-10.6,5.7
cincinnati,57,43,-14,23.2,20.6,10.1
east-carolina,112,111,-1,2.1,-15.3,6.9
army,117,118,1,0.4,-23.9,9.7
boise-state,23,25,2,38.1,28.7,12.8
fresno-state,82,74,-8,14.6,6.2,5.2
tulsa,68,63,-5,19.1,12.3,14.3
hawaii,77,86,9,16.1,6.4,2.4
rice,103,105,2,6.5,-6.2,4.7
nevada,73,81,8,17.5,3.3,3.5
louisiana-tech,87,85,-2,13.4,1.0,5.0
san-jose-state,106,110,4,5.6,-11.9,4.7
texas-el-paso,109,108,-1,4.5,-13.6,13.7
southern-methodist,113,112,-1,1.7,-17.3,5.8
miami-oh,19,22,3,41.3,33.2,11.7
marshall,65,69,4,19.8,13.7,6.1
akron,70,82,12,17.8,6.8,5.6
kent-state,97,94,-3,8.6,-6.9,3.5
central-florida,107,101,-6,5.3,-12.5,8.2
ohio,84,95,11,13.8,8.7,2.7
buffalo,118,117,-1,0.0,-25.8,9.3
bowling-green-state,15,17,2,42.9,35.5,13.5
northern-illinois,31,30,-1,35.0,17.9,7.6
toledo,54,53,-1,24.4,14.8,7.5
western-michigan,81,79,-2,14.8,3.8,3.7
ball-state,88,87,-1,12.2,-1.5,2.2
eastern-michigan,116,116,0,0.7,-23.2,9.6
central-michigan,95,92,-3,8.9,-3.5,3.0
north-texas,58,62,4,22.7,19.6,7.0
louisiana-lafayette,114,113,-1,1.4,-18.0,4.9
arkansas-state,89,83,-6,11.3,-0.9,10.3
middle-tennessee-state,94,104,10,9.3,5.1,3.9
utah-state,105,100,-5,6.1,-5.4,4.7
idaho,110,109,-1,3.5,-12.9,4.4
new-mexico-state,92,88,-4,10.6,9.5,5.9
louisiana-monroe,111,114,3,3.1,-14.4,7.0
fcs,115,115,0,1.0,-19.1,7.9
