Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
georgia,15,17,2,46.3,43.3,15.5
tennessee,11,8,-3,50.3,36.3,14.0
florida,34,33,-1,35.3,32.8,15.7
south-carolina,44,37,-7,31.9,26.8,7.5
kentucky,76,77,1,19.9,14.0,5.6
vanderbilt,90,87,-3,12.7,7.3,5.9
louisiana-state,10,14,4,52.0,36.2,12.4
mississippi,60,52,-8,24.1,17.6,5.7
auburn,47,58,11,30.5,30.4,12.8
arkansas,1,2,1,61.0,50.7,16.5
alabama,49,39,-10,29.2,35.0,16.4
mississippi-state,105,98,-7,7.2,-2.0,2.0
florida-state,2,3,1,60.2,46.7,16.7
maryland,33,36,3,35.3,32.9,12.8
clemson,46,41,-5,30.7,18.4,7.4
north-carolina-state,42,43,1,33.0,28.7,10.6
virginia,35,45,10,34.5,24.5,8.7
georgia-tech,65,79,14,22.6,20.3,11.0
wake-forest,40,26,-14,33.2,29.0,12.7
duke,91,90,-1,12.3,-2.9,4.1
north-carolina,100,101,1,9.1,5.6,2.4
michigan,13,13,0,47.2,40.1,18.6
ohio-state,5,9,4,54.9,39.9,15.4
purdue,19,21,2,44.9,41.2,14.0
iowa,17,6,-11,45.9,38.2,16.2
minnesota,4,7,3,56.4,41.9,14.2
michigan-state,41,50,9,33.2,19.0,3.6
wisconsin,25,38,13,38.9,27.7,12.3
northwestern,68,64,-4,21.7,18.1,8.8
penn-state,58,56,-2,24.5,24.4,14.7
indiana,97,99,2,10.5,0.8,3.7
illinois,89,83,-6,13.3,9.2,6.9
kansas-state,12,16,4,47.6,40.7,20.8
nebraska,7,10,3,54.0,41.3,14.0
missouri,39,19,-20,33.6,19.7,10.8
kansas,45,60,15,30.8,15.5,10.6
colorado,62,65,3,23.6,16.4,10.9
iowa-state,66,57,-9,22.2,13.8,7.6
oklahoma,3,1,-2,57.3,45.7,17.7
texas,14,20,6,46.9,44.4,17.5
oklahoma-state,29,31,2,37.2,28.8,8.7
texas-tech,48,51,3,29.7,16.8,10.0
texas-am,57,48,-9,24.6,18.4,8.8
baylor,106,108,2,6.9,-16.9,7.4
southern-california,18,5,-13,45.0,41.4,19.6
washington-state,16,25,9,45.9,38.2,12.1
oregon,31,12,-19,36.4,23.9,10.2
california,51,67,16,27.6,24.5,10.6
oregon-state,23,28,5,40.4,29.9,10.5
washington,37,46,9,33.8,23.4,7.4
ucla,61,68,7,23.8,16.9,9.4
arizona-state,75,59,-16,20.2,9.8,6.8
stanford,50,32,-18,28.4,18.9,7.0
arizona,104,105,1,7.3,-8.9,7.9
miami-fl,6,4,-2,54.9,42.4,16.5
west-virginia,72,73,1,20.7,24.6,12.4
pittsburgh,30,35,5,37.1,28.6,12.0
virginia-tech,9,15,6,52.5,39.3,13.8
boston-college,38,42,4,33.7,30.0,12.0
syracuse,32,54,22,36.3,27.5,4.9
rutgers,86,96,10,15.8,-5.4,5.8
temple,98,97,-1,9.3,6.7,7.6
utah,36,44,8,34.4,24.4,7.8
new-mexico,55,70,15,25.1,25.7,13.3
colorado-state,69,61,-8,21.3,17.1,10.1
air-force,8,11,3,53.1,37.6,13.4
san-diego-state,54,55,1,25.3,14.8,6.1
brigham-young,74,62,-12,20.5,15.4,10.8
nevada-las-vegas,43,40,-3,32.1,20.6,7.1
wyoming,101,102,1,9.1,-3.5,5.9
connecticut,56,47,-9,24.6,13.6,5.7
navy,70,49,-21,20.9,11.1,5.6
troy,59,76,17,24.4,13.2,5.6
notre-dame,78,71,-7,19.4,21.0,12.8
southern-mississippi,81,82,1,17.8,5.0,4.2
texas-christian,27,24,-3,37.9,19.8,8.9
louisville,21,34,13,42.1,25.4,9.3
memphis,53,75,22,25.4,9.9,3.9
south-florida,67,81,14,21.7,7.3,10.3
houston,71,66,-5,20.8,2.6,4.5
alabama-birmingham,103,106,3,7.9,-9.6,4.8
tulane,94,88,-6,11.3,-10.4,5.7
cincinnati,28,22,-6,37.7,29.6,11.3
east-carolina,109,109,0,4.8,-11.3,7.9
army,118,117,-1,0.0,-30.7,10.8
boise-state,26,29,3,38.7,31.2,14.8
fresno-state,63,63,0,23.5,11.6,5.6
tulsa,77,72,-5,19.7,8.8,13.2
hawaii,82,86,4,17.4,4.1,2.7
rice,108,107,-1,5.9,-6.9,5.2
nevada,80,69,-11,18.3,-1.4,4.0
louisiana-tech,84,84,0,16.7,2.8,5.4
san-jose-state,107,103,-4,6.3,-13.8,3.4
texas-el-paso,110,118,8,4.5,-17.2,14.5
southern-methodist,112,112,0,3.7,-15.9,6.5
miami-oh,24,27,3,39.9,33.2,11.0
marshall,73,53,-20,20.6,15.6,6.7
akron,79,85,6,18.9,3.3,5.3
kent-state,87,93,6,15.7,-2.3,3.9
central-florida,99,95,-4,9.2,-6.1,7.2
ohio,95,91,-4,10.9,-1.8,2.5
buffalo,117,116,-1,0.6,-28.2,10.2
bowling-green-state,20,18,-2,44.5,40.5,14.5
northern-illinois,22,23,1,40.6,23.4,8.5
toledo,52,30,-22,27.5,18.8,8.6
western-michigan,88,94,6,14.6,-1.4,4.1
ball-state,93,89,-4,11.7,-4.4,2.5
eastern-michigan,115,115,0,2.1,-24.5,11.1
central-michigan,92,92,0,11.8,-7.1,2.7
north-texas,64,78,14,23.1,21.2,7.4
louisiana-lafayette,111,111,0,4.0,-12.5,5.2
arkansas-state,85,74,-11,16.1,5.5,11.6
middle-tennessee-state,102,100,-2,9.0,5.3,4.0
utah-state,96,104,8,10.7,-2.0,4.8
idaho,113,110,-3,3.6,-14.3,4.8
new-mexico-state,83,80,-3,16.8,14.1,6.3
louisiana-monroe,114,113,-1,2.1,-21.3,7.8
fcs,116,114,-2,1.8,-19.7,9.1
