Division,Score
Southeastern Conference - West,33.8
Big 12 Conference - South,33.3
Big Ten Conference,30.6
Southeastern Conference - East,28.2
Big 12 Conference - North,26.3
Big East Conference,26.0
Pacific-10 Conference,25.6
Atlantic Coast Conference,25.5
Mountain West Conference,24.0
Independent,22.7
Conference USA,17.1
Mid-American Conference - East,15.5
Mid-American Conference - West,15.4
Western Athletic Conference,14.4
Sun Belt Conference,9.4
FCS,0.3
