Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,29,13,-16,34.9,35.3,11.5
tennessee,37,40,3,31.6,34.2,9.5
georgia,62,64,2,22.7,25.1,9.0
kentucky,64,54,-10,22.0,23.6,10.7
south-carolina,75,86,11,17.3,15.0,5.6
vanderbilt,71,67,-4,19.1,24.3,7.8
missouri,98,91,-7,11.4,20.0,8.7
alabama,1,1,0,80.3,77.8,19.7
louisiana-state,16,12,-4,40.4,52.1,15.1
auburn,8,8,0,54.4,61.4,17.8
texas-am,11,9,-2,44.6,47.3,15.1
arkansas,47,59,12,28.0,28.4,7.2
mississippi-state,61,73,12,22.9,32.5,8.2
mississippi,63,69,6,22.0,30.5,10.4
washington,6,6,0,60.1,53.9,13.9
washington-state,22,33,11,37.6,37.2,15.5
stanford,35,38,3,33.7,37.6,11.1
california,83,79,-4,14.9,15.2,6.7
oregon-state,99,94,-5,11.2,19.1,9.3
oregon,80,77,-3,15.7,23.7,7.4
colorado,9,10,1,48.7,53.3,16.9
southern-california,21,27,6,38.5,45.4,12.1
utah,26,26,0,35.9,34.8,10.3
arizona-state,60,60,0,23.2,25.9,7.6
ucla,78,78,0,16.8,26.5,7.5
arizona,107,100,-7,9.4,13.5,6.2
clemson,5,4,-1,63.7,58.2,14.9
louisville,4,5,1,64.6,66.9,19.3
florida-state,25,29,4,36.2,41.7,11.5
north-carolina-state,59,55,-4,23.4,33.7,9.2
wake-forest,49,48,-1,27.7,28.0,10.4
boston-college,73,65,-8,17.9,21.6,8.4
syracuse,87,82,-5,14.2,13.7,7.5
virginia-tech,15,16,1,41.3,42.5,14.1
miami-fl,42,51,9,30.2,39.0,12.9
north-carolina,39,43,4,31.1,27.7,8.7
pittsburgh,50,36,-14,27.7,34.3,10.8
georgia-tech,51,37,-14,27.4,33.8,9.5
duke,74,72,-2,17.4,28.2,8.9
virginia,108,107,-1,8.9,11.7,11.9
penn-state,13,23,10,41.6,43.0,13.1
ohio-state,3,3,0,67.7,70.9,19.1
michigan,2,2,0,78.6,75.8,21.0
indiana,56,61,5,23.6,26.7,7.2
maryland,57,50,-7,23.6,26.7,8.3
michigan-state,93,90,-3,12.4,23.1,8.2
rutgers,109,110,1,7.8,8.3,5.7
wisconsin,10,11,1,47.4,51.4,13.6
nebraska,28,15,-13,35.7,34.5,9.6
iowa,69,58,-11,20.1,20.1,9.8
minnesota,34,32,-2,33.8,31.6,10.0
northwestern,67,56,-11,21.8,30.2,10.6
illinois,90,103,13,12.6,15.6,8.2
purdue,119,119,0,3.8,-7.3,6.9
oklahoma,14,19,5,41.4,42.7,11.3
oklahoma-state,45,44,-1,28.6,24.2,6.9
west-virginia,20,22,2,38.5,34.3,10.4
kansas-state,52,42,-10,27.3,33.5,11.0
texas-christian,55,75,20,24.3,28.1,6.8
baylor,40,14,-26,30.9,29.2,11.2
texas,54,63,9,24.8,29.0,7.6
texas-tech,85,83,-2,14.5,14.3,5.4
iowa-state,117,116,-1,5.1,5.0,11.2
kansas,124,121,-3,2.2,-7.5,8.8
temple,33,35,2,34.1,35.9,12.0
south-florida,27,25,-2,35.9,34.7,9.0
central-florida,48,53,5,27.8,34.5,18.0
cincinnati,101,95,-6,11.0,6.6,5.0
connecticut,106,102,-4,9.5,9.6,6.7
east-carolina,94,87,-7,12.3,14.8,6.4
navy,23,28,5,37.0,38.4,10.8
tulsa,24,34,10,36.7,35.9,10.2
houston,17,18,1,40.2,40.9,11.8
memphis,53,62,9,26.9,26.6,9.0
southern-methodist,86,74,-12,14.5,14.3,11.7
tulane,81,81,0,15.5,23.1,12.0
massachusetts,114,113,-1,5.4,1.9,6.7
brigham-young,44,52,8,28.7,36.2,9.9
army,41,24,-17,30.8,40.0,13.9
notre-dame,79,80,1,15.9,24.3,9.4
boise-state,18,20,2,39.7,34.5,10.2
new-mexico,46,49,3,28.1,28.5,10.2
wyoming,36,41,5,32.7,30.1,12.6
air-force,32,39,7,34.1,38.3,9.8
colorado-state,68,71,3,21.6,23.0,10.3
utah-state,97,92,-5,11.9,13.9,6.7
san-diego-state,12,17,5,44.4,40.6,9.4
hawaii,110,106,-4,7.7,0.9,11.2
nevada,123,123,0,2.6,-10.4,8.8
nevada-las-vegas,95,98,3,12.1,14.3,6.3
san-jose-state,115,117,2,5.2,-2.5,7.8
fresno-state,125,124,-1,1.9,-8.1,7.0
ohio,65,66,1,21.9,16.9,6.4
miami-oh,100,109,9,11.0,8.5,9.7
akron,104,93,-11,9.9,2.6,5.1
bowling-green-state,127,127,0,1.5,-10.6,11.4
kent-state,96,96,0,12.0,14.2,10.3
buffalo,126,125,-1,1.7,-11.7,8.8
western-michigan,7,7,0,54.4,47.1,14.5
toledo,38,45,7,31.2,28.0,8.1
northern-illinois,88,101,13,13.4,17.7,9.1
eastern-michigan,77,84,7,16.9,14.3,12.1
central-michigan,82,76,-6,15.1,13.0,7.4
ball-state,84,85,1,14.7,14.6,8.8
appalachian-state,30,30,0,34.9,33.3,8.6
georgia-southern,72,70,-2,18.1,22.0,10.7
arkansas-state,92,104,12,12.4,7.8,9.9
troy,19,21,2,39.6,35.7,13.5
idaho,91,105,14,12.6,6.2,11.3
louisiana-lafayette,105,97,-8,9.6,5.8,9.0
louisiana-monroe,121,122,1,3.4,-8.4,6.8
south-alabama,103,99,-4,10.1,4.8,7.5
georgia-state,111,111,0,6.3,3.3,11.5
new-mexico-state,120,118,-2,3.7,-6.1,10.7
texas-state,129,129,0,0.0,-17.1,7.3
western-kentucky,31,31,0,34.9,37.2,10.5
old-dominion,58,68,10,23.6,21.2,11.4
middle-tennessee-state,66,46,-20,21.8,18.4,9.3
florida-international,112,114,2,5.7,-1.1,9.3
charlotte,89,108,19,13.0,11.1,12.6
florida-atlantic,118,126,8,3.9,-4.5,7.4
marshall,116,112,-4,5.2,-0.2,7.8
louisiana-tech,43,47,4,29.4,28.6,8.1
