Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,42,42,0,27.2,20.4,0.0
tennessee,11,11,0,33.3,32.5,0.0
georgia,32,32,0,29.1,24.2,0.0
kentucky,91,91,0,17.6,1.2,0.0
south-carolina,88,88,0,17.9,1.6,0.0
vanderbilt,69,69,0,21.1,8.0,0.0
missouri,73,73,0,20.6,7.1,0.0
alabama,1,1,0,41.5,49.0,0.0
louisiana-state,7,7,0,35.0,35.8,0.0
auburn,43,43,0,27.0,19.8,0.0
texas-am,51,51,0,25.4,16.8,0.0
arkansas,15,15,0,32.2,30.3,0.0
mississippi-state,36,36,0,28.7,23.2,0.0
mississippi,8,8,0,34.8,35.4,0.0
washington,19,19,0,31.4,28.7,0.0
washington-state,85,85,0,18.4,2.7,0.0
stanford,10,10,0,34.2,34.3,0.0
california,46,48,2,26.5,10.1,0.0
oregon-state,99,99,0,13.1,-7.9,0.0
oregon,25,25,0,30.1,26.0,0.0
colorado,93,93,0,17.5,0.9,0.0
southern-california,24,24,0,30.1,26.1,0.0
utah,20,20,0,31.4,28.7,0.0
arizona-state,45,45,0,26.6,19.1,0.0
ucla,50,50,0,26.0,17.9,0.0
arizona,60,60,0,23.0,11.9,0.0
clemson,2,2,0,39.1,44.2,0.0
louisville,31,31,0,29.2,24.3,0.0
florida-state,14,14,0,32.3,30.5,0.0
north-carolina-state,40,40,0,27.8,21.6,0.0
wake-forest,77,77,0,20.0,6.0,0.0
boston-college,35,35,0,29.0,23.8,0.0
syracuse,59,59,0,23.1,12.1,0.0
virginia-tech,55,55,0,24.5,14.9,0.0
miami-fl,75,75,0,20.2,6.3,0.0
north-carolina,22,22,0,30.6,27.1,0.0
pittsburgh,41,41,0,27.7,21.2,0.0
georgia-tech,23,23,0,30.1,26.2,0.0
duke,48,47,-1,26.2,18.3,0.0
virginia,67,67,0,21.6,9.2,0.0
penn-state,53,53,0,25.0,15.9,0.0
ohio-state,3,3,0,38.6,43.2,0.0
michigan,12,12,0,33.3,32.5,0.0
indiana,62,62,0,22.4,10.8,0.0
maryland,61,61,0,22.9,11.6,0.0
michigan-state,16,16,0,32.2,30.2,0.0
rutgers,89,89,0,17.8,1.6,0.0
wisconsin,26,26,0,30.0,26.0,0.0
nebraska,39,39,0,28.0,21.8,0.0
iowa,34,34,0,29.1,24.2,0.0
minnesota,66,66,0,21.6,9.2,0.0
northwestern,47,46,-1,26.3,18.5,0.0
illinois,72,72,0,20.7,7.4,0.0
purdue,98,98,0,14.1,-6.0,0.0
oklahoma,4,4,0,36.8,39.4,0.0
oklahoma-state,58,58,0,23.1,12.1,0.0
west-virginia,28,28,0,29.7,25.3,0.0
kansas-state,76,76,0,20.2,6.3,0.0
texas-christian,30,30,0,29.3,24.6,0.0
baylor,6,6,0,35.9,37.7,0.0
texas,65,65,0,21.8,9.5,0.0
texas-tech,79,79,0,19.3,4.5,0.0
iowa-state,81,81,0,18.9,3.8,0.0
kansas,127,127,0,1.6,-31.0,0.0
temple,54,54,0,24.8,15.5,0.0
south-florida,27,27,0,29.8,25.6,0.0
central-florida,126,126,0,2.2,-29.7,0.0
cincinnati,74,74,0,20.3,6.5,0.0
connecticut,94,94,0,17.0,-0.0,0.0
east-carolina,83,83,0,18.5,2.9,0.0
navy,5,5,0,36.1,38.2,0.0
tulsa,96,96,0,15.4,-3.3,0.0
houston,13,13,0,33.2,32.3,0.0
memphis,38,38,0,28.4,22.7,0.0
southern-methodist,112,112,0,8.9,-16.4,0.0
tulane,109,109,0,9.2,-15.7,0.0
massachusetts,107,107,0,9.9,-14.3,0.0
brigham-young,49,49,0,26.2,18.2,0.0
army,86,86,0,18.1,2.1,0.0
notre-dame,9,9,0,34.2,34.3,0.0
boise-state,17,17,0,31.8,29.4,0.0
new-mexico,70,70,0,20.9,7.7,0.0
wyoming,103,103,0,10.2,-13.6,0.0
air-force,18,18,0,31.5,29.0,0.0
colorado-state,82,82,0,18.8,3.5,0.0
utah-state,57,57,0,23.1,12.1,0.0
san-diego-state,29,29,0,29.6,25.0,0.0
hawaii,114,118,4,8.4,-13.0,0.0
nevada,95,95,0,16.9,-0.4,0.0
nevada-las-vegas,97,97,0,15.0,-4.1,0.0
san-jose-state,87,87,0,17.9,1.8,0.0
fresno-state,110,110,0,9.0,-16.0,0.0
ohio,92,92,0,17.5,0.9,0.0
miami-oh,116,115,-1,7.5,-19.2,0.0
akron,78,78,0,20.0,5.8,0.0
bowling-green-state,44,44,0,26.6,19.2,0.0
kent-state,105,105,0,10.1,-13.9,0.0
buffalo,101,101,0,12.9,-8.3,0.0
western-michigan,56,56,0,24.2,14.3,0.0
toledo,33,33,0,29.1,24.2,0.0
northern-illinois,68,68,0,21.1,8.1,0.0
eastern-michigan,124,124,0,2.3,-29.5,0.0
central-michigan,90,90,0,17.8,1.4,0.0
