Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,32,24,-8,37.5,32.1,11.2
tennessee,44,38,-6,33.3,29.1,8.7
georgia,54,50,-4,27.5,24.8,8.9
kentucky,55,60,5,27.2,24.1,12.6
south-carolina,80,77,-3,16.8,9.5,6.7
vanderbilt,60,67,7,24.2,24.3,8.9
missouri,86,92,6,16.0,18.4,8.0
alabama,1,1,0,82.6,70.3,19.4
louisiana-state,17,23,6,45.0,50.8,15.8
auburn,12,10,-2,49.5,55.1,18.7
texas-am,30,22,-8,38.6,37.5,14.1
arkansas,56,52,-4,26.6,23.1,6.9
mississippi-state,65,74,9,23.2,28.9,8.8
mississippi,73,63,-10,20.0,21.5,9.9
washington,5,6,1,61.3,51.2,14.7
washington-state,37,27,-10,36.0,33.5,17.9
stanford,19,21,2,43.3,38.9,10.7
california,88,95,7,15.7,11.8,6.6
oregon-state,83,93,10,16.3,19.2,10.8
oregon,85,80,-5,16.0,18.6,7.0
colorado,9,9,0,53.6,47.3,18.1
southern-california,14,14,0,48.8,46.8,14.2
utah,36,34,-2,36.7,34.6,11.5
arizona-state,81,70,-11,16.8,14.2,7.1
ucla,84,75,-9,16.1,18.7,7.2
arizona,96,107,11,12.4,15.4,5.9
clemson,4,5,1,62.6,52.8,14.4
louisville,8,4,-4,55.3,56.2,19.0
florida-state,15,18,3,46.6,43.6,11.8
north-carolina-state,53,56,3,27.6,31.0,9.4
wake-forest,66,58,-8,22.6,21.1,10.3
boston-college,68,72,4,21.2,18.2,7.7
syracuse,98,98,0,11.7,7.0,7.4
virginia-tech,23,30,7,41.8,36.6,14.2
miami-fl,28,33,5,39.9,39.7,12.3
north-carolina,51,47,-4,29.1,22.3,9.0
pittsburgh,29,32,3,39.1,38.4,12.1
georgia-tech,39,42,3,35.3,32.4,9.4
duke,79,76,-3,16.9,21.0,9.3
virginia,115,110,-5,7.5,5.7,12.2
penn-state,11,12,1,51.1,44.0,16.6
ohio-state,2,2,0,76.0,69.3,18.0
michigan,3,3,0,66.1,63.9,21.1
indiana,62,64,2,23.8,23.3,8.4
maryland,67,71,4,21.6,19.0,7.7
michigan-state,89,83,-6,15.7,26.0,8.5
rutgers,120,119,-1,5.7,-1.2,5.4
wisconsin,7,8,1,55.6,50.0,14.3
nebraska,33,19,-14,37.2,30.0,9.3
iowa,43,49,6,33.9,30.1,10.4
minnesota,42,37,-5,34.5,31.0,11.4
northwestern,57,59,2,26.5,28.9,12.2
illinois,106,103,-3,9.2,5.4,7.6
purdue,122,123,1,5.7,-6.1,6.3
oklahoma,13,11,-2,49.4,43.2,10.8
oklahoma-state,35,36,1,36.8,26.0,7.5
west-virginia,25,31,6,41.2,32.0,10.6
kansas-state,40,43,3,34.8,33.9,11.4
texas-christian,58,65,7,26.1,24.7,8.3
baylor,59,53,-6,25.1,22.9,10.0
texas,69,61,-8,20.9,23.5,8.9
texas-tech,93,97,4,14.0,7.8,5.4
iowa-state,102,101,-1,10.4,9.2,12.6
kansas,125,125,0,4.5,-6.3,8.4
temple,24,28,4,41.5,36.2,14.5
south-florida,16,20,4,45.4,36.4,9.6
central-florida,61,55,-6,23.9,23.6,18.5
cincinnati,101,102,1,10.7,4.3,4.8
connecticut,110,108,-2,8.3,2.4,6.6
east-carolina,107,105,-2,8.8,4.1,6.1
navy,10,15,5,51.7,46.4,10.9
tulsa,26,26,0,40.4,34.6,13.2
houston,18,13,-5,43.5,39.1,10.6
memphis,47,48,1,32.5,27.9,9.2
southern-methodist,91,79,-12,15.1,10.3,12.7
tulane,78,88,10,17.0,21.2,12.1
massachusetts,124,122,-2,5.0,-4.2,7.2
brigham-young,34,41,7,37.0,35.0,10.7
army,45,46,1,33.1,37.9,13.3
notre-dame,72,68,-4,20.1,29.5,9.6
boise-state,22,17,-5,42.3,32.2,9.7
new-mexico,46,51,5,33.1,28.8,11.3
wyoming,50,44,-6,29.1,22.3,14.8
air-force,20,25,5,43.3,38.8,9.8
colorado-state,52,57,5,28.7,26.9,12.3
utah-state,99,100,1,11.4,12.2,6.0
san-diego-state,27,16,-11,40.1,34.2,12.1
hawaii,103,109,6,9.9,-3.0,11.2
nevada,114,124,10,7.5,-7.0,8.0
nevada-las-vegas,97,87,-10,12.3,8.6,6.7
san-jose-state,111,116,5,8.1,-2.5,7.7
fresno-state,126,126,0,2.8,-9.2,6.8
ohio,63,62,-1,23.7,13.8,7.5
miami-oh,92,89,-3,15.0,5.9,12.2
akron,104,104,0,9.8,-1.7,4.7
bowling-green-state,109,114,5,8.6,-1.2,10.2
kent-state,108,106,-2,8.8,4.0,11.4
buffalo,127,127,0,2.5,-14.0,8.3
western-michigan,6,7,1,56.9,40.9,14.4
toledo,41,35,-6,34.7,26.3,7.6
northern-illinois,77,84,7,18.2,17.4,10.8
eastern-michigan,70,73,3,20.4,12.1,12.3
central-michigan,82,78,-4,16.5,8.7,6.6
ball-state,94,94,0,13.2,11.0,9.3
appalachian-state,31,39,8,38.1,31.2,8.8
georgia-southern,87,86,-1,16.0,15.7,10.0
arkansas-state,74,69,-5,19.3,12.0,10.3
troy,38,40,2,35.9,24.9,13.2
idaho,76,82,6,18.2,6.2,13.5
louisiana-lafayette,90,91,1,15.3,8.6,10.0
louisiana-monroe,116,115,-1,7.2,-6.1,6.7
south-alabama,95,90,-5,13.1,3.8,7.7
georgia-state,117,117,0,7.0,-3.1,11.3
new-mexico-state,121,118,-3,5.7,-7.0,11.2
texas-state,129,129,0,0.0,-24.2,6.8
western-kentucky,21,29,8,42.3,37.4,12.2
old-dominion,49,54,5,29.8,19.2,13.1
middle-tennessee-state,64,66,2,23.6,13.5,8.5
florida-international,113,111,-2,7.7,-3.6,10.3
charlotte,100,99,-1,10.7,4.3,14.4
florida-atlantic,123,120,-3,5.2,-7.4,7.9
marshall,119,112,-7,6.1,-4.5,7.1
louisiana-tech,48,45,-3,30.2,24.2,10.1
texas-san-antonio,75,85,10,18.3,12.3,13.3
southern-mississippi,71,81,10,20.4,16.6,8.0
north-texas,105,96,-9,9.8,-1.8,16.5
texas-el-paso,112,121,9,7.8,-3.4,10.0
rice,118,113,-5,6.8,-2.3,7.6
