Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,41,40,-1,33.8,20.7,10.6
tennessee,44,44,0,33.0,19.5,8.5
georgia,52,52,0,27.3,15.2,8.5
kentucky,53,53,0,26.9,14.5,12.6
south-carolina,83,83,0,16.5,-0.4,6.5
vanderbilt,58,58,0,23.9,14.5,8.8
missouri,88,88,0,15.7,8.5,7.7
alabama,1,1,0,84.1,62.0,18.3
louisiana-state,16,17,1,44.6,41.0,15.2
auburn,11,11,0,49.2,45.3,17.9
texas-am,30,30,0,38.3,28.0,13.3
arkansas,55,55,0,26.0,12.9,6.8
mississippi-state,62,62,0,23.0,19.2,8.5
mississippi,73,72,-1,19.8,12.0,9.6
washington,4,4,0,64.3,44.8,14.3
washington-state,37,36,-1,35.8,23.9,17.3
stanford,18,19,1,43.1,29.4,10.2
california,89,89,0,15.6,2.3,6.4
oregon-state,85,85,0,16.1,9.5,10.7
oregon,86,86,0,15.9,9.0,6.8
colorado,13,13,0,47.9,34.6,17.3
southern-california,12,12,0,48.5,37.2,14.0
utah,35,35,0,36.4,24.9,11.3
arizona-state,82,82,0,16.5,4.5,7.5
ucla,87,87,0,15.8,8.8,7.3
arizona,96,96,0,12.2,5.8,5.8
clemson,5,5,0,62.8,43.0,13.6
louisville,7,7,0,55.0,46.6,17.8
florida-state,14,14,0,46.2,33.9,11.4
north-carolina-state,51,51,0,27.4,21.4,8.9
wake-forest,66,66,0,22.5,11.8,9.8
boston-college,68,68,0,20.9,8.5,7.4
syracuse,98,98,0,11.5,-2.7,7.1
virginia-tech,28,28,0,39.2,27.3,13.5
miami-fl,26,27,1,39.8,30.3,11.6
north-carolina,49,49,0,29.4,13.6,8.5
pittsburgh,29,29,0,38.9,28.9,11.9
georgia-tech,38,37,-1,35.2,23.0,8.9
duke,80,80,0,16.9,11.8,8.8
virginia,113,113,0,7.4,-3.7,11.6
penn-state,9,9,0,51.8,34.4,16.9
ohio-state,2,2,0,75.5,59.6,17.0
michigan,3,3,0,65.5,54.0,20.0
indiana,60,60,0,23.5,13.6,8.0
maryland,67,67,0,21.3,9.2,7.6
michigan-state,90,90,0,15.5,16.3,8.3
rutgers,120,120,0,5.6,-10.7,6.0
wisconsin,8,8,0,52.0,40.3,13.8
nebraska,33,33,0,36.7,20.0,8.9
iowa,43,42,-1,33.6,20.4,10.6
minnesota,40,39,-1,34.1,21.3,11.3
northwestern,54,54,0,26.2,19.1,11.9
illinois,106,106,0,9.1,-4.3,7.8
purdue,122,122,0,5.5,-15.8,6.1
oklahoma,10,10,0,50.3,33.7,10.3
oklahoma-state,42,41,-1,33.7,15.7,7.3
west-virginia,23,23,0,41.6,22.1,10.2
kansas-state,32,32,0,37.6,26.8,11.0
