Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,40,41,1,33.7,20.5,10.4
tennessee,43,44,1,32.9,19.4,8.4
georgia,51,52,1,27.2,15.1,8.2
kentucky,53,53,0,26.8,14.3,12.3
south-carolina,83,83,0,16.4,-0.6,6.4
vanderbilt,58,58,0,23.8,14.3,8.6
missouri,88,88,0,15.6,8.2,7.7
alabama,1,1,0,84.0,61.8,17.8
louisiana-state,15,16,1,44.5,40.9,14.8
auburn,11,11,0,49.2,45.4,17.4
texas-am,30,30,0,38.3,28.0,13.0
arkansas,56,55,-1,25.9,12.7,6.8
mississippi-state,61,62,1,22.9,19.1,8.2
mississippi,72,73,1,19.8,11.9,9.6
washington,4,4,0,64.2,44.7,14.0
washington-state,37,37,0,35.7,23.8,16.9
stanford,18,18,0,43.0,29.3,9.9
california,87,89,2,15.6,2.4,6.3
oregon-state,84,85,1,16.0,9.4,10.4
oregon,85,86,1,15.8,8.8,6.9
colorado,13,13,0,47.8,34.4,16.8
southern-california,12,12,0,48.4,37.1,13.7
utah,35,35,0,36.3,24.8,10.9
arizona-state,80,82,2,16.5,4.5,7.9
ucla,86,87,1,15.7,8.7,7.6
arizona,96,96,0,12.2,5.6,5.7
clemson,5,5,0,62.5,42.6,13.2
louisville,7,7,0,54.5,46.0,17.3
florida-state,14,14,0,45.9,33.5,11.1
north-carolina-state,52,51,-1,27.2,21.0,8.7
wake-forest,64,66,2,22.3,11.3,9.6
boston-college,70,68,-2,20.7,8.1,7.4
syracuse,98,98,0,11.3,-3.2,7.2
virginia-tech,28,28,0,39.0,26.9,13.1
miami-fl,26,26,0,39.6,30.0,11.3
north-carolina,49,49,0,29.1,13.3,8.3
pittsburgh,29,29,0,38.6,28.4,11.6
georgia-tech,38,38,0,35.0,22.7,8.7
duke,79,80,1,16.8,11.4,8.7
virginia,113,113,0,7.2,-4.4,11.2
penn-state,9,9,0,51.4,33.9,16.6
ohio-state,2,2,0,75.2,59.2,16.5
michigan,3,3,0,65.0,53.4,19.4
indiana,59,60,1,23.2,13.1,7.8
maryland,68,67,-1,21.0,8.6,7.7
michigan-state,89,90,1,15.4,15.9,8.0
rutgers,121,120,-1,5.5,-11.2,6.5
wisconsin,8,8,0,51.7,40.0,13.4
nebraska,33,33,0,36.4,19.7,8.8
iowa,41,43,2,33.3,19.9,10.4
minnesota,39,40,1,33.9,20.9,11.0
northwestern,54,54,0,26.0,18.7,11.6
illinois,106,106,0,8.9,-4.8,8.1
purdue,122,122,0,5.3,-16.3,6.1
oklahoma,10,10,0,49.8,33.1,10.0
oklahoma-state,42,42,0,33.2,15.0,7.1
west-virginia,25,23,-2,41.3,21.7,9.9
kansas-state,32,32,0,37.3,26.4,10.7
texas-christian,63,65,2,22.5,11.7,7.9
baylor,60,61,1,23.0,12.6,10.5
texas,71,69,-2,20.4,13.3,8.3
texas-tech,94,94,0,13.4,-2.7,6.1
iowa-state,102,102,0,10.1,-1.0,12.2
kansas,125,125,0,4.2,-16.5,7.8
temple,17,17,0,43.6,28.5,14.4
south-florida,16,15,-1,44.1,25.5,9.1
