Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,35,40,5,36.1,21.3,9.8
tennessee,38,38,0,35.6,20.5,8.3
georgia,49,49,0,29.2,15.2,7.7
kentucky,56,56,0,24.8,12.2,11.5
south-carolina,82,82,0,15.9,-0.8,6.2
vanderbilt,62,62,0,22.0,12.3,7.9
missouri,83,83,0,15.7,7.3,7.6
alabama,1,1,0,85.5,61.6,16.4
louisiana-state,11,13,2,47.9,42.1,13.7
auburn,14,11,-3,45.2,42.3,16.2
texas-am,39,37,-2,35.5,25.8,12.4
arkansas,58,58,0,24.2,11.1,6.8
mississippi-state,59,59,0,23.9,16.2,7.7
mississippi,72,71,-1,19.7,10.6,9.7
washington,5,5,0,57.8,39.9,13.1
washington-state,44,45,1,31.4,18.8,15.7
stanford,19,19,0,42.0,25.0,9.2
california,89,89,0,14.7,-0.9,6.2
oregon-state,85,85,0,14.9,5.3,9.6
oregon,87,86,-1,14.8,4.9,7.2
colorado,23,22,-1,40.7,26.6,15.6
southern-california,12,14,2,47.6,33.0,12.7
utah,37,35,-2,36.0,21.1,10.1
arizona-state,84,84,0,15.4,0.8,8.8
ucla,88,88,0,14.7,4.7,8.2
arizona,98,98,0,11.3,1.8,5.6
clemson,2,2,0,67.1,46.0,12.2
louisville,9,8,-1,50.4,43.3,16.0
florida-state,10,12,2,49.2,35.1,10.2
north-carolina-state,46,47,1,30.0,22.1,8.1
wake-forest,55,55,0,25.4,13.4,9.0
boston-college,61,61,0,22.9,8.6,7.3
syracuse,96,96,0,11.7,-3.4,7.1
virginia-tech,21,21,0,41.2,27.3,12.1
miami-fl,20,20,0,42.0,30.3,10.4
north-carolina,50,50,0,28.4,13.8,7.8
pittsburgh,36,36,0,36.0,26.7,10.8
georgia-tech,32,30,-2,37.6,23.6,8.2
duke,78,78,0,17.1,11.0,8.3
virginia,113,112,-1,7.4,-5.1,10.4
penn-state,13,10,-3,47.3,31.0,15.7
ohio-state,3,3,0,66.6,52.5,15.3
michigan,4,4,0,58.4,48.2,17.9
indiana,68,67,-1,20.9,9.9,7.4
maryland,74,74,0,18.5,4.7,8.1
michigan-state,86,87,1,14.8,12.7,7.5
rutgers,121,121,0,5.0,-14.7,7.7
wisconsin,8,7,-1,52.0,37.4,12.3
nebraska,43,44,1,31.9,14.7,8.7
iowa,48,42,-6,29.8,16.1,9.7
