Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,45,42,-3,32.1,14.9,10.2
tennessee,16,11,-5,40.5,28.8,16.3
georgia,11,32,21,42.3,31.8,12.1
kentucky,105,91,-14,13.1,-5.8,0.6
south-carolina,66,88,22,26.1,4.8,0.8
vanderbilt,94,69,-25,17.4,4.9,4.0
missouri,91,73,-18,18.6,7.8,3.5
alabama,2,1,-1,60.2,61.6,24.5
louisiana-state,58,7,-51,28.1,31.7,17.9
auburn,71,43,-28,24.6,22.8,9.9
texas-am,26,51,25,35.4,20.3,8.4
arkansas,25,15,-10,36.7,22.4,15.1
mississippi-state,82,36,-46,20.5,12.6,11.6
mississippi,64,8,-56,26.5,27.5,17.7
washington,17,19,2,40.4,28.7,14.3
washington-state,117,85,-32,8.7,-17.0,1.4
stanford,18,10,-8,40.2,28.3,17.1
california,60,46,-14,27.1,6.5,5.1
oregon-state,103,99,-4,13.5,-4.9,4.0
oregon,42,25,-17,32.8,16.0,13.0
colorado,40,93,53,33.3,16.8,0.4
southern-california,78,24,-54,20.8,13.4,13.0
utah,54,20,-34,29.8,10.9,14.3
arizona-state,37,45,8,34.0,17.9,9.5
ucla,77,50,-27,21.2,14.3,8.9
arizona,87,60,-27,19.7,10.6,5.9
clemson,4,2,-2,47.9,41.2,22.1
louisville,14,31,17,41.2,29.9,12.2
florida-state,7,14,7,46.3,38.4,15.2
north-carolina-state,28,40,12,35.0,19.7,10.8
wake-forest,76,77,1,21.3,-3.1,3.0
boston-college,69,35,-34,25.6,25.2,11.9
syracuse,63,59,-4,26.7,5.8,6.0
virginia-tech,59,55,-4,27.7,7.5,7.5
miami-fl,9,75,66,44.2,35.0,3.2
north-carolina,73,22,-51,23.3,19.5,13.6
pittsburgh,61,41,-20,26.9,6.2,10.6
georgia-tech,21,23,2,38.1,24.8,13.1
duke,20,48,28,38.6,25.7,9.2
virginia,124,67,-57,4.9,-26.5,4.6
penn-state,53,53,0,29.9,11.1,7.9
ohio-state,1,3,2,61.8,64.3,21.6
michigan,3,12,9,49.3,43.5,16.3
indiana,49,62,13,31.4,13.7,5.4
maryland,33,61,28,34.8,19.3,5.8
michigan-state,55,16,-39,29.1,9.8,15.1
rutgers,96,89,-7,16.1,1.5,0.8
wisconsin,12,26,14,41.3,30.2,13.0
nebraska,19,39,20,38.9,26.1,10.9
iowa,38,34,-4,34.0,17.9,12.1
minnesota,62,66,4,26.9,6.2,4.6
northwestern,79,47,-32,20.8,13.4,9.3
illinois,23,72,49,37.8,24.3,3.7
purdue,86,98,12,20.1,-5.2,3.0
oklahoma,56,4,-52,28.8,33.2,19.7
oklahoma-state,34,58,24,34.4,18.7,6.1
west-virginia,22,28,6,38.0,24.6,12.6
kansas-state,83,76,-7,20.4,12.3,3.1
texas-christian,57,30,-27,28.6,9.0,12.3
baylor,8,6,-2,44.9,36.1,18.8
texas,35,65,30,34.2,18.3,4.8
texas-tech,46,79,33,32.1,14.7,2.3
iowa-state,123,81,-42,5.7,-24.5,1.9
kansas,89,127,38,18.9,-7.3,15.5
temple,98,54,-44,14.6,-2.1,7.8
south-florida,36,27,-9,34.1,18.1,12.8
central-florida,90,126,36,18.7,-7.5,14.9
cincinnati,81,74,-7,20.8,-4.1,3.3
connecticut,92,94,2,18.3,-8.1,0.0
east-carolina,50,83,33,31.0,13.0,1.5
navy,10,5,-5,42.3,31.9,19.1
tulsa,44,96,52,32.7,15.7,1.7
houston,6,13,7,46.4,38.6,16.2
memphis,67,38,-29,25.8,4.4,11.4
southern-methodist,95,112,17,16.5,-11.1,8.2
tulane,106,109,3,12.8,-6.6,7.9
