Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,40,41,1,34.0,19.9,10.0
tennessee,38,45,7,35.5,20.4,8.4
georgia,49,51,2,29.2,15.2,7.9
kentucky,56,53,-3,24.7,12.2,11.7
south-carolina,82,83,1,15.8,-0.9,6.3
vanderbilt,62,66,4,22.0,12.3,8.1
missouri,83,88,5,15.6,7.2,7.6
alabama,1,1,0,85.6,61.8,16.8
louisiana-state,13,16,3,47.9,42.2,14.0
auburn,11,11,0,49.5,44.7,16.6
texas-am,37,30,-7,35.6,26.0,12.5
arkansas,58,55,-3,24.2,11.2,6.8
mississippi-state,59,58,-1,24.0,16.4,7.8
mississippi,71,73,2,19.8,10.8,9.7
washington,5,4,-1,57.9,40.0,13.4
washington-state,45,37,-8,31.4,18.9,16.1
stanford,19,19,0,42.0,25.1,9.4
california,89,87,-2,14.7,-0.8,6.1
oregon-state,85,84,-1,15.0,5.4,9.9
oregon,86,85,-1,14.8,5.0,7.0
colorado,22,13,-9,40.8,26.7,15.9
southern-california,14,12,-2,46.8,33.6,13.0
utah,35,34,-1,36.0,21.2,10.4
arizona-state,84,81,-3,15.5,0.8,8.4
ucla,88,86,-2,14.7,4.8,7.9
arizona,98,96,-2,11.4,1.9,5.5
clemson,2,5,3,67.2,46.1,12.5
louisville,8,7,-1,50.3,43.3,16.4
florida-state,12,14,2,49.1,35.1,10.5
north-carolina-state,47,48,1,29.9,22.1,8.3
wake-forest,55,62,7,25.4,13.4,9.2
boston-college,61,63,2,22.8,8.6,7.4
syracuse,96,99,3,11.7,-3.4,7.2
virginia-tech,21,27,6,41.2,27.3,12.4
miami-fl,20,26,6,41.9,30.3,10.7
north-carolina,50,49,-1,28.4,13.8,8.0
pittsburgh,36,29,-7,36.0,26.6,11.1
georgia-tech,30,38,8,37.6,23.6,8.3
duke,78,79,1,17.0,11.0,8.4
virginia,112,113,1,7.3,-5.1,10.7
penn-state,10,9,-1,49.7,30.6,16.0
ohio-state,3,2,-1,66.4,52.3,15.6
michigan,4,3,-1,58.4,48.3,18.3
indiana,67,59,-8,20.9,9.9,7.5
maryland,74,74,0,18.4,4.7,7.9
michigan-state,87,89,2,14.7,12.7,7.6
rutgers,121,121,0,5.0,-14.6,7.2
wisconsin,7,8,1,50.7,37.3,12.6
nebraska,44,35,-9,31.9,14.9,8.6
iowa,42,42,0,32.5,17.5,9.9
minnesota,39,39,0,34.6,19.0,10.4
northwestern,52,54,2,27.7,17.8,11.0
illinois,106,106,0,8.5,-7.2,8.5
purdue,123,122,-1,4.9,-18.8,6.0
oklahoma,9,10,1,50.2,32.5,9.5
oklahoma-state,32,43,11,37.5,18.6,6.8
west-virginia,26,24,-2,39.1,20.9,9.4
kansas-state,25,32,7,39.7,26.8,10.1
texas-christian,66,61,-5,21.3,10.7,7.6
baylor,54,60,6,25.9,14.4,10.9
texas,68,70,2,20.8,13.0,8.0
texas-tech,93,94,1,13.7,-3.1,6.6
iowa-state,101,102,1,10.4,-1.3,11.6
kansas,125,125,0,4.4,-16.8,7.5
temple,27,18,-9,38.9,23.8,13.9
south-florida,16,17,1,43.9,22.9,8.6
central-florida,70,69,-1,20.1,8.3,16.1
cincinnati,103,103,0,9.7,-8.7,5.3
connecticut,110,111,1,7.5,-10.5,7.1
east-carolina,107,108,1,8.1,-8.4,7.7
navy,28,28,0,38.3,28.3,10.0
tulsa,23,23,0,40.8,23.3,12.2
houston,31,31,0,37.5,23.4,10.0
memphis,51,50,-1,28.0,13.2,8.3
southern-methodist,92,91,-1,13.8,-2.9,11.1
tulane,81,82,1,16.1,8.4,10.6
massachusetts,124,124,0,4.6,-16.1,6.9
brigham-young,34,33,-1,36.2,21.5,9.5
army,29,36,7,38.0,30.1,11.7
notre-dame,72,71,-1,19.7,18.1,8.6
boise-state,33,22,-11,36.5,17.2,8.7
new-mexico,43,44,1,32.1,15.1,10.3
wyoming,60,57,-3,23.5,7.9,13.0
air-force,17,21,4,43.0,26.4,8.7
colorado-state,57,56,-1,24.2,11.2,12.0
utah-state,100,100,0,10.6,-0.5,6.4
san-diego-state,18,20,2,42.3,24.1,10.7
hawaii,99,98,-1,10.8,-12.9,9.8
nevada,114,114,0,6.8,-19.0,7.2
nevada-las-vegas,97,97,0,11.5,-3.7,7.1
san-jose-state,111,110,-1,7.5,-14.5,7.0
fresno-state,126,126,0,2.4,-21.5,6.4
ohio,65,67,2,21.3,3.8,6.7
miami-oh,90,90,0,14.2,-4.4,11.1
akron,104,104,0,9.3,-13.1,6.7
bowling-green-state,108,109,1,7.8,-13.6,9.0
kent-state,105,107,2,8.7,-6.6,10.0
buffalo,127,127,0,2.4,-25.0,7.6
western-michigan,6,6,0,55.3,28.2,12.5
toledo,46,46,0,31.1,13.6,7.1
northern-illinois,77,77,0,17.4,5.2,9.8
eastern-michigan,75,75,0,18.3,0.1,10.8
central-michigan,91,93,2,13.8,-5.1,8.0
ball-state,95,95,0,12.6,-1.0,8.3
appalachian-state,24,25,1,39.8,21.8,7.8
georgia-southern,76,76,0,17.9,6.5,11.1
arkansas-state,63,65,2,21.9,2.7,9.4
troy,41,40,-1,33.6,13.2,11.8
idaho,64,64,0,21.5,-1.2,12.5
louisiana-lafayette,80,80,0,16.3,0.2,9.2
louisiana-monroe,118,118,0,5.9,-18.6,6.4
south-alabama,94,92,-2,12.8,-7.3,6.9
georgia-state,117,117,0,6.0,-15.2,10.0
new-mexico-state,119,119,0,5.7,-16.3,9.9
texas-state,129,129,0,0.0,-34.5,8.5
western-kentucky,15,15,0,44.6,27.3,11.3
old-dominion,48,47,-1,29.9,7.9,11.9
middle-tennessee-state,73,72,-1,19.3,-1.7,8.2
florida-international,115,115,0,6.8,-16.5,9.2
charlotte,102,101,-1,10.0,-7.9,12.7
florida-atlantic,122,123,1,4.9,-18.8,7.2
marshall,120,120,0,5.5,-16.7,9.3
louisiana-tech,53,52,-1,26.8,9.3,9.1
texas-san-antonio,79,78,-1,16.5,0.6,12.1
southern-mississippi,69,68,-1,20.8,4.7,8.2
north-texas,109,105,-4,7.7,-15.7,14.3
texas-el-paso,113,112,-1,7.3,-15.0,9.0
rice,116,116,0,6.4,-13.9,7.0
fcs,128,128,0,0.6,-28.2,8.4
