Team,Rank,PrevRank,DeltaRank,TeamScore,Strength,StandardDeviation
florida,41,40,-1,33.1,19.9,10.2
tennessee,45,43,-2,32.5,18.8,8.4
georgia,51,51,0,26.8,14.5,8.1
kentucky,53,53,0,26.3,13.6,12.0
south-carolina,83,83,0,15.9,-1.3,6.4
vanderbilt,66,58,-8,21.5,12.5,8.3
missouri,88,88,0,15.2,7.4,7.6
alabama,1,1,0,83.4,61.3,17.3
louisiana-state,16,15,-1,44.0,40.1,14.4
auburn,11,11,0,48.7,44.7,17.0
texas-am,30,30,0,37.8,27.3,12.8
arkansas,55,56,1,25.5,12.1,6.8
mississippi-state,58,61,3,23.6,17.1,8.0
mississippi,73,72,-1,19.3,11.0,9.6
washington,4,4,0,64.2,44.7,13.7
washington-state,37,37,0,35.7,24.0,16.5
stanford,19,18,-1,42.9,29.2,9.6
california,87,87,0,15.6,2.5,6.2
oregon-state,84,84,0,15.9,9.3,10.1
oregon,85,85,0,15.7,8.7,7.0
colorado,13,13,0,47.5,34.1,16.3
southern-california,12,12,0,48.2,37.0,13.3
utah,34,35,1,36.1,24.6,10.6
arizona-state,81,80,-1,16.4,4.3,8.2
ucla,86,86,0,15.6,8.5,7.7
arizona,96,96,0,12.1,5.7,5.6
clemson,5,5,0,62.4,42.6,12.9
louisville,7,7,0,54.3,45.9,16.8
florida-state,14,14,0,45.8,33.4,10.8
north-carolina-state,48,52,4,29.2,22.1,8.5
wake-forest,62,64,2,22.2,11.3,9.4
boston-college,63,70,7,22.2,8.8,7.4
syracuse,99,98,-1,11.2,-3.2,7.2
virginia-tech,27,28,1,38.8,26.8,12.8
miami-fl,26,26,0,39.5,30.0,11.0
north-carolina,49,49,0,29.0,13.2,8.2
pittsburgh,29,29,0,38.4,28.3,11.3
georgia-tech,38,38,0,34.8,22.5,8.5
duke,79,79,0,16.7,11.3,8.5
virginia,113,113,0,7.2,-4.5,10.9
penn-state,9,9,0,51.0,33.5,16.3
ohio-state,2,2,0,74.7,58.8,16.1
michigan,3,3,0,64.8,53.2,18.8
indiana,59,59,0,22.9,12.7,7.6
maryland,74,68,-6,19.1,7.5,7.8
michigan-state,89,89,0,15.2,15.4,7.8
rutgers,121,121,0,5.4,-11.6,6.9
wisconsin,8,8,0,51.4,39.7,13.0
nebraska,35,33,-2,36.1,19.4,8.7
iowa,42,41,-1,33.1,19.7,10.2
minnesota,39,39,0,33.5,20.4,10.7
northwestern,54,54,0,25.8,18.4,11.3
illinois,106,106,0,8.8,-5.0,8.3
purdue,122,122,0,5.2,-16.6,6.0
oklahoma,10,10,0,49.4,32.7,9.8
oklahoma-state,43,42,-1,32.9,14.7,7.0
west-virginia,24,25,1,40.8,21.3,9.6
kansas-state,32,32,0,37.0,26.1,10.4
texas-christian,61,63,2,22.2,11.3,7.7
baylor,60,60,0,22.7,12.2,10.7
texas,70,71,1,20.2,13.0,8.1
texas-tech,94,94,0,13.2,-3.1,6.4
iowa-state,102,102,0,9.9,-1.3,11.9
kansas,125,125,0,4.0,-17.0,7.7
temple,18,17,-1,43.1,27.8,14.2
south-florida,17,16,-1,43.6,24.9,8.9
central-florida,69,69,0,20.5,10.5,16.5
cincinnati,103,101,-2,9.9,-6.8,5.2
connecticut,111,111,0,7.6,-9.0,6.9
east-carolina,108,108,0,8.2,-7.0,7.4
navy,28,23,-5,38.5,29.9,10.3
tulsa,23,22,-1,41.3,25.3,12.5
houston,31,31,0,37.7,25.1,10.0
memphis,50,46,-4,28.2,14.7,8.5
southern-methodist,91,91,0,13.9,-1.3,11.4
tulane,82,81,-1,16.2,9.9,10.9
massachusetts,124,124,0,4.5,-15.0,6.9
brigham-young,33,34,1,36.8,23.8,9.8
army,36,36,0,35.9,30.6,12.0
notre-dame,71,74,3,19.7,19.2,8.8
boise-state,22,24,2,41.4,22.0,8.9
new-mexico,44,44,0,32.7,17.3,10.6
wyoming,57,57,0,24.0,10.1,13.4
air-force,21,21,0,42.1,28.1,8.9
colorado-state,56,50,-6,24.9,13.8,12.3
utah-state,100,99,-1,10.9,1.8,6.3
san-diego-state,20,19,-1,42.8,26.1,11.0
hawaii,98,103,5,11.4,-10.4,10.1
nevada,114,115,1,7.1,-17.0,7.4
nevada-las-vegas,97,97,0,11.9,-1.3,7.1
san-jose-state,110,110,0,7.8,-12.3,7.1
fresno-state,126,126,0,2.6,-19.2,6.5
ohio,67,65,-2,21.1,4.8,6.9
miami-oh,90,90,0,14.2,-3.0,11.3
